Strategy,TotalTrades,WinRate,AvgPnlPerTrade,FinalPortfolio,CompoundFactor,MaxDrawdown,MaxDrawdownPct,StdDevReturns,RiskAdjustedScore,AvgPerTradeMaxDrawdown,AvgRiskRatio,SharpeRatio,LossClampEnabled,MinPnlFloor
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,192,36.46,4.82,232.75,2.3275,27.31,11.16,28.72,0.0462,6.99,1.25,2.6622,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,4.72,231.70,2.3170,21.94,9.40,25.66,0.0513,3.81,7.19,2.9170,No,0.8
PT2-3_SL20_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,4.72,231.70,2.3170,21.94,9.40,25.66,0.0513,3.81,7.19,2.9170,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_KijunSL_Clamp80,192,45.83,4.72,231.70,2.3170,21.94,9.40,25.66,0.0513,3.81,7.19,2.9170,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_KijunSL_NoClamp,192,45.83,4.52,223.44,2.2344,21.24,9.40,25.86,0.0477,4.00,7.18,2.7774,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,192,35.42,4.61,223.35,2.2335,26.23,11.17,30.18,0.0409,7.20,1.24,2.4267,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,192,35.42,4.61,223.35,2.2335,26.23,11.17,30.18,0.0409,7.20,1.24,2.4267,Yes,0.8
PT2_SL20_ExitCross_KijunSL_NoClamp,192,45.83,4.47,222.43,2.2243,21.06,9.40,24.25,0.0505,3.81,7.19,2.9288,No,0.8
PT2_SL20_ExitCross_KijunSL_Clamp80,192,45.83,4.47,222.43,2.2243,21.06,9.40,24.25,0.0505,3.81,7.19,2.9288,Yes,0.8
PT2_SL25_ExitCross_KijunSL_Clamp80,192,45.83,4.47,222.43,2.2243,21.06,9.40,24.25,0.0505,3.81,7.19,2.9288,Yes,0.8
PT2-3_SL20_ExitCross_KijunSL_NoClamp,192,45.83,4.41,220.08,2.2008,20.84,9.40,23.81,0.0504,3.81,7.19,2.9400,No,0.8
PT2-3_SL20_ExitCross_KijunSL_Clamp80,192,45.83,4.41,220.08,2.2008,20.84,9.40,23.81,0.0504,3.81,7.19,2.9400,Yes,0.8
PT2-3_SL25_ExitCross_KijunSL_Clamp80,192,45.83,4.41,220.08,2.2008,20.84,9.40,23.81,0.0504,3.81,7.19,2.9400,Yes,0.8
PT2_SL25_ExitCross_KijunSL_NoClamp,192,45.83,4.28,214.50,2.1450,20.39,9.40,24.46,0.0468,4.00,7.18,2.7799,No,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,192,35.42,4.32,212.28,2.1228,24.91,11.16,30.24,0.0371,7.20,1.24,2.2699,No,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,192,35.42,4.32,212.28,2.1228,24.91,11.16,30.24,0.0371,7.20,1.24,2.2699,Yes,0.8
PT2-3_SL25_ExitCross_KijunSL_NoClamp,192,45.83,4.22,212.22,2.1222,20.18,9.40,24.02,0.0467,4.00,7.18,2.7880,No,0.8
PT2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,192,36.46,4.37,209.01,2.0901,26.91,12.12,33.94,0.0321,8.18,1.22,2.0433,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,192,35.42,4.21,208.94,2.0894,24.52,11.16,28.62,0.0381,7.20,1.24,2.3377,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,192,35.42,4.21,208.94,2.0894,24.52,11.16,28.62,0.0381,7.20,1.24,2.3377,Yes,0.8
PT2-3_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,192,36.46,4.02,197.78,1.9778,25.47,12.12,31.30,0.0312,8.18,1.22,2.0390,No,0.8
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,192,26.56,4.09,194.58,1.9458,32.08,14.16,35.86,0.0264,7.07,1.59,1.8111,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,192,36.46,3.75,188.52,1.8852,24.25,12.11,31.38,0.0282,8.18,1.22,1.8965,No,0.8
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,192,36.46,3.63,185.33,1.8533,23.85,12.11,29.80,0.0286,8.18,1.22,1.9348,No,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,192,26.56,3.53,178.44,1.7844,29.40,14.15,32.62,0.0240,7.07,1.59,1.7177,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,192,26.56,3.53,177.80,1.7780,29.32,14.16,32.11,0.0242,7.07,1.59,1.7468,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,192,26.56,3.26,170.51,1.7051,28.10,14.15,30.26,0.0233,7.07,1.59,1.7080,Yes,0.85
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,192,25.00,3.12,162.94,1.6294,33.20,16.93,35.31,0.0178,7.30,1.58,1.4038,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,192,25.00,2.65,151.89,1.5189,29.68,16.34,32.26,0.0161,7.30,1.58,1.3058,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,192,25.00,2.56,148.89,1.4889,30.33,16.93,31.48,0.0155,7.30,1.58,1.2935,Yes,0.85
PT2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,192,23.96,2.45,144.79,1.4479,30.54,17.52,35.02,0.0128,7.46,1.56,1.1113,No,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,192,23.96,2.45,144.79,1.4479,30.54,17.52,35.02,0.0128,7.46,1.56,1.1113,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,192,23.96,2.45,144.79,1.4479,30.54,17.52,35.02,0.0128,7.46,1.56,1.1113,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,192,25.00,2.33,143.88,1.4388,28.52,16.54,29.73,0.0148,7.30,1.58,1.2440,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,192,26.56,2.41,140.50,1.4050,32.39,19.28,36.83,0.0110,8.75,1.46,1.0374,Yes,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,192,23.96,1.98,134.59,1.3459,28.42,17.67,31.94,0.0108,7.46,1.56,0.9839,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,192,23.96,1.98,134.59,1.3459,28.42,17.67,31.94,0.0108,7.46,1.56,0.9839,Yes,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,192,23.96,1.98,134.59,1.3459,28.42,17.67,31.94,0.0108,7.46,1.56,0.9839,Yes,0.85
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,192,23.96,1.89,132.30,1.3230,29.33,18.42,31.13,0.0104,7.46,1.56,0.9654,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,192,23.96,1.89,132.30,1.3230,29.33,18.42,31.13,0.0104,7.46,1.56,0.9654,Yes,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,192,23.96,1.89,132.30,1.3230,29.33,18.42,31.13,0.0104,7.46,1.56,0.9654,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,192,26.56,1.85,128.79,1.2879,29.77,19.34,33.65,0.0086,8.75,1.46,0.8704,Yes,0.8
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,192,26.56,1.85,128.27,1.2827,31.09,20.27,33.16,0.0085,8.75,1.46,0.8851,Yes,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,192,23.96,1.66,127.60,1.2760,28.11,18.39,29.37,0.0094,7.46,1.56,0.8953,No,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,192,23.96,1.66,127.60,1.2760,28.11,18.39,29.37,0.0094,7.46,1.56,0.8953,Yes,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,192,23.96,1.66,127.60,1.2760,28.11,18.39,29.37,0.0094,7.46,1.56,0.8953,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,192,26.56,1.57,122.99,1.2299,29.56,20.11,31.35,0.0073,8.75,1.46,0.7954,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,192,25.00,1.36,115.67,1.1567,32.39,22.08,36.29,0.0043,9.06,1.45,0.5949,No,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,192,25.00,1.36,115.67,1.1567,32.39,22.08,36.29,0.0043,9.06,1.45,0.5949,Yes,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp85,192,26.56,1.12,114.68,1.1468,31.19,23.34,29.52,0.0050,7.07,1.59,0.6025,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,192,25.00,0.89,107.80,1.0780,29.77,21.81,33.30,0.0023,9.06,1.45,0.4247,No,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,192,25.00,0.89,107.80,1.0780,29.77,21.81,33.30,0.0023,9.06,1.45,0.4247,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,192,25.00,0.80,105.60,1.0560,31.09,23.21,32.54,0.0017,9.06,1.45,0.3913,No,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,192,25.00,0.80,105.60,1.0560,31.09,23.21,32.54,0.0017,9.06,1.45,0.3913,Yes,0.8
PT2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,192,26.56,0.86,103.74,1.0374,37.22,29.52,37.83,0.0010,10.30,1.39,0.3601,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp85,192,25.00,0.54,102.87,1.0287,30.78,24.61,29.30,0.0010,7.30,1.58,0.2916,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,192,25.00,0.57,102.04,1.0204,29.56,22.87,30.84,0.0007,9.06,1.45,0.2920,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,192,25.00,0.57,102.04,1.0204,29.56,22.87,30.84,0.0007,9.06,1.45,0.2920,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,192,21.88,0.35,99.15,0.9915,34.06,29.47,27.91,-0.0003,7.08,17.51,0.2008,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,192,19.79,0.29,95.07,0.9507,40.04,35.84,34.21,-0.0014,7.95,1.87,0.1365,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,192,26.56,0.30,95.06,0.9506,34.58,29.93,34.72,-0.0014,10.30,1.39,0.1357,No,0.8
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,192,26.56,0.30,94.62,0.9462,35.71,31.05,34.24,-0.0016,10.30,1.39,0.1392,No,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,192,26.56,0.02,90.71,0.9071,34.31,31.12,32.49,-0.0029,10.30,1.39,0.0111,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,192,25.00,-0.20,89.55,0.8955,33.54,30.54,27.45,-0.0038,7.30,1.58,-0.1137,Yes,0.85
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp85,192,23.96,-0.28,88.61,0.8861,32.93,29.44,28.35,-0.0040,7.46,1.56,-0.1547,Yes,0.85
PT1.5_SL15_TS20@2_ExitCross_FixedSL_NoClamp,192,23.96,-0.28,88.61,0.8861,32.93,29.44,28.35,-0.0040,7.46,1.56,-0.1547,No,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp80,192,23.96,-0.28,88.61,0.8861,32.93,29.44,28.35,-0.0040,7.46,1.56,-0.1547,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp85,192,19.79,-0.19,87.93,0.8793,38.68,35.84,30.96,-0.0039,7.95,1.87,-0.0949,Yes,0.85
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,192,18.75,-0.38,83.85,0.8385,40.04,35.84,33.68,-0.0048,8.11,1.84,-0.1812,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp80,192,26.56,-0.56,82.40,0.8240,36.29,35.35,30.52,-0.0058,8.75,1.46,-0.2936,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp85,192,18.75,-0.86,77.56,0.7756,38.68,35.84,30.37,-0.0074,8.11,1.84,-0.4515,Yes,0.85
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,192,23.96,-1.05,76.63,0.7663,34.50,31.82,26.12,-0.0089,7.46,1.56,-0.6406,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,192,23.96,-1.05,76.63,0.7663,34.50,31.82,26.12,-0.0089,7.46,1.56,-0.6406,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,192,23.96,-1.05,76.63,0.7663,34.50,31.82,26.12,-0.0089,7.46,1.56,-0.6406,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_FixedSL_NoClamp,192,25.00,-1.22,72.71,0.7271,35.94,35.01,30.32,-0.0090,9.06,1.45,-0.6413,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp80,192,25.00,-1.22,72.71,0.7271,35.94,35.01,30.32,-0.0090,9.06,1.45,-0.6413,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,192,21.88,-1.33,71.11,0.7111,38.49,38.35,28.92,-0.0100,8.76,17.39,-0.7312,Yes,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,192,17.71,-1.59,67.21,0.6721,44.50,39.84,32.05,-0.0102,8.26,1.83,-0.7865,No,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,192,17.71,-1.59,67.21,0.6721,44.50,39.84,32.05,-0.0102,8.26,1.83,-0.7865,Yes,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,192,17.71,-1.59,67.21,0.6721,44.50,39.84,32.05,-0.0102,8.26,1.83,-0.7865,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,192,19.79,-1.67,64.39,0.6439,45.14,43.48,35.17,-0.0101,9.92,1.67,-0.7555,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_Clamp85,192,21.88,-2.10,64.02,0.6402,38.31,38.31,17.77,-0.0203,7.08,17.51,-1.8729,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,192,25.00,-1.96,63.18,0.6318,38.04,37.91,28.49,-0.0129,9.06,1.45,-1.0918,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,192,25.00,-1.96,63.18,0.6318,38.04,37.91,28.49,-0.0129,9.06,1.45,-1.0918,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_NoClamp,192,17.71,-2.07,62.16,0.6216,45.75,42.39,28.52,-0.0133,8.26,1.83,-1.1504,No,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp80,192,17.71,-2.07,62.16,0.6216,45.75,42.39,28.52,-0.0133,8.26,1.83,-1.1504,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp85,192,17.71,-2.07,62.16,0.6216,45.75,42.39,28.52,-0.0133,8.26,1.83,-1.1504,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_FixedSL_NoClamp,192,26.56,-2.11,60.57,0.6057,44.06,44.06,31.58,-0.0125,10.30,1.39,-1.0621,No,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp85,192,19.79,-2.36,60.07,0.6007,42.40,42.40,22.20,-0.0180,7.95,1.87,-1.6840,Yes,0.85
PT1.5_SL25_ExitCross_FixedSL_Clamp85,192,26.56,-2.48,60.07,0.6007,39.93,39.93,14.84,-0.0269,7.07,1.59,-2.6544,Yes,0.85
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp80,192,19.79,-2.15,59.51,0.5951,43.59,43.48,31.99,-0.0127,9.92,1.67,-1.0684,Yes,0.8
PT1.5-2_SL20_ExitCross_FixedSL_Clamp85,192,25.00,-2.52,59.03,0.5903,40.97,40.97,17.42,-0.0235,7.30,1.58,-2.2990,Yes,0.85
PT2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,192,18.75,-2.40,56.14,0.5614,47.69,45.93,34.64,-0.0127,10.13,1.65,-1.1020,No,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,192,18.75,-2.40,56.14,0.5614,47.69,45.93,34.64,-0.0127,10.13,1.65,-1.1020,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp85,192,25.00,-2.88,55.59,0.5559,44.41,44.41,14.80,-0.0300,7.30,1.58,-3.0928,Yes,0.85
PT2-3_SL20_ExitCross_FixedSL_Clamp85,192,18.75,-2.85,54.69,0.5469,45.31,45.31,21.87,-0.0207,8.11,1.84,-2.0715,Yes,0.85
PT1.5-2_SL15_ExitCross_FixedSL_Clamp85,192,23.96,-3.07,53.37,0.5337,46.63,46.63,16.51,-0.0282,7.46,1.56,-2.9547,Yes,0.85
PT1.5-2_SL15_ExitCross_FixedSL_NoClamp,192,23.96,-3.07,53.37,0.5337,46.63,46.63,16.51,-0.0282,7.46,1.56,-2.9547,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp80,192,23.96,-3.07,53.37,0.5337,46.63,46.63,16.51,-0.0282,7.46,1.56,-2.9547,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,192,21.88,-2.88,52.16,0.5216,47.90,47.90,29.99,-0.0159,10.31,17.32,-1.5244,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp85,192,23.96,-3.24,51.99,0.5199,48.01,48.01,14.50,-0.0331,7.46,1.56,-3.5514,Yes,0.85
PT1.5_SL15_ExitCross_FixedSL_NoClamp,192,23.96,-3.24,51.99,0.5199,48.01,48.01,14.50,-0.0331,7.46,1.56,-3.5514,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp80,192,23.96,-3.24,51.99,0.5199,48.01,48.01,14.50,-0.0331,7.46,1.56,-3.5514,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_NoClamp,192,18.75,-2.88,51.88,0.5188,48.37,48.25,31.39,-0.0153,10.13,1.65,-1.4583,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp80,192,18.75,-2.88,51.88,0.5188,48.37,48.25,31.39,-0.0153,10.13,1.65,-1.4583,Yes,0.8
PT2_SL25_ExitCross_FixedSL_Clamp85,192,19.79,-3.31,50.49,0.5049,49.51,49.51,18.23,-0.0272,7.95,1.87,-2.8797,Yes,0.85
PT2_SL20_ExitCross_FixedSL_Clamp85,192,18.75,-3.81,45.90,0.4590,54.10,54.10,17.80,-0.0304,8.11,1.84,-3.3944,Yes,0.85
PT1.5-2_SL25_ExitCross_FixedSL_Clamp80,192,21.88,-3.78,45.71,0.4571,54.29,54.29,19.10,-0.0284,8.76,17.39,-3.1424,Yes,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp85,192,17.71,-3.87,45.13,0.4513,54.87,54.87,19.95,-0.0275,8.26,1.83,-3.0778,Yes,0.85
PT2-3_SL15_ExitCross_FixedSL_NoClamp,192,17.71,-3.87,45.13,0.4513,54.87,54.87,19.95,-0.0275,8.26,1.83,-3.0778,No,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp80,192,17.71,-3.87,45.13,0.4513,54.87,54.87,19.95,-0.0275,8.26,1.83,-3.0778,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,192,19.79,-3.47,44.89,0.4489,55.11,55.11,36.17,-0.0152,11.71,1.56,-1.5214,No,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp80,192,26.56,-4.17,42.87,0.4287,57.13,57.13,16.37,-0.0349,8.75,1.46,-4.0394,Yes,0.8
PT1.5-2_SL20_ExitCross_FixedSL_NoClamp,192,25.00,-4.29,41.46,0.4146,58.54,58.54,18.80,-0.0311,9.06,1.45,-3.6197,No,0.8
PT1.5-2_SL20_ExitCross_FixedSL_Clamp80,192,25.00,-4.29,41.46,0.4146,58.54,58.54,18.80,-0.0311,9.06,1.45,-3.6197,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_NoClamp,192,19.79,-3.95,41.45,0.4145,58.55,58.55,33.06,-0.0177,11.71,1.56,-1.8946,No,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp80,192,19.79,-4.32,40.49,0.4049,59.51,59.51,23.42,-0.0254,9.92,1.67,-2.9296,Yes,0.8
PT2_SL15_ExitCross_FixedSL_Clamp85,192,17.71,-4.56,39.85,0.3985,60.15,60.15,16.63,-0.0362,8.26,1.83,-4.3495,Yes,0.85
PT2_SL15_ExitCross_FixedSL_NoClamp,192,17.71,-4.56,39.85,0.3985,60.15,60.15,16.63,-0.0362,8.26,1.83,-4.3495,No,0.8
PT2_SL15_ExitCross_FixedSL_Clamp80,192,17.71,-4.56,39.85,0.3985,60.15,60.15,16.63,-0.0362,8.26,1.83,-4.3495,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_NoClamp,192,25.00,-4.65,39.03,0.3903,60.97,60.97,16.35,-0.0373,9.06,1.45,-4.5093,No,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp80,192,25.00,-4.65,39.03,0.3903,60.97,60.97,16.35,-0.0373,9.06,1.45,-4.5093,Yes,0.8
PT2-3_SL20_ExitCross_FixedSL_NoClamp,192,18.75,-4.87,36.45,0.3645,63.55,63.55,23.09,-0.0275,10.13,1.65,-3.3498,No,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp80,192,18.75,-4.87,36.45,0.3645,63.55,63.55,23.09,-0.0275,10.13,1.65,-3.3498,Yes,0.8
PT2_SL25_ExitCross_FixedSL_Clamp80,192,19.79,-5.27,33.96,0.3396,66.04,66.04,19.61,-0.0337,9.92,1.67,-4.2706,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_NoClamp,192,21.88,-5.33,33.38,0.3338,66.62,66.62,20.51,-0.0325,10.31,17.32,-4.1250,No,0.8
PT1.5_SL25_ExitCross_FixedSL_NoClamp,192,26.56,-5.71,31.30,0.3130,68.70,68.70,17.96,-0.0382,10.30,1.39,-5.0501,No,0.8
PT2_SL20_ExitCross_FixedSL_NoClamp,192,18.75,-5.83,30.51,0.3051,69.49,69.49,19.19,-0.0362,10.13,1.65,-4.8201,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp80,192,18.75,-5.83,30.51,0.3051,69.49,69.49,19.19,-0.0362,10.13,1.65,-4.8201,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_NoClamp,192,19.79,-6.12,28.10,0.2810,71.90,71.90,24.72,-0.0291,11.71,1.56,-3.9283,No,0.8
PT2_SL25_ExitCross_FixedSL_NoClamp,192,19.79,-7.07,23.51,0.2351,76.49,76.49,21.05,-0.0363,11.71,1.56,-5.3296,No,0.8
