priority,quality_score,mint,chain,alert_count,has_duplicates,duplicate_count,has_gaps,gap_count,has_distortions,distortion_count,callers
medium,70.0,DRQgixoqPCDW71H97VXS14pH6ZCBwwpxJ8gvoWUKbonk,solana,2,False,0,False,0,True,8104,
medium,70.0,64iL9PFYdJC7GKNmo6PySvMY3KK3XggE1JAUyLQdbonk,solana,2,False,0,False,0,True,4668,
medium,70.0,9Ertjp8ZpBwuEt1xoqz8gAPe6tvLCTkXvJYNqK35bonk,solana,2,False,0,False,0,True,9434,
medium,70.0,5boFfzDWvGpfidQzf8Rhvjo21y2xVrekQuETpbAQpump,solana,2,False,0,False,0,True,8579,
medium,70.0,8kvZ3fAJZcSVKiVqU7PmYv6RxjHnFbTjF5L1GTXDbonk,solana,2,False,0,False,0,True,7319,
medium,70.0,5QCrKkMY4M5HR5GvL8SJxjKz9xtuCC2F7xXqsrTJbonk,solana,2,False,0,False,0,True,7996,
medium,70.0,5XQzW9C64c9vXHe9fSTU9bG4nUvhisNePRGDPgmHbonk,solana,2,False,0,False,0,True,9655,
medium,70.0,5Htub56zFC6gyp4UKKjEb21JTSrWheHbNwbxmXedbonk,solana,2,False,0,False,0,True,8306,
medium,70.0,Fso97GC3pzP3Mu9o1UgMGMQcuNnPeszaqCFCFcmebonk,solana,2,False,0,False,0,True,7063,
medium,70.0,CMKuXfw7dakAqzYAtfEmWBUAnsXUmxQjBAydJUGLbonk,solana,2,False,0,False,0,True,7774,
medium,70.0,6XLSXS1HDXsTbq53onqAUeCqU6fxuMSgu7JkfZ9kbonk,solana,2,False,0,False,0,True,7840,
medium,70.0,Fh4GcNpEhZJvDDdXhUCe7jxzhqQKZk2NGgDY9zjBbonk,solana,2,False,0,False,0,True,3260,
medium,70.0,9S4gfoHfA9Tt7tJka4dqKDRDS42uQDMAQMLDraCb4mfE,solana,2,False,0,False,0,True,6961,
medium,70.0,EeaXB8N5zP1dtrBtJ3e5GWQAWBKbqEgTxivjUEtSbonk,solana,2,False,0,False,0,True,8768,
medium,70.0,P79VPZFfDreHPQVEF9BHZtAipDpviczpcnBXHWspump,solana,2,False,0,False,0,True,4113,
medium,70.0,5zcHcvMhSzo4YjssiZoAmTzVx9JSCCuzwPUdewb1pump,solana,2,False,0,False,0,True,14168,
medium,70.0,C31nWuyWExqvcSyZ6Fieb1SvZPXnSGLdNS44jSzycook,solana,2,False,0,False,0,True,4148,
medium,70.0,5KpPVwUFNtwQwMNTtekQXcQDQTvSgbfgt2teFHWDpump,solana,2,False,0,False,0,True,8911,
medium,70.0,3UZ1iJF26oNafGkeoUVkJn7G9TSNssheG6SnpRGTpump,solana,2,False,0,False,0,True,9419,
medium,70.0,ARiT6wn8okizSb2K9jtGAUMxKJS4ismj3FyswCDcbonk,solana,2,False,0,False,0,True,9411,
medium,70.0,DuLMi6ZuQC8VanFGu9rSxUM4pypVv7K1DViP3jpzbonk,solana,2,False,0,False,0,True,9717,
medium,70.0,9mfqn25C1nMVwn7YjxdJFvvTqichHFf8aR6vzNzPSodh,solana,2,False,0,False,0,True,8446,
medium,70.0,5njL1x2LRKT8AjVNBQiyz1RBm8q7gp8495Zkq16Gpump,solana,2,False,0,False,0,True,5867,
medium,70.0,7FpjuY392qjjY68uJ8mcnFSEWN4E4t58hJmQiveTpump,solana,2,False,0,False,0,True,8250,
medium,70.0,B1bY1U7KYLhj9iSEBCjpAMQB77taEndFSwwBbqRrpump,solana,2,False,0,False,0,True,6208,
medium,70.0,88RAYSgYYLyBNLN2K5KnRCykojMEwoCuu8UQAacvpump,solana,2,False,0,False,0,True,2046,
medium,70.0,BmyWgqrAn4JsUpjH78pFyz1XJz5CdbiDr71ENjxqbonk,solana,2,False,0,False,0,True,2112,
medium,70.0,2Rg81u12pFFj3aWm6jH3UBFWtKLfx2dKrZ2KNYdSbonk,solana,2,False,0,False,0,True,2625,
medium,70.0,HakFiadnxPvQXste11NvuxWP2L5LaKArmh2LNG5apump,solana,2,False,0,False,0,True,4137,
medium,70.0,BNgHubKnMSvPJMpDr8zg9wbvxwmMdWxiPsYzS388moon,solana,2,False,0,False,0,True,4617,
medium,70.0,CiiwWPxzvCQRTLPtvoGNqbNM5qFtR4aMKvZfYVoTEmDj,solana,2,False,0,False,0,True,6157,
medium,70.0,9AgTccePC4WyQQwJu9GYqAVUKyUyh1prgzkacMaCpump,solana,2,False,0,False,0,True,3128,
medium,70.0,89vCTYYYNCz7Gj8bW5Aykxq67KSWf7E6m9bTYtWsZjfT,solana,2,False,0,False,0,True,4569,
medium,70.0,8WNzazee7WbPLDHi47vt3CdXVNXJnigLjBMmGmXgpump,solana,2,False,0,False,0,True,2284,
medium,70.0,8YotY9gaDWVHLQJ5RLFVo591ri8PBj9VThfqMtTDmoon,solana,2,False,0,False,0,True,4887,
medium,70.0,JAsASQ6oM7nQmRZQuHUrg81NooZusstEv7Ynxoagpump,solana,2,False,0,False,0,True,4607,
medium,70.0,HymDutkgEgZiUATmo8RPb9A7kwGNb4GquYvHoZ28pump,solana,2,False,0,False,0,True,3612,
medium,70.0,51vcXa4JE1kPwPjNAvsnaW2imoU5cGcVHFsrba1Apump,solana,2,False,0,False,0,True,4939,
medium,70.0,DPuAvG24EvSx95RKefEymrD1CfsHP2qGnnbfaqpb2jdg,solana,2,False,0,False,0,True,4326,
medium,70.0,Cpzvdx6pppc9TNArsGsqgShCsKC9NCCjA2gtzHvUpump,solana,2,False,0,False,0,True,2550,
medium,70.0,CWDriFBrqoCu4vjtRJBgrhuDJ2nJyaLFmpuvUNvqpump,solana,2,False,0,False,0,True,4055,
medium,70.0,5XNQ3arohiehCHSoU4tN6ds2xktwAtiQu7RVoKf7VP8Q,solana,2,False,0,False,0,True,3090,
medium,70.0,HQmiWghwE1JENkepARDRTNVcvqUgGQF11bjuQyCDpump,solana,2,False,0,False,0,True,3356,
medium,70.0,GkjnTxpAUtUa7zuMHWwZSTwu4Wx5LCbkqiTkEjNYpump,solana,2,False,0,False,0,True,4766,
medium,70.0,6KN9cf5TrHQyHgg2m2kfDS7FwBjxxwFgNU9wJox6yDUB,solana,2,False,0,False,0,True,3691,
medium,70.0,3qjbiGovYHBqRTEF82yng5cEt9zJt1Q6B3AMY8TKpump,solana,2,False,0,False,0,True,1806,
medium,70.0,4KwPpt3sGSX8GRHiRH8VdphosT5tkAKUngEkZdYcpump,solana,2,False,0,False,0,True,4631,
medium,70.0,CFe6GdRrcy4ZfSZaNbwyCvckzmTCUvhCKZUCxYZn7EYQ,solana,2,False,0,False,0,True,4894,
medium,70.0,6PHhkb9GNDTp6tsfr9EsZvJjyssxn8yi4HpPnqNvpump,solana,2,False,0,False,0,True,2993,
medium,70.0,6jke7C1BgiPPqoCXHrbvYrp7R872CSYbRnq3jp7Jpump,solana,2,False,0,False,0,True,4337,
medium,70.0,F9rND8bg5pSfWepvgoDvuJimeKFThxFW3VWP8d2Vpump,solana,2,False,0,False,0,True,3114,
medium,70.0,6XRdHyrKH9DX1EA9CqhVPXch3cz8LHxN2Rv5E6HKbonk,solana,2,False,0,False,0,True,3253,
medium,70.0,BRhrQ7VnsjpN4EDSP4JW6wYJfeVthRoGTAietK2Dpump,solana,2,False,0,False,0,True,4960,
medium,70.0,GNeXbKnKuVRL6nYQP59GHXcsBjL5pR4b2tM3zVYVpump,solana,2,False,0,False,0,True,2587,
medium,70.0,FiXj8J45Hh2e357bfaVVUSW3kqmpAEemdapRQNxBpump,solana,2,False,0,False,0,True,4457,
medium,70.0,XS7rTspJFwHb2Yh1Zov28vVmw6giX5YLtwpdovKpump,solana,2,False,0,False,0,True,4944,
medium,70.0,AtjqR1z3DujjmD4AoELTGSiK3ogYu7ZNKz2MuWcmpump,solana,2,False,0,False,0,True,3610,
medium,70.0,7BbhpEUiwByqBmdbJmCufM5PE4soxtzFHQ68KAW7pump,solana,2,False,0,False,0,True,4675,
medium,70.0,FhNReAp2WrW5ty94jpX6xP95vMEo4Dp8Q98LTNohrno4,solana,2,False,0,False,0,True,3193,
medium,70.0,Bngnm82vBt6HKkVyhnUq5rwCmJ1zYqS7D1DLrr2ipump,solana,2,False,0,False,0,True,2240,
medium,70.0,3WzaZwVmjr3JMWKknJtnEn3R4kaX9pVkwQJmC9fxpump,solana,2,False,0,False,0,True,2831,
medium,70.0,yHxtomrUdwb5ia2Rb5KRnKm7j93sYh8iRYEdmmzpump,solana,2,False,0,False,0,True,3387,
medium,70.0,HGZtxYWjCTNSnFPTyRNbasa8tBVQn7TuEsiYz3LTJ97C,solana,2,False,0,False,0,True,3458,
medium,70.0,F3wrzLzShoSAbBCvFMWvQ8cXQgG1QJU4eMg1yxDdpump,solana,2,False,0,False,0,True,4935,
medium,70.0,BPhtSt3fXqL31hhwbX52iuhR9vSjoLFPVcMQCXfCUhXs,solana,2,False,0,False,0,True,3292,
medium,70.0,AShHmx5meCMSN9VMxVkcMUunnkw9zWeibSPYFRy5d3vU,solana,2,False,0,False,0,True,4148,
medium,70.0,DsDAaXp6WHmbBUkeesAN1iMUwkUDmWUFE9GtQAxGpump,solana,2,False,0,False,0,True,4775,
medium,70.0,FfutyQkkA1xbv3f9sxiw3HneXHPecBVHoihbAemKpump,solana,2,False,0,False,0,True,4896,
medium,70.0,EvymqT9qbWuXcJkXLHgdwdL3Dvt8koLNxAQMsd2ipump,solana,2,False,0,False,0,True,4459,
medium,70.0,ESMhjJ3GHMLw9vu3PvuvgSZXVLPKoZ6CYs71LgYGpump,solana,2,False,0,False,0,True,3718,
medium,70.0,GE4hByRXRApcQnSUmDM9PYLXQseuz1AjszJKKTKCwZbH,solana,2,False,0,False,0,True,3781,
medium,70.0,fHUNprW7aSQadmPXFt4YyQUwv4VNua3VXZmeNxqpump,solana,2,False,0,False,0,True,3602,
medium,70.0,CjnPC1nwUmcypmMmG7SPc3apg1sU5qupxdbzt6eapump,solana,2,False,0,False,0,True,4354,
medium,70.0,bngh6ZAWP3WH9tM24y4aZXHzLK6UgLjSdBPqVEqpump,solana,2,False,0,False,0,True,2815,
medium,70.0,4JbAmb23ziB1gTYxkcaqqonwr18yqMtYh7uqDbKZpump,solana,2,False,0,False,0,True,2666,
medium,70.0,4Tt6siivnSEjLQCKATp96BUQh2uwCyEVS3e57erNpump,solana,2,False,0,False,0,True,2886,
medium,70.0,HGXgk6bqPSCSgoQSae4sTi1dguoTnC6gKzX17aU4dBLV,solana,2,False,0,False,0,True,2884,
medium,70.0,J2Wyg3EYMmPgUp6q54GZvs6MpcJrYE1iVdUxPqghpump,solana,2,False,0,False,0,True,4211,
medium,70.0,EFcfCEwKPxNn8qcurpywCHv4QkVzed3eBBJEGLWWpump,solana,2,False,0,False,0,True,4231,
medium,70.0,7w2QKFvxjrt7dgzcmNEDc6C8XnEHyGh4FACACJyqpump,solana,2,False,0,False,0,True,4799,
medium,70.0,H2b9hrK6YMoSRWzwiyuT6tpCh6i78mHv7kursCSpump,solana,2,False,0,False,0,True,4697,
medium,70.0,E4qKf8GgVVmmqSnHGbqx2jsJp2KCa9XJNcndFiCEpump,solana,2,False,0,False,0,True,4187,
medium,70.0,J4T2M1fY7DYLjjy2XoiFb3qyW8JomuzwQS5DCzSwpump,solana,2,False,0,False,0,True,4806,
medium,70.0,HHo99BghDZwxTxYUUCuw2w8rkVVRgMC46kD1QmSLpump,solana,2,False,0,False,0,True,3816,
medium,70.0,9kJkpkTLNYXEQ4ckosevNtQYv2zsyfedfbpPqQAKpump,solana,2,False,0,False,0,True,4846,
medium,70.0,8rKkYSUHCw87AKZxd11EbqLrf9BKeAh4rYZavGXZpump,solana,2,False,0,False,0,True,4776,
medium,70.0,BtQ8RZyweNSr5knkSbvXVGuoyWacky5a3AH4Go1ppump,solana,2,False,0,False,0,True,4315,
medium,70.0,rumwqxXmjKAmSdkfkc5qDpHTpETYJRyXY22DWYUmWDt,solana,2,False,0,False,0,True,4893,
medium,70.0,AVvG6g3USw5rHg1t89SzC9ehHMbyjdkwiPWvh24pump,solana,2,False,0,False,0,True,4773,
medium,70.0,HDYo4SKRFCo4q1gunF45UoPufZAayPJy2wVJtabppump,solana,2,False,0,False,0,True,4645,
medium,70.0,BbaJejwmLPReJGvsiMvDjpHKwed6Qw9n7wUWvYvUpump,solana,2,False,0,False,0,True,4986,
medium,70.0,9jddUwgWJ2EVgAjWN1nRPRM81PmAa8AeJXRrUpXapump,solana,2,False,0,False,0,True,2807,
medium,70.0,6SL9MD38M3eG85MkGmApJGW8U9WiehkSQ259wWoajo1s,solana,2,False,0,False,0,True,3329,
medium,70.0,GNNgGdaS4wcCeBNt6xTdhR97hyabwCdyowiAN6TUpump,solana,2,False,0,False,0,True,4941,
medium,70.0,96FBiE8ca1pjsTB5Zg5cNh7pZmyRrv1kB186c8sCpump,solana,2,False,0,False,0,True,4876,
medium,70.0,8fLJCxZiMDd4e5wsXAGWEDdX7q2UgdW7EKeQU7jypump,solana,2,False,0,False,0,True,1931,
medium,70.0,FbbVfCKbmedGJqkpkhsqZXfKdoHDUou9DUkCm911bonk,solana,2,False,0,False,0,True,4753,
medium,70.0,4X2uNTWfSEu5YdtPzqorFGcu5VXBu62nfYv2ys8wpump,solana,2,False,0,False,0,True,4390,
medium,70.0,EXqaGaXgxzkxbs4aQkoQqmuZGecUyp9iEuHuEV8tpump,solana,2,False,0,False,0,True,5014,
medium,70.0,9gv9j2yLYd3PFgWaNM2K9cAipvQ2i2138WMiJuSwpump,solana,2,False,0,False,0,True,4814,
medium,70.0,CGQzLofhtcLHR4uyGF2SVBEGiBiuw1s6fV6sZdWkpump,solana,2,False,0,False,0,True,4751,
medium,70.0,8a7TZW6eRzR9bA2FBennD5TpAA1uCb7pNEqD8g5pump,solana,2,False,0,False,0,True,4990,
medium,70.0,B45FhPi6d7UR66TGLpQ3EPnWhGfzdGVkCKNp9neR5Cxt,solana,2,False,0,False,0,True,2346,
medium,70.0,HCex8jt5kwncFcmcr2xeiR2Hh4tkMK5rFx4pTeUHpump,solana,2,False,0,False,0,True,4428,
medium,70.0,x6937gNzvALyBRz3pjfQskhUPhq7y3JETyL8aSNpump,solana,2,False,0,False,0,True,4600,
medium,70.0,VCmDHrLW9FXh9RhAqqvsbFsht3cd2uuZFmaG2KGpGZR,solana,2,False,0,False,0,True,4537,
medium,70.0,CsAha8EJPuYqF6mZudvKgz5Jx826Mof114Y3gbvqhTrv,solana,2,False,0,False,0,True,4836,
medium,70.0,5BQGZRjRXK5wtF44SKEx8dE5P8zGUZx4z9iJu3gPpump,solana,2,False,0,False,0,True,4817,
medium,70.0,FzNYEEKgRppHbZf9yHLdP9W5j2X6nAvJzd6Lhy7spump,solana,2,False,0,False,0,True,4080,
medium,70.0,gyAzkjLg2QpfF8vYTX1QWrqgbKUcf9kdNW5VAHhpump,solana,2,False,0,False,0,True,1991,
medium,70.0,AsiNybFogE3LaUpKtmLyK6TWNcfg67QKmAoHvKkMpump,solana,2,False,0,False,0,True,4738,
medium,70.0,Gi9yTWfVufagHt7go4oTgvZDM3B8qVvjidxexK7Rpump,solana,2,False,0,False,0,True,4891,
medium,70.0,BZb61Ad2PPogyY8GsMFjv8NFCXkTnjJFGAMvtnWUpump,solana,2,False,0,False,0,True,1869,
medium,70.0,9QaDg3sm1fH4f451CEBKScfpcmKtkVJDcZ2dyJwc9dVe,solana,2,False,0,False,0,True,4903,
medium,70.0,6tgsrWjR6EKfRrrmd92SpdHGRX9xKb6Dpbi2hiVrbonk,solana,2,False,0,False,0,True,4864,
medium,70.0,5GLRs8nZaqLjcbL1kYWttNJJ9q9LUWoMbLqnpGeSRpxy,solana,2,False,0,False,0,True,4388,
medium,70.0,GNkNqLKEsyNwgyXVAUZBesbNKccHQDKCKJyxEqRcpump,solana,2,False,0,False,0,True,4932,
medium,70.0,68pC7Zgqm6G6SKo9QXQHNLoMaJU2KV1ed6p6Uo3gbonk,solana,2,False,0,False,0,True,4737,
medium,70.0,BjEwzJ3MfSaJmAQd1PTDbqNVYXmDReYedL1cmMxubonk,solana,2,False,0,False,0,True,4485,
medium,70.0,9bDMZXro5KLeMUwxTGCXXkTYVZuhkB64kD7ExtDpbonk,solana,2,False,0,False,0,True,4266,
medium,70.0,5sxrEgWE69opCRtW5LAZG3tmAXHn6oLBUt3wsJdjpump,solana,2,False,0,False,0,True,3817,
medium,70.0,G5MUYhGpF4rAycarEEcN5TXqA1kfHEjEWCQEvDzHpump,solana,2,False,0,False,0,True,2802,
medium,70.0,ArP293mAg3ons5UQtAnesqCrTBGSuUyxuE6hZWfPpump,solana,2,False,0,False,0,True,3335,
medium,70.0,GGZUtLrjXP6geh3HYC6vmqFDW3nBqXgtkazd6N5Nbonk,solana,2,False,0,False,0,True,3441,
medium,70.0,2F8Pb5MzMQZuMzrN5wAefYv8cTUnkR6KfoxcKSzspump,solana,2,False,0,False,0,True,1932,
medium,70.0,7fZYHRFgq1k1W6yHH1hf6VepQHQzGS3yNjuLgCmGpump,solana,2,False,0,False,0,True,2589,
medium,70.0,FW1HLYwCeTFDaAT9DVVZzpVHKZYpQBZAeJjDznaApump,solana,2,False,0,False,0,True,4827,
medium,70.0,ByEyxW8J1VhjJCqDTf9c7L4MzDXDXvdBVq26wzyYpump,solana,2,False,0,False,0,True,4779,
medium,70.0,A3PN9m9qAVbAqLrasmVfh3ayJMSa1yfQxym7GcdSpump,solana,2,False,0,False,0,True,4498,
medium,70.0,BycYc1T1BnZsJVyyEqpkjrrDVbUtXqQ6jEiyeUTGpump,solana,2,False,0,False,0,True,4330,
medium,70.0,GVTJimb45cc7bXSs22fWg7nVXBNYmgF3LGGqZJMjpump,solana,2,False,0,False,0,True,4919,
medium,70.0,AxREBxD1GFWkSc9JiwbKG5qEdqCbjz2aKhiXHxZcpump,solana,2,False,0,False,0,True,4910,
medium,70.0,9Fmqng9XGEqjJMAqFmEFz5aCRDs8Kh1GHiqwEf21pump,solana,2,False,0,False,0,True,4274,
medium,70.0,5NSNwRzbuV3UFRsPZH3W1AH9hxacQHpQKt7tJc3Jpump,solana,2,False,0,False,0,True,4137,
medium,70.0,6EXW1uMsNWX9e69Apw6DfFgnX3cc1AWjsQo75zDepump,solana,2,False,0,False,0,True,2306,
medium,70.0,2t7SanEtAjf35FERcfzzSTo8rajgV6YZWZYVVoRZpump,solana,2,False,0,False,0,True,2482,
medium,70.0,4gV9HSRHTzPHe88JBwf1RjemF1pRV7SgPCy65YjWpump,solana,2,False,0,False,0,True,4785,
medium,70.0,7uQ2PiN79ToKKzZwR8ry3x4N6pLHMPHQPmNexPh4pump,solana,2,False,0,False,0,True,4870,
medium,70.0,R3LZR4x5RmCd4gFwQ6hqRGG1S5r9Bmd3xmk833bboop,solana,2,False,0,False,0,True,3931,
medium,70.0,HaPhKP5ywhZseoWNsuewgxjRNBXeYWZw2CVpRoFWpump,solana,2,False,0,False,0,True,4924,
medium,70.0,7JLRrF9YVs1zQ6WsrtiV896hahdKx2vx8zogPkXr1EkJ,solana,1,False,0,False,0,True,1129,
medium,70.3,GdKWebBBvM78HNYGxoZLgsXHqZKAELEZk3ka9i32pump,solana,2,False,0,False,0,True,1628,
medium,70.4,G8dUSvywefr4GvfFZBZiLHmbjnwjrrJPAnVifjj7pump,solana,3,False,0,False,0,True,1575,
medium,70.8,DpySBBrUSyRoSSovFjaoxb9MityQJ9ZYbK9yPWxapump,solana,4,False,0,False,0,True,1502,
medium,71.4,FdpEvMwXM99WsCr5zwrQ5BqgQTSLULpewpXjfs7ABAGS,solana,3,False,0,False,0,True,4360,
medium,71.6,HLJzUzWU7eFKDCvuoJ6cQCYxkinE1cXCZjxWJWwWpump,solana,2,False,0,False,0,True,1720,
medium,71.8,39zSVsSHFqNhARbVh6n8ZF78nCmhV3gSg8D39xhBNe73,solana,4,False,0,False,0,True,4573,
medium,71.9,34AeqX5MQGyrey2VnZdkeZCfM4qinp4F3X7pGxtipump,solana,6,False,0,False,0,True,4104,
medium,72.2,Hv69wUkD225TYq111eAar9CtjhNpzBTRFpHkpY3pbonk,solana,3,False,0,False,0,True,3881,
medium,72.4,87n4vtsy5CN7EzpFeeD25YtGfyJpUbqwDZtAzNFnNtRZ,solana,2,False,0,False,0,True,3464,
medium,72.9,4CrRnKWXQ2fLrFqqHvnqmoq8QFKKpJiJbqsW5Nv4pump,solana,2,False,0,False,0,True,3405,
medium,73.0,FVcMs7GEVWmcs9beeaSxz6VhqJUGukEfTBsNGGfKpump,solana,3,False,0,False,0,True,3348,
medium,73.0,6fHPh6b1WrfoS8f6ZhoziVhNBzTs5LCLnAEtnzfMbonk,solana,4,False,0,False,0,True,3054,
medium,73.2,4aQ7cA7vnfCQ8opcNBRarRYcm6Mnwioee74RXpMHbonk,solana,4,False,0,False,0,True,3441,
medium,74.1,9jBxPfYJmaDuvpWT3b2J194NYrBWksxhNMZxvi31pump,solana,2,False,0,False,0,True,1295,
medium,74.2,CuPrcDMz7CmzMeH8oGpmPXCTQfDmit2pgEE9UM1Dpump,solana,2,False,0,False,0,True,3075,
medium,74.6,9tbJGeXNHsLEkncTRSUF7Cn2k6Meji5wvz4jpagmpump,solana,2,False,0,False,0,True,3493,
medium,74.7,8a5NY9MAdY3NjKsgPUYfqoZcmGKdZkotrjWgZM1dpump,solana,2,False,0,False,0,True,1902,
medium,74.9,8Ga7ExC7toM9v1PqCB8jjKRTKqiYqQGLCua2VnXdbonk,solana,2,False,0,False,0,True,3410,
medium,74.9,4QvVzhTaAQDH51TRBEL6eX3f3Wvte9g6jRK2iSPebonk,solana,6,False,0,False,0,True,4337,
medium,74.9,2qachMY68G2oPXt2SYPVSu3SyR1YgiiZFZ1pjJxnxKyi,solana,3,False,0,False,0,True,1317,
medium,75.6,9NW7fiBu4uHpLx3rxiMccucyKwADwuptTpb8z2YYj9SH,solana,4,False,0,False,0,True,1546,
medium,75.9,AjgSvYmJLhvt3FteiyTqQf8XBj1SVs6T6AmSUfkHpump,solana,4,False,0,False,0,True,6068,
medium,76.1,vRseBFqTy9QLmmo5qGiwo74AVpdqqMTnxPqWoWMpump,solana,2,False,0,False,0,True,1235,
medium,76.1,5dpN5wMH8j8au29Rp91qn4WfNq6t6xJfcjQNcFeDJ8Ct,solana,4,False,0,False,0,True,5876,
medium,76.5,Co4692bPPQXAqqxSLAeTTvF1bnhY26FUWt2YuWQPBgfU,solana,2,False,0,False,0,True,3112,
medium,76.8,5EkcKr582FkAPVnRmaDdnkekTtnNRzNNSxmQxqrFpump,solana,2,False,0,False,0,True,3017,
medium,77.0,CPLTbYbtDMKZtHBaPqdDmHjxNwESCEB14gm6VuoDpump,solana,2,False,0,False,0,True,2984,
medium,77.2,B5boCskXEFb1RJJ9EqJNV3gt5fjhk85DeD7BgbLcpump,solana,2,False,0,False,0,True,2953,
medium,77.3,Bf5uwQqUmtHLPYmGvs4z3Y56QtXgv6ApwQWo4aVrbonk,solana,2,False,0,False,0,True,4330,
medium,77.3,HfZiQSCUTpvWa9Mk3FKieQHzZfiduPqTEMVDbP1Gpump,solana,2,False,0,False,0,True,3263,
medium,77.4,9Poxe5aDkt8ggFWvcYZ9AX8QBBAAdgW844cgooNCULT,solana,3,False,0,False,0,True,5377,
medium,77.4,23FH7fk4aLajVppQzr5BALeZh9fpnW8jkQevqRcgpump,solana,3,False,0,False,0,True,1387,
medium,78.1,HoQYRCnUeyZZyFiPtYDw48kHyGwjsaUXJxDVtxcK4yPg,solana,4,False,0,False,0,True,2541,
medium,78.5,FwZxfG6WHcAAJD5ShYZZQNQCNgtrw2oniQhoDXR5pump,solana,2,False,0,False,0,True,2740,
medium,78.8,8yxD7uSEyEKpJqaSiunworBFzirAsRXKNjD2X1mdbonk,solana,2,False,0,False,0,True,3380,
medium,79.2,J7Dx5yPbPD5e5BmrSvJyi4n4XRUR2kWqWYaxaSWdpump,solana,2,False,0,False,0,True,2020,
medium,79.5,ASRRjA1R4RHVk5H9QKKm1jaQqMkxvv6nh5EypPrvwmxQ,solana,3,False,0,False,0,True,1434,
medium,79.7,AhVJQY1mGjjQpRiMEcCXwkFc8QagKwcqUSpqwN7S9gag,solana,2,False,0,False,0,True,2412,
medium,79.7,GJU3bXxNkNtYxgjkoFhAdq7VrXJAB2GW4Cpt6kLcbonk,solana,3,False,0,False,0,True,2472,
medium,79.9,2ru87k7yAZnDRsnqVpgJYETFgqVApuBcwB2xDb19pump,solana,3,False,0,False,0,True,1005,
medium,80.4,777Z92HqqGEav312yx8CfakajosBRFFUMbemyLaqbonk,solana,2,False,0,False,0,True,2465,
medium,80.7,GdZ9rwHyKcriLdbSzhtEFLe5MLs7Vk6AY1aE5ei7nsmP,solana,2,False,0,False,0,True,983,
medium,80.7,fmGLjVuQfBLbWPo5zxc8sSss3ixMW3u3bRP95uGpump,solana,4,False,0,False,0,True,2387,
medium,81.3,ADSkaYVeTYazX77JypE7HEvRdx1QZVAo3whhCACjjups,solana,2,False,0,False,0,True,2315,
medium,81.5,ESBCnCXtEZDmX8QnHU6qMZXd9mvjSAZVoYaLKKADBAGS,solana,7,False,0,False,0,True,2344,
medium,81.6,3hFEAFfPBgquhPcuQYJWufENYg9pjMDvgEEsv4jxpump,solana,3,False,0,False,0,True,2268,
medium,82.6,CfVs3waH2Z9TM397qSkaipTDhA9wWgtt8UchZKfwkYiu,solana,6,False,0,False,0,True,4158,
medium,82.6,9mAnyxAq8JQieHT7Lc47PVQbTK7ZVaaog8LwAbFzBAGS,solana,7,False,0,False,0,True,2174,
medium,82.8,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,solana,2,False,0,False,0,True,3138,
medium,82.9,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,solana,6,False,0,False,0,True,2839,
medium,83.0,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,solana,2,False,0,False,0,True,850,
medium,83.2,BXtTxGMRygG7DxufDFVaGP1WdvxSscWN8VoQ2zLhpump,solana,2,False,0,False,0,True,932,
medium,83.4,EBCqxfSMVSJPDGFLcf2yAfQoeLJRD1z8VbEUemZSbonk,solana,2,False,0,False,0,True,904,
medium,83.9,96hj47MzSpZgVcT1v4nwpbQNEU59f6ys48PArGivpump,solana,3,False,0,False,0,True,1958,
medium,84.3,4JPyh4ATbE8hfcH7LqhxF3YThsECZm6htmLvMUyrbonk,solana,5,False,0,False,0,True,1878,
medium,84.5,GWaD6wcxSZFwXApoY56x6Cxiqs5sAvtQNdcUvz7Zbonk,solana,2,False,0,False,0,True,1961,
medium,84.8,9Yn6bnF3eKLqocUVMxduh7WWqgQZ8DvWQDYTX9Ncpump,solana,2,False,0,False,0,True,1791,
medium,84.8,6jTQCFZR8JwvvenVGa3RzGM3a5YEagk9kQXDpHHdpump,solana,2,False,0,False,0,True,1786,
low,85.3,BnszRWbs9LxSzsCUUS57HMTNNtyDHFsnmZ1mVhAYdaos,solana,3,False,0,False,0,True,1783,
low,85.7,8SQQ1urC3Dynq9C2ieM6AozWgi4GCrLE6fnRoiWdpump,solana,2,False,0,False,0,True,1057,
low,85.8,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,solana,5,False,0,False,0,True,3489,
low,86.2,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,solana,3,False,0,False,0,True,1613,
low,86.8,yFtG6tU4mZqiUnrBC4gF9eXTdWyzj7ZSKb92wv3bonk,solana,3,False,0,False,0,True,2383,
low,87.2,G95DeH1mNbG48MWsfRx1WXngtUhHvjWE97P4piXZbonk,solana,3,False,0,False,0,True,1466,
low,87.2,5umdEnYVe9c7YsGWzBAW1xbBGYDF6BwW8qruFmmPbonk,solana,3,False,0,False,0,True,1474,
low,87.5,tdzUKGeAchLRzpYBzmBWEGaoP7E8EQ8hPv8Eqi8pump,solana,4,False,0,False,0,True,690,
