TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter
680,2025-08-18T19:58:46.000Z,0.988884,164.74,-1.83,1914.39,1912.56
681,2025-08-18T20:49:13.000Z,0.918142,164.74,-13.49,1912.56,1899.08
682,2025-08-18T21:37:40.000Z,1.033308,164.74,5.49,1899.08,1904.56
683,2025-08-18T22:12:28.000Z,1.003222,164.74,0.53,1904.56,1905.09
684,2025-08-19T02:23:36.000Z,0.999607,164.74,-0.06,1905.09,1905.03
685,2025-08-19T04:07:16.000Z,0.877520,164.74,-20.18,1905.03,1884.85
686,2025-08-19T04:08:32.000Z,1.063029,164.74,10.38,1884.85,1895.24
687,2025-08-19T04:22:34.000Z,0.909355,164.74,-14.93,1895.24,1880.30
688,2025-08-19T08:17:21.000Z,1.485678,164.74,80.01,1880.30,1960.31
689,2025-08-19T09:04:36.000Z,1.639231,164.74,105.31,1960.31,2065.62
690,2025-08-19T09:15:25.000Z,0.837114,164.74,-26.83,2065.62,2038.79
691,2025-08-19T10:19:08.000Z,1.000000,164.74,0.00,2038.79,2038.79
692,2025-08-19T11:21:22.000Z,1.265742,164.74,43.78,2038.79,2082.57
693,2025-08-19T11:46:11.000Z,0.987462,164.74,-2.07,2082.57,2080.50
694,2025-08-19T11:59:22.000Z,1.174159,164.74,28.69,2080.50,2109.19
695,2025-08-19T12:15:49.000Z,1.728185,164.74,119.96,2109.19,2229.16
696,2025-08-19T13:24:27.000Z,0.800000,164.74,-32.95,2229.16,2196.21
697,2025-08-19T13:48:39.000Z,0.943889,164.74,-9.24,2196.21,2186.96
698,2025-08-19T13:52:43.000Z,0.963507,164.74,-6.01,2186.96,2180.95
699,2025-08-19T14:18:41.000Z,2.494445,164.74,246.20,2180.95,2427.15
700,2025-08-19T16:26:53.000Z,0.973778,164.74,-4.32,2427.15,2422.83
701,2025-08-19T16:36:43.000Z,1.006795,164.74,1.12,2422.83,2423.95
702,2025-08-19T16:52:24.000Z,0.875172,164.74,-20.56,2423.95,2403.38
703,2025-08-19T19:15:57.000Z,1.021125,164.74,3.48,2403.38,2406.86
704,2025-08-19T20:04:16.000Z,1.108656,164.74,17.90,2406.86,2424.77
705,2025-08-19T22:28:50.000Z,1.008637,164.74,1.42,2424.77,2426.19
706,2025-08-19T23:20:43.000Z,1.064778,164.74,10.67,2426.19,2436.86
707,2025-08-19T23:24:45.000Z,0.964773,164.74,-5.80,2436.86,2431.06
708,2025-08-19T23:45:56.000Z,1.019639,164.74,3.24,2431.06,2434.29
709,2025-08-20T00:01:19.000Z,1.146529,164.74,24.14,2434.29,2458.43
710,2025-08-20T02:33:14.000Z,1.017209,164.74,2.84,2458.43,2461.27
711,2025-08-20T06:56:40.000Z,1.376369,164.74,62.00,2461.27,2523.27
712,2025-08-20T07:36:33.000Z,1.325094,164.74,53.56,2523.27,2576.83
713,2025-08-20T08:27:01.000Z,1.012873,164.74,2.12,2576.83,2578.95
714,2025-08-20T09:24:12.000Z,0.990623,164.74,-1.54,2578.95,2577.40
715,2025-08-20T10:40:35.000Z,1.000644,164.74,0.11,2577.40,2577.51
716,2025-08-20T11:51:46.000Z,0.932654,164.74,-11.09,2577.51,2566.41
717,2025-08-20T12:56:36.000Z,0.800000,164.74,-32.95,2566.41,2533.47
718,2025-08-20T13:02:47.000Z,0.953446,164.74,-7.67,2533.47,2525.80
719,2025-08-20T13:15:34.000Z,1.063998,164.74,10.54,2525.80,2536.34
720,2025-08-20T13:32:07.000Z,1.026242,164.74,4.32,2536.34,2540.66
721,2025-08-20T13:45:46.000Z,1.049141,164.74,8.10,2540.66,2548.76
722,2025-08-20T14:02:38.000Z,0.995047,164.74,-0.82,2548.76,2547.94
723,2025-08-20T14:43:50.000Z,1.264892,164.74,43.64,2547.94,2591.58
724,2025-08-20T14:51:51.000Z,1.652685,164.74,107.52,2591.58,2699.11
725,2025-08-20T16:23:29.000Z,0.906357,164.74,-15.43,2699.11,2683.68
726,2025-08-20T16:36:53.000Z,0.938841,164.74,-10.08,2683.68,2673.60
727,2025-08-20T16:48:40.000Z,1.033053,164.74,5.45,2673.60,2679.05
728,2025-08-20T16:49:50.000Z,0.894990,164.74,-17.30,2679.05,2661.75
729,2025-08-20T17:29:46.000Z,1.018957,164.74,3.12,2661.75,2664.87
730,2025-08-20T17:33:38.000Z,1.546742,164.74,90.07,2664.87,2754.94
731,2025-08-20T18:22:43.000Z,0.993970,164.74,-0.99,2754.94,2753.95
732,2025-08-20T18:35:20.000Z,0.991063,164.74,-1.47,2753.95,2752.48
733,2025-08-20T18:40:07.000Z,0.800000,164.74,-32.95,2752.48,2719.53
734,2025-08-20T18:40:30.000Z,1.006642,164.74,1.09,2719.53,2720.62
735,2025-08-20T19:58:23.000Z,0.985904,164.74,-2.32,2720.62,2718.30
736,2025-08-20T22:38:38.000Z,0.995754,164.74,-0.70,2718.30,2717.60
737,2025-08-20T22:57:00.000Z,1.019589,164.74,3.23,2717.60,2720.83
738,2025-08-21T00:10:10.000Z,0.845748,164.74,-25.41,2720.83,2695.42
739,2025-08-21T00:36:15.000Z,1.001136,164.74,0.19,2695.42,2695.60
740,2025-08-21T06:30:58.000Z,1.000000,164.74,0.00,2695.60,2695.60
741,2025-08-21T07:11:51.000Z,0.904699,164.74,-15.70,2695.60,2679.90
742,2025-08-21T07:40:59.000Z,1.127520,164.74,21.01,2679.90,2700.91
743,2025-08-21T10:35:08.000Z,1.003291,164.74,0.54,2700.91,2701.45
744,2025-08-21T11:24:17.000Z,0.972885,164.74,-4.47,2701.45,2696.99
745,2025-08-21T14:15:21.000Z,1.212450,164.74,35.00,2696.99,2731.99
746,2025-08-21T15:36:19.000Z,0.987328,164.74,-2.09,2731.99,2729.90
747,2025-08-21T15:40:56.000Z,1.014413,164.74,2.37,2729.90,2732.27
748,2025-08-21T16:22:36.000Z,1.036625,164.74,6.03,2732.27,2738.31
749,2025-08-21T16:27:56.000Z,1.187764,164.74,30.93,2738.31,2769.24
750,2025-08-21T17:35:57.000Z,1.000000,164.74,0.00,2769.24,2769.24
751,2025-08-21T18:29:04.000Z,1.003705,164.74,0.61,2769.24,2769.85
752,2025-08-21T18:35:50.000Z,1.120798,164.74,19.90,2769.85,2789.75
753,2025-08-21T18:46:01.000Z,1.066695,164.74,10.99,2789.75,2800.74
754,2025-08-21T19:08:15.000Z,0.975499,164.74,-4.04,2800.74,2796.70
755,2025-08-21T19:14:46.000Z,0.944586,164.74,-9.13,2796.70,2787.57
756,2025-08-21T20:06:43.000Z,1.024886,164.74,4.10,2787.57,2791.67
757,2025-08-21T20:11:35.000Z,0.972304,164.74,-4.56,2791.67,2787.11
758,2025-08-21T20:21:27.000Z,1.300463,164.74,49.50,2787.11,2836.61
759,2025-08-21T21:40:14.000Z,1.098413,164.74,16.21,2836.61,2852.82
760,2025-08-22T06:04:45.000Z,1.003768,164.74,0.62,2852.82,2853.44
761,2025-08-22T08:53:33.000Z,1.014056,164.74,2.32,2853.44,2855.76
762,2025-08-22T08:56:48.000Z,0.977788,164.74,-3.66,2855.76,2852.10
763,2025-08-22T10:25:03.000Z,1.007047,164.74,1.16,2852.10,2853.26
764,2025-08-22T12:36:15.000Z,0.959688,164.74,-6.64,2853.26,2846.62
765,2025-08-22T12:55:43.000Z,1.000000,164.74,0.00,2846.62,2846.62
766,2025-08-22T13:14:08.000Z,1.022622,164.74,3.73,2846.62,2850.35
767,2025-08-22T13:37:56.000Z,0.800000,164.74,-32.95,2850.35,2817.40
768,2025-08-22T13:45:04.000Z,0.821753,164.74,-29.36,2817.40,2788.03
769,2025-08-22T13:50:15.000Z,1.279953,164.74,46.12,2788.03,2834.15
770,2025-08-22T14:06:11.000Z,1.160502,164.74,26.44,2834.15,2860.59
771,2025-08-22T14:28:33.000Z,1.029030,164.74,4.78,2860.59,2865.38
772,2025-08-22T14:58:19.000Z,0.902127,164.74,-16.12,2865.38,2849.25
773,2025-08-22T15:00:20.000Z,0.992306,164.74,-1.27,2849.25,2847.99
774,2025-08-22T15:10:27.000Z,1.144028,164.74,23.73,2847.99,2871.71
775,2025-08-22T15:16:07.000Z,1.014586,164.74,2.40,2871.71,2874.12
776,2025-08-22T16:44:12.000Z,1.000000,164.74,0.00,2874.12,2874.12
777,2025-08-22T17:14:33.000Z,1.055262,164.74,9.10,2874.12,2883.22
778,2025-08-22T17:48:23.000Z,1.222537,164.74,36.66,2883.22,2919.88
779,2025-08-22T17:59:13.000Z,0.900911,164.74,-16.32,2919.88,2903.56
780,2025-08-22T20:49:08.000Z,1.073430,164.74,12.10,2903.56,2915.65
781,2025-08-22T20:49:56.000Z,1.685821,164.74,112.98,2915.65,3028.64
782,2025-08-23T07:02:05.000Z,1.012141,164.74,2.00,3028.64,3030.64
783,2025-08-23T07:13:38.000Z,1.047756,164.74,7.87,3030.64,3038.51
784,2025-08-23T11:01:46.000Z,1.075119,164.74,12.38,3038.51,3050.88
785,2025-08-23T11:03:42.000Z,0.939877,164.74,-9.90,3050.88,3040.98
786,2025-08-23T11:22:56.000Z,1.034039,164.74,5.61,3040.98,3046.58
787,2025-08-23T11:51:57.000Z,0.914855,164.74,-14.03,3046.58,3032.56
788,2025-08-23T11:56:21.000Z,0.962610,164.74,-6.16,3032.56,3026.40
789,2025-08-23T14:13:55.000Z,1.389502,164.74,64.17,3026.40,3090.56
790,2025-08-23T14:27:31.000Z,1.306902,164.74,50.56,3090.56,3141.12
791,2025-08-23T15:23:49.000Z,1.237721,164.74,39.16,3141.12,3180.29
792,2025-08-23T15:39:44.000Z,1.000000,164.74,0.00,3180.29,3180.29
793,2025-08-23T16:10:54.000Z,1.000000,164.74,0.00,3180.29,3180.29
794,2025-08-23T17:16:11.000Z,1.000000,164.74,0.00,3180.29,3180.29
795,2025-08-23T17:25:13.000Z,1.093268,164.74,15.37,3180.29,3195.65
796,2025-08-23T18:32:00.000Z,1.048828,164.74,8.04,3195.65,3203.70
797,2025-08-23T21:19:35.000Z,0.980778,164.74,-3.17,3203.70,3200.53
798,2025-08-23T21:45:42.000Z,0.887937,164.74,-18.46,3200.53,3182.07
799,2025-08-23T22:56:25.000Z,0.857177,164.74,-23.53,3182.07,3158.54
800,2025-08-23T22:56:48.000Z,0.944090,164.74,-9.21,3158.54,3149.33
801,2025-08-24T08:31:31.000Z,1.172526,164.74,28.42,3149.33,3177.75
802,2025-08-24T10:25:29.000Z,0.945192,164.74,-9.03,3177.75,3168.72
803,2025-08-24T10:57:49.000Z,1.204549,164.74,33.70,3168.72,3202.42
804,2025-08-24T11:13:46.000Z,0.865823,164.74,-22.10,3202.42,3180.31
805,2025-08-24T11:24:29.000Z,0.984354,164.74,-2.58,3180.31,3177.74
806,2025-08-24T12:12:35.000Z,1.015937,164.74,2.63,3177.74,3180.36
807,2025-08-24T12:15:10.000Z,0.894467,164.74,-17.39,3180.36,3162.98
808,2025-08-24T14:39:56.000Z,1.123405,316.30,39.03,3162.98,3202.01
809,2025-08-24T15:03:30.000Z,1.030471,316.30,9.64,3202.01,3211.65
810,2025-08-24T15:09:03.000Z,1.004143,316.30,1.31,3211.65,3212.96
811,2025-08-24T15:35:39.000Z,1.583420,316.30,184.53,3212.96,3397.49
812,2025-08-24T17:29:25.000Z,1.148141,316.30,46.86,3397.49,3444.35
813,2025-08-24T18:16:53.000Z,1.001443,316.30,0.46,3444.35,3444.81
814,2025-08-24T18:33:45.000Z,1.253281,316.30,80.11,3444.81,3524.92
815,2025-08-24T19:16:59.000Z,1.000000,316.30,0.00,3524.92,3524.92
816,2025-08-24T20:19:59.000Z,1.003437,316.30,1.09,3524.92,3526.00
817,2025-08-24T20:38:42.000Z,1.000000,316.30,0.00,3526.00,3526.00
818,2025-08-24T22:47:38.000Z,0.945323,316.30,-17.29,3526.00,3508.71
819,2025-08-24T22:52:19.000Z,0.933354,316.30,-21.08,3508.71,3487.63
820,2025-08-24T23:17:18.000Z,0.800000,316.30,-63.26,3487.63,3424.37
821,2025-08-24T23:47:55.000Z,0.965054,316.30,-11.05,3424.37,3413.32
822,2025-08-25T07:32:29.000Z,0.992982,316.30,-2.22,3413.32,3411.10
823,2025-08-25T09:06:01.000Z,1.011485,316.30,3.63,3411.10,3414.73
824,2025-08-25T09:59:14.000Z,1.261650,316.30,82.76,3414.73,3497.49
825,2025-08-25T13:08:30.000Z,1.042473,316.30,13.43,3497.49,3510.92
826,2025-08-25T13:32:29.000Z,1.113263,316.30,35.82,3510.92,3546.75
827,2025-08-25T14:57:27.000Z,0.946500,316.30,-16.92,3546.75,3529.83
828,2025-08-25T16:28:12.000Z,1.071229,316.30,22.53,3529.83,3552.36
829,2025-08-25T17:12:44.000Z,1.518324,316.30,163.94,3552.36,3716.30
830,2025-08-25T20:47:20.000Z,1.004970,316.30,1.57,3716.30,3717.87
831,2025-08-25T21:02:26.000Z,2.140755,316.30,360.82,3717.87,4078.69
832,2025-08-25T23:08:36.000Z,0.869478,316.30,-41.28,4078.69,4037.41
833,2025-08-26T00:13:00.000Z,1.129030,316.30,40.81,4037.41,4078.22
834,2025-08-26T00:33:48.000Z,0.913241,316.30,-27.44,4078.22,4050.78
835,2025-08-26T01:06:04.000Z,0.845813,316.30,-48.77,4050.78,4002.01
836,2025-08-26T01:06:19.000Z,1.000000,316.30,0.00,4002.01,4002.01
837,2025-08-26T01:12:20.000Z,1.510691,316.30,161.53,4002.01,4163.54
838,2025-08-26T06:53:33.000Z,0.956745,316.30,-13.68,4163.54,4149.86
839,2025-08-26T07:02:18.000Z,1.000000,316.30,0.00,4149.86,4149.86
840,2025-08-26T07:02:53.000Z,1.026791,316.30,8.47,4149.86,4158.33
841,2025-08-26T07:06:07.000Z,0.932792,316.30,-21.26,4158.33,4137.07
842,2025-08-26T07:23:16.000Z,1.135577,316.30,42.88,4137.07,4179.96
843,2025-08-26T07:30:58.000Z,1.094338,316.30,29.84,4179.96,4209.80
844,2025-08-26T09:49:59.000Z,0.975948,316.30,-7.61,4209.80,4202.19
845,2025-08-26T12:42:13.000Z,0.978257,316.30,-6.88,4202.19,4195.31
846,2025-08-26T15:05:38.000Z,1.000506,316.30,0.16,4195.31,4195.47
847,2025-08-26T15:15:18.000Z,0.800000,316.30,-63.26,4195.47,4132.21
848,2025-08-26T15:34:57.000Z,1.318377,316.30,100.70,4132.21,4232.91
849,2025-08-26T15:52:24.000Z,1.000000,316.30,0.00,4232.91,4232.91
850,2025-08-26T17:49:17.000Z,1.074929,316.30,23.70,4232.91,4256.61
851,2025-08-26T19:01:39.000Z,1.004891,316.30,1.55,4256.61,4258.16
852,2025-08-26T21:09:25.000Z,0.800000,316.30,-63.26,4258.16,4194.90
853,2025-08-26T21:29:37.000Z,1.080768,316.30,25.55,4194.90,4220.45
854,2025-08-26T21:33:37.000Z,1.040033,316.30,12.66,4220.45,4233.11
855,2025-08-26T21:40:27.000Z,1.332454,316.30,105.15,4233.11,4338.26
856,2025-08-26T22:35:03.000Z,1.000000,316.30,0.00,4338.26,4338.26
857,2025-08-27T00:55:22.000Z,1.341083,316.30,107.88,4338.26,4446.15
858,2025-08-27T00:56:42.000Z,0.835219,316.30,-52.12,4446.15,4394.03
859,2025-08-27T01:00:15.000Z,1.873398,316.30,276.25,4394.03,4670.28
860,2025-08-27T01:02:38.000Z,0.982218,316.30,-5.62,4670.28,4664.66
861,2025-08-27T06:26:46.000Z,0.983623,316.30,-5.18,4664.66,4659.48
862,2025-08-27T09:04:03.000Z,1.300913,316.30,95.18,4659.48,4754.66
863,2025-08-27T10:39:33.000Z,0.980792,316.30,-6.08,4754.66,4748.58
864,2025-08-27T11:07:51.000Z,0.995361,316.30,-1.47,4748.58,4747.11
865,2025-08-27T13:10:34.000Z,1.000133,316.30,0.04,4747.11,4747.15
866,2025-08-27T13:52:25.000Z,1.010032,316.30,3.17,4747.15,4750.33
867,2025-08-27T14:58:54.000Z,0.800000,316.30,-63.26,4750.33,4687.07
868,2025-08-27T15:26:22.000Z,1.009139,316.30,2.89,4687.07,4689.96
869,2025-08-27T16:40:58.000Z,1.090240,316.30,28.54,4689.96,4718.50
870,2025-08-27T17:15:07.000Z,0.989700,316.30,-3.26,4718.50,4715.24
871,2025-08-27T18:55:42.000Z,0.990902,316.30,-2.88,4715.24,4712.37
872,2025-08-27T19:20:41.000Z,0.989307,316.30,-3.38,4712.37,4708.98
873,2025-08-27T20:53:32.000Z,0.958797,316.30,-13.03,4708.98,4695.95
874,2025-08-27T20:56:04.000Z,1.027845,316.30,8.81,4695.95,4704.76
875,2025-08-27T21:43:55.000Z,0.918359,316.30,-25.82,4704.76,4678.94
876,2025-08-27T22:14:25.000Z,1.000000,316.30,0.00,4678.94,4678.94
877,2025-08-27T23:04:05.000Z,0.843173,316.30,-49.60,4678.94,4629.33
878,2025-08-28T01:22:58.000Z,1.671588,316.30,212.42,4629.33,4841.75
879,2025-08-28T09:58:01.000Z,1.000000,316.30,0.00,4841.75,4841.75
880,2025-08-28T10:21:33.000Z,0.974496,316.30,-8.07,4841.75,4833.69
881,2025-08-28T10:48:14.000Z,1.469896,316.30,148.63,4833.69,4982.31
882,2025-08-28T12:08:27.000Z,0.921632,316.30,-24.79,4982.31,4957.53
883,2025-08-28T12:47:09.000Z,0.988355,316.30,-3.68,4957.53,4953.84
884,2025-08-28T13:22:52.000Z,1.000000,316.30,0.00,4953.84,4953.84
885,2025-08-28T15:56:45.000Z,0.986487,316.30,-4.27,4953.84,4949.57
886,2025-08-28T17:18:47.000Z,1.052478,316.30,16.60,4949.57,4966.17
887,2025-08-28T20:36:44.000Z,0.984892,316.30,-4.78,4966.17,4961.39
888,2025-08-28T21:21:02.000Z,1.085251,316.30,26.96,4961.39,4988.35
889,2025-08-29T08:22:41.000Z,0.976595,316.30,-7.40,4988.35,4980.95
890,2025-08-29T09:02:49.000Z,1.916682,316.30,289.94,4980.95,5270.90
891,2025-08-29T13:44:37.000Z,1.122146,316.30,38.63,5270.90,5309.53
892,2025-08-29T16:14:11.000Z,1.075653,316.30,23.93,5309.53,5333.46
893,2025-08-29T16:22:50.000Z,1.006296,316.30,1.99,5333.46,5335.45
894,2025-08-29T18:41:19.000Z,0.957833,316.30,-13.34,5335.45,5322.11
895,2025-08-29T18:42:01.000Z,0.937592,316.30,-19.74,5322.11,5302.37
896,2025-08-29T21:04:17.000Z,0.968840,316.30,-9.86,5302.37,5292.52
897,2025-08-30T00:14:46.000Z,1.498097,316.30,157.55,5292.52,5450.07
898,2025-08-30T00:35:47.000Z,0.993714,316.30,-1.99,5450.07,5448.08
899,2025-08-30T00:44:03.000Z,1.011245,316.30,3.56,5448.08,5451.63
900,2025-08-30T01:58:41.000Z,1.020782,316.30,6.57,5451.63,5458.21
901,2025-08-30T08:39:14.000Z,1.011755,316.30,3.72,5458.21,5461.92
902,2025-08-30T09:34:41.000Z,1.162209,316.30,51.31,5461.92,5513.23
903,2025-08-30T09:40:53.000Z,1.012781,316.30,4.04,5513.23,5517.27
904,2025-08-30T10:24:26.000Z,0.997781,316.30,-0.70,5517.27,5516.57
905,2025-08-30T11:47:14.000Z,0.800000,316.30,-63.26,5516.57,5453.31
906,2025-08-30T13:02:15.000Z,0.986959,316.30,-4.12,5453.31,5449.19
907,2025-08-30T15:55:57.000Z,0.993992,316.30,-1.90,5449.19,5447.29
908,2025-08-30T18:54:07.000Z,0.819373,316.30,-57.13,5447.29,5390.15
909,2025-08-30T18:56:10.000Z,0.919591,316.30,-25.43,5390.15,5364.72
910,2025-08-30T23:55:06.000Z,0.993433,316.30,-2.08,5364.72,5362.64
911,2025-08-31T02:38:25.000Z,1.017341,316.30,5.48,5362.64,5368.13
912,2025-08-31T02:50:16.000Z,0.989557,316.30,-3.30,5368.13,5364.83
913,2025-08-31T10:08:57.000Z,0.969654,316.30,-9.60,5364.83,5355.23
914,2025-08-31T11:33:56.000Z,1.000000,316.30,0.00,5355.23,5355.23
915,2025-08-31T12:29:06.000Z,1.045799,316.30,14.49,5355.23,5369.71
916,2025-08-31T14:43:48.000Z,0.881548,536.97,-63.61,5369.71,5306.11
917,2025-08-31T16:01:53.000Z,1.301127,536.97,161.70,5306.11,5467.81
918,2025-08-31T16:35:32.000Z,0.957944,536.97,-22.58,5467.81,5445.22
919,2025-08-31T17:18:45.000Z,1.006771,536.97,3.64,5445.22,5448.86
920,2025-08-31T20:28:13.000Z,1.032550,536.97,17.48,5448.86,5466.34
921,2025-08-31T22:49:24.000Z,1.014244,536.97,7.65,5466.34,5473.99
922,2025-09-01T03:45:16.000Z,0.987951,536.97,-6.47,5473.99,5467.52
923,2025-09-01T05:07:44.000Z,0.977653,536.97,-12.00,5467.52,5455.52
924,2025-09-01T05:48:25.000Z,1.456771,536.97,245.27,5455.52,5700.79
925,2025-09-01T10:58:31.000Z,1.448654,536.97,240.91,5700.79,5941.70
926,2025-09-01T10:59:42.000Z,1.051650,536.97,27.73,5941.70,5969.44
927,2025-09-01T12:06:14.000Z,0.945405,536.97,-29.32,5969.44,5940.12
928,2025-09-01T12:19:32.000Z,0.987380,536.97,-6.78,5940.12,5933.35
929,2025-09-01T12:28:19.000Z,1.039779,536.97,21.36,5933.35,5954.71
930,2025-09-01T13:18:26.000Z,1.146905,536.97,78.88,5954.71,6033.59
931,2025-09-01T16:29:19.000Z,0.980251,536.97,-10.60,6033.59,6022.99
932,2025-09-01T17:26:34.000Z,0.999560,536.97,-0.24,6022.99,6022.75
933,2025-09-01T17:28:21.000Z,0.823744,536.97,-94.64,6022.75,5928.11
934,2025-09-01T19:08:20.000Z,0.942000,536.97,-31.14,5928.11,5896.96
935,2025-09-02T03:05:48.000Z,0.800000,536.97,-107.39,5896.96,5789.57
936,2025-09-02T09:40:28.000Z,0.987022,536.97,-6.97,5789.57,5782.60
937,2025-09-02T09:55:09.000Z,1.419319,536.97,225.16,5782.60,6007.76
938,2025-09-02T11:49:55.000Z,0.872585,536.97,-68.42,6007.76,5939.34
939,2025-09-02T12:06:28.000Z,1.006834,536.97,3.67,5939.34,5943.01
940,2025-09-02T12:46:36.000Z,1.019793,536.97,10.63,5943.01,5953.64
941,2025-09-02T12:54:30.000Z,0.970703,536.97,-15.73,5953.64,5937.91
942,2025-09-02T15:35:01.000Z,1.000000,536.97,0.00,5937.91,5937.91
943,2025-09-02T18:35:43.000Z,1.000000,536.97,0.00,5937.91,5937.91
944,2025-09-02T18:54:49.000Z,0.974351,536.97,-13.77,5937.91,5924.14
945,2025-09-02T21:28:54.000Z,1.038180,536.97,20.50,5924.14,5944.64
946,2025-09-02T21:30:44.000Z,0.868244,536.97,-70.75,5944.64,5873.89
947,2025-09-02T22:13:33.000Z,1.166471,536.97,89.39,5873.89,5963.28
948,2025-09-02T22:13:51.000Z,3.571242,536.97,1380.68,5963.28,7343.96
949,2025-09-02T23:23:43.000Z,1.915569,536.97,491.63,7343.96,7835.60
950,2025-09-02T23:33:43.000Z,0.914307,536.97,-46.01,7835.60,7789.58
951,2025-09-03T00:04:58.000Z,0.894525,536.97,-56.64,7789.58,7732.94
952,2025-09-03T06:14:54.000Z,1.548856,536.97,294.72,7732.94,8027.66
953,2025-09-03T06:34:05.000Z,0.800000,536.97,-107.39,8027.66,7920.27
954,2025-09-03T06:52:36.000Z,0.896797,536.97,-55.42,7920.27,7864.85
955,2025-09-03T09:46:42.000Z,1.039653,536.97,21.29,7864.85,7886.15
956,2025-09-03T12:38:06.000Z,1.109954,536.97,59.04,7886.15,7945.19
957,2025-09-03T13:44:34.000Z,0.916595,536.97,-44.79,7945.19,7900.40
958,2025-09-03T14:02:51.000Z,1.121346,536.97,65.16,7900.40,7965.56
959,2025-09-03T14:04:13.000Z,1.007513,536.97,4.03,7965.56,7969.59
960,2025-09-03T14:44:24.000Z,0.946936,536.97,-28.49,7969.59,7941.10
961,2025-09-03T14:44:40.000Z,0.870728,536.97,-69.42,7941.10,7871.69
962,2025-09-03T14:48:41.000Z,1.006107,536.97,3.28,7871.69,7874.96
963,2025-09-03T18:03:47.000Z,0.973549,536.97,-14.20,7874.96,7860.76
964,2025-09-03T18:13:57.000Z,1.000000,536.97,0.00,7860.76,7860.76
965,2025-09-03T18:14:33.000Z,1.206284,536.97,110.77,7860.76,7971.53
966,2025-09-03T18:23:23.000Z,1.001614,536.97,0.87,7971.53,7972.40
967,2025-09-03T19:27:44.000Z,1.006362,536.97,3.42,7972.40,7975.81
968,2025-09-03T19:39:26.000Z,1.011967,536.97,6.43,7975.81,7982.24
969,2025-09-03T20:24:06.000Z,1.021970,536.97,11.80,7982.24,7994.04
970,2025-09-03T20:35:13.000Z,0.987792,536.97,-6.56,7994.04,7987.48
971,2025-09-03T21:01:20.000Z,1.211828,536.97,113.75,7987.48,8101.23
972,2025-09-03T22:12:15.000Z,1.424709,536.97,228.06,8101.23,8329.28
973,2025-09-04T00:00:14.000Z,0.893397,536.97,-57.24,8329.28,8272.04
974,2025-09-04T07:10:38.000Z,0.800000,536.97,-107.39,8272.04,8164.65
975,2025-09-04T07:28:49.000Z,0.954195,536.97,-24.60,8164.65,8140.05
976,2025-09-04T07:55:44.000Z,1.011733,536.97,6.30,8140.05,8146.35
977,2025-09-04T08:47:16.000Z,1.000000,536.97,0.00,8146.35,8146.35
978,2025-09-04T12:12:22.000Z,0.859569,536.97,-75.41,8146.35,8070.94
979,2025-09-04T12:33:55.000Z,1.268390,536.97,144.12,8070.94,8215.06
980,2025-09-04T12:55:14.000Z,1.004696,536.97,2.52,8215.06,8217.58
981,2025-09-04T12:57:42.000Z,1.000000,536.97,0.00,8217.58,8217.58
982,2025-09-04T13:16:41.000Z,1.006558,536.97,3.52,8217.58,8221.10
983,2025-09-04T13:35:36.000Z,1.000000,536.97,0.00,8221.10,8221.10
984,2025-09-04T14:16:47.000Z,0.988502,536.97,-6.17,8221.10,8214.93
985,2025-09-04T15:04:03.000Z,1.842659,536.97,452.48,8214.93,8667.41
986,2025-09-04T15:38:46.000Z,0.987362,536.97,-6.79,8667.41,8660.63
987,2025-09-04T15:43:38.000Z,0.983273,536.97,-8.98,8660.63,8651.64
988,2025-09-04T16:00:03.000Z,1.014040,536.97,7.54,8651.64,8659.18
989,2025-09-04T16:09:56.000Z,0.962648,536.97,-20.06,8659.18,8639.13
990,2025-09-04T18:23:26.000Z,1.159633,536.97,85.72,8639.13,8724.84
991,2025-09-04T19:26:30.000Z,0.985695,536.97,-7.68,8724.84,8717.16
992,2025-09-04T19:50:26.000Z,1.001387,536.97,0.74,8717.16,8717.91
993,2025-09-04T22:48:30.000Z,1.005033,536.97,2.70,8717.91,8720.61
994,2025-09-04T23:09:47.000Z,0.929367,536.97,-37.93,8720.61,8682.68
995,2025-09-04T23:39:16.000Z,1.062900,536.97,33.78,8682.68,8716.46
996,2025-09-05T00:47:31.000Z,1.002087,536.97,1.12,8716.46,8717.58
997,2025-09-05T08:47:47.000Z,0.940382,536.97,-32.01,8717.58,8685.57
998,2025-09-05T11:56:48.000Z,0.800000,536.97,-107.39,8685.57,8578.17
999,2025-09-05T12:12:05.000Z,0.995647,536.97,-2.34,8578.17,8575.83
1000,2025-09-05T13:48:54.000Z,0.989026,536.97,-5.89,8575.83,8569.94
1001,2025-09-05T14:29:04.000Z,1.000000,536.97,0.00,8569.94,8569.94
1002,2025-09-05T16:10:23.000Z,1.013552,536.97,7.28,8569.94,8577.22
1003,2025-09-05T16:19:46.000Z,1.008837,536.97,4.75,8577.22,8581.96
1004,2025-09-05T16:48:44.000Z,0.946280,536.97,-28.85,8581.96,8553.12
1005,2025-09-05T17:07:12.000Z,0.976301,536.97,-12.73,8553.12,8540.39
1006,2025-09-05T18:42:47.000Z,0.947244,536.97,-28.33,8540.39,8512.06
1007,2025-09-05T20:03:38.000Z,1.000000,536.97,0.00,8512.06,8512.06
