TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter,MovingAvgPortfolio
311,2025-09-07T09:30:51.000Z,0.916827,11.57,-0.96,111.72,110.76,115.71
312,2025-09-07T12:12:32.000Z,0.891427,11.50,-1.25,110.76,109.51,115.04
313,2025-09-07T17:12:38.000Z,0.884550,11.42,-1.32,109.51,108.19,114.23
314,2025-09-07T23:39:58.000Z,0.909420,11.33,-1.03,108.19,107.16,113.31
315,2025-09-08T07:32:50.000Z,1.278772,11.24,3.13,107.16,110.30,112.40
316,2025-09-08T12:32:36.000Z,1.150201,11.18,1.68,110.30,111.98,111.84
317,2025-09-08T12:57:05.000Z,1.069048,11.13,0.77,111.98,112.75,111.30
318,2025-09-08T16:41:47.000Z,0.940248,11.10,-0.66,112.75,112.08,110.96
319,2025-09-08T19:09:45.000Z,1.433481,11.07,4.80,112.08,116.88,110.69
320,2025-09-09T02:21:18.000Z,0.989194,11.11,-0.12,116.88,116.76,111.13
321,2025-09-09T04:38:55.000Z,0.792015,11.16,-2.32,116.76,114.44,111.64
322,2025-09-09T13:52:24.000Z,1.100790,11.20,1.13,114.44,115.57,112.00
323,2025-09-10T03:30:39.000Z,0.970191,11.26,-0.34,115.57,115.23,112.61
324,2025-09-10T13:43:42.000Z,0.792015,11.33,-2.36,115.23,112.87,113.31
325,2025-09-10T13:47:29.000Z,0.957298,11.39,-0.49,112.87,112.39,113.89
326,2025-09-10T13:55:43.000Z,0.792015,11.41,-2.37,112.39,110.02,114.09
327,2025-09-10T14:26:36.000Z,0.793892,11.39,-2.35,110.02,107.67,113.90
328,2025-09-10T14:48:45.000Z,1.003307,11.34,0.04,107.67,107.71,113.39
329,2025-09-10T19:09:11.000Z,0.848946,11.30,-1.71,107.71,106.00,112.95
330,2025-09-10T19:28:52.000Z,0.898782,11.19,-1.13,106.00,104.87,111.86
331,2025-09-10T19:49:53.000Z,0.900846,11.07,-1.10,104.87,103.77,110.68
332,2025-09-11T16:28:23.000Z,0.996056,10.96,-0.04,103.77,103.73,109.61
333,2025-09-11T16:49:39.000Z,1.009101,10.84,0.10,103.73,103.82,108.42
334,2025-09-11T17:26:18.000Z,0.958023,10.73,-0.45,103.82,103.37,107.28
335,2025-09-11T21:41:27.000Z,0.913463,10.63,-0.92,103.37,102.45,106.33
336,2025-09-12T07:56:39.000Z,1.245711,10.53,2.59,102.45,105.04,105.34
337,2025-09-12T13:53:58.000Z,0.826001,10.48,-1.82,105.04,103.22,104.84
338,2025-09-12T19:23:14.000Z,0.888255,10.44,-1.17,103.22,102.05,104.40
339,2025-09-12T19:37:41.000Z,0.932252,10.38,-0.70,102.05,101.35,103.83
340,2025-09-12T21:57:38.000Z,1.027856,10.34,0.29,101.35,101.64,103.37
341,2025-09-13T05:49:23.000Z,1.087035,10.30,0.90,101.64,102.53,103.04
342,2025-09-13T05:50:15.000Z,0.839976,10.29,-1.65,102.53,100.89,102.92
343,2025-09-13T06:48:24.000Z,0.969735,10.26,-0.31,100.89,100.58,102.64
344,2025-09-13T09:16:11.000Z,0.941544,10.23,-0.60,100.58,99.98,102.31
345,2025-09-13T13:07:04.000Z,0.980198,10.20,-0.20,99.98,99.78,101.97
346,2025-09-13T19:17:33.000Z,1.127202,10.17,1.29,99.78,101.07,101.70
347,2025-09-13T22:12:39.000Z,0.792015,10.13,-2.11,101.07,98.96,101.31
348,2025-09-14T00:33:28.000Z,0.980657,10.09,-0.20,98.96,98.77,100.88
349,2025-09-14T08:21:32.000Z,0.792015,10.06,-2.09,98.77,96.68,100.55
350,2025-09-14T08:30:15.000Z,0.854113,10.01,-1.46,96.68,95.22,100.09
351,2025-09-14T09:59:02.000Z,0.836737,9.94,-1.62,95.22,93.59,99.44
352,2025-09-14T11:16:37.000Z,1.616474,9.85,6.08,93.59,99.67,98.55
353,2025-09-14T13:51:10.000Z,0.901578,9.84,-0.97,99.67,98.70,98.43
354,2025-09-14T15:01:17.000Z,0.792015,9.82,-2.04,98.70,96.66,98.24
355,2025-09-14T17:09:49.000Z,0.848241,9.79,-1.49,96.66,95.17,97.91
356,2025-09-14T19:53:33.000Z,0.807187,9.74,-1.88,95.17,93.29,97.45
357,2025-09-14T23:49:47.000Z,1.279654,9.67,2.70,93.29,95.99,96.67
358,2025-09-15T10:51:29.000Z,0.837295,9.64,-1.57,95.99,94.43,96.37
359,2025-09-15T15:04:41.000Z,0.838145,9.59,-1.55,94.43,92.87,95.94
360,2025-09-15T16:42:48.000Z,1.224703,9.56,2.15,92.87,95.02,95.56
361,2025-09-15T16:45:30.000Z,0.930336,9.55,-0.67,95.02,94.35,95.54
362,2025-09-16T06:45:34.000Z,0.929270,9.56,-0.68,94.35,93.68,95.62
363,2025-09-16T07:47:01.000Z,0.816555,9.50,-1.74,93.68,91.94,95.02
364,2025-09-16T11:06:10.000Z,0.942006,9.43,-0.55,91.94,91.39,94.34
365,2025-09-16T12:16:03.000Z,0.903091,9.38,-0.91,91.39,90.48,93.81
366,2025-09-17T01:04:11.000Z,0.918398,9.33,-0.76,90.48,89.72,93.34
367,2025-09-17T15:02:20.000Z,1.016086,9.30,0.15,89.72,89.87,92.99
368,2025-09-17T23:03:26.000Z,0.980198,9.24,-0.18,89.87,89.68,92.37
369,2025-09-18T14:41:58.000Z,1.021386,9.19,0.20,89.68,89.88,91.90
370,2025-09-18T17:36:06.000Z,0.972150,9.16,-0.26,89.88,89.63,91.60
371,2025-09-18T17:39:14.000Z,2.710925,9.11,15.58,89.63,105.21,91.06
372,2025-09-19T08:26:44.000Z,1.021269,9.21,0.20,105.21,105.40,92.15
373,2025-09-19T13:21:19.000Z,0.990784,9.33,-0.09,105.40,105.32,93.32
374,2025-09-19T16:12:02.000Z,0.892625,9.47,-1.02,105.32,104.30,94.66
375,2025-09-19T17:51:30.000Z,1.251407,9.59,2.41,104.30,106.71,95.95
376,2025-09-19T18:14:19.000Z,1.087237,9.76,0.85,106.71,107.56,97.57
377,2025-09-19T18:34:16.000Z,0.997341,9.94,-0.03,107.56,107.54,99.36
378,2025-09-20T08:32:34.000Z,0.937799,10.11,-0.63,107.54,106.91,101.12
379,2025-09-20T10:11:18.000Z,1.415533,10.28,4.27,106.91,111.18,102.84
380,2025-09-20T15:38:22.000Z,0.871527,10.50,-1.35,111.18,109.83,104.97
381,2025-09-20T17:22:27.000Z,0.860179,10.70,-1.50,109.83,108.34,107.00
382,2025-09-20T18:48:08.000Z,0.979832,10.73,-0.22,108.34,108.12,107.31
383,2025-09-21T17:10:41.000Z,2.638847,10.76,17.63,108.12,125.75,107.58
384,2025-09-21T20:36:50.000Z,1.213026,10.96,2.34,125.75,128.09,109.62
385,2025-09-22T00:29:53.000Z,1.125208,11.20,1.40,128.09,129.49,112.00
386,2025-09-22T06:08:54.000Z,0.910845,11.43,-1.02,129.49,128.47,114.28
387,2025-09-22T07:07:46.000Z,0.965052,11.64,-0.41,128.47,128.06,116.37
388,2025-09-22T12:01:33.000Z,0.977192,11.84,-0.27,128.06,127.79,118.42
389,2025-09-22T13:54:19.000Z,1.808358,12.05,9.74,127.79,137.53,120.51
390,2025-09-22T15:44:56.000Z,0.985160,12.31,-0.18,137.53,137.35,123.15
391,2025-09-23T08:01:38.000Z,0.792015,12.59,-2.62,137.35,134.73,125.90
392,2025-09-23T23:53:55.000Z,1.388715,12.85,5.00,134.73,139.73,128.54
393,2025-09-24T01:02:59.000Z,1.367825,13.17,4.84,139.73,144.57,131.70
394,2025-09-24T13:39:56.000Z,1.085296,13.36,1.14,144.57,145.71,133.58
395,2025-09-24T13:53:57.000Z,0.942732,13.53,-0.78,145.71,144.94,135.34
396,2025-09-24T21:44:44.000Z,1.693842,13.69,9.50,144.94,154.44,136.89
397,2025-09-25T13:33:43.000Z,0.980198,13.95,-0.28,154.44,154.16,139.49
398,2025-09-25T13:33:43.000Z,1.263376,14.21,3.74,154.16,157.90,142.10
399,2025-09-25T20:02:54.000Z,0.973372,14.51,-0.39,157.90,157.52,145.11
400,2025-09-26T10:38:59.000Z,0.845088,14.71,-2.28,157.52,155.24,147.11
401,2025-09-26T13:12:39.000Z,0.982016,14.89,-0.27,155.24,154.97,148.89
402,2025-09-26T15:00:32.000Z,1.018986,15.09,0.29,154.97,155.26,150.92
403,2025-09-26T19:18:46.000Z,0.792015,15.25,-3.17,155.26,152.08,152.47
404,2025-09-27T15:42:09.000Z,0.792015,15.32,-3.19,152.08,148.90,153.22
405,2025-09-29T00:05:07.000Z,0.792015,15.35,-3.19,148.90,145.70,153.54
406,2025-09-29T06:37:17.000Z,1.033048,15.36,0.51,145.70,146.21,153.62
407,2025-09-29T08:40:14.000Z,0.989098,15.28,-0.17,146.21,146.05,152.79
408,2025-09-29T20:47:04.000Z,0.922019,15.20,-1.19,146.05,144.86,151.98
409,2025-09-30T19:54:35.000Z,0.907625,15.07,-1.39,144.86,143.47,150.68
410,2025-10-01T09:30:48.000Z,0.933188,14.93,-1.00,143.47,142.47,149.27
411,2025-10-02T12:30:04.000Z,1.024173,14.80,0.36,142.47,142.83,148.00
412,2025-10-02T20:34:55.000Z,0.895491,14.68,-1.53,142.83,141.29,146.78
413,2025-10-02T20:43:20.000Z,1.276574,14.54,4.02,141.29,145.32,145.39
414,2025-10-03T08:30:21.000Z,0.967723,14.47,-0.47,145.32,144.85,144.71
415,2025-10-03T13:24:09.000Z,0.995349,14.43,-0.07,144.85,144.78,144.30
416,2025-10-03T17:44:25.000Z,0.891342,14.42,-1.57,144.78,143.21,144.21
417,2025-10-03T23:59:57.000Z,0.980198,14.39,-0.28,143.21,142.93,143.91
418,2025-10-04T15:37:01.000Z,0.792015,14.36,-2.99,142.93,139.94,143.60
419,2025-10-04T20:12:23.000Z,0.948716,14.31,-0.73,139.94,139.21,143.11
420,2025-10-05T04:23:09.000Z,1.453287,14.27,6.47,139.21,145.68,142.68
421,2025-10-05T16:13:07.000Z,0.910267,14.30,-1.28,145.68,144.39,143.00
422,2025-10-06T11:38:05.000Z,1.286074,14.32,4.10,144.39,148.49,143.16
423,2025-10-06T18:48:25.000Z,3.441113,14.39,35.12,148.49,183.61,143.88
424,2025-10-06T19:29:44.000Z,1.942777,14.77,13.93,183.61,197.54,147.71
425,2025-10-06T23:31:32.000Z,0.889638,15.30,-1.69,197.54,195.85,152.98
426,2025-10-07T07:23:28.000Z,0.868269,15.81,-2.08,195.85,193.77,158.09
427,2025-10-07T11:13:25.000Z,0.935055,16.31,-1.06,193.77,192.71,163.14
428,2025-10-07T12:11:31.000Z,0.957965,16.81,-0.71,192.71,192.00,168.12
429,2025-10-07T12:44:14.000Z,0.871088,17.33,-2.23,192.00,189.77,173.32
430,2025-10-08T07:20:42.000Z,1.008994,17.84,0.16,189.77,189.93,178.38
431,2025-10-08T12:49:00.000Z,0.908959,18.28,-1.66,189.93,188.26,182.80
432,2025-10-08T13:04:06.000Z,0.908959,18.72,-1.70,188.26,186.56,187.19
433,2025-10-08T13:07:39.000Z,0.911899,19.10,-1.68,186.56,184.88,191.00
434,2025-10-08T22:57:25.000Z,0.995887,19.11,-0.08,184.88,184.80,191.12
435,2025-10-09T14:07:59.000Z,0.970011,18.99,-0.57,184.80,184.23,189.85
436,2025-10-09T16:15:43.000Z,0.996612,18.87,-0.06,184.23,184.16,188.69
437,2025-10-09T22:38:54.000Z,0.974648,18.77,-0.48,184.16,183.69,187.73
438,2025-10-10T12:24:41.000Z,0.930180,18.68,-1.30,183.69,182.38,186.83
439,2025-10-10T13:09:34.000Z,1.312576,18.59,5.81,182.38,188.19,185.86
440,2025-10-11T20:08:06.000Z,0.892647,18.57,-1.99,188.19,186.20,185.71
441,2025-10-12T03:50:59.000Z,1.241386,18.53,4.47,186.20,190.67,185.33
442,2025-10-12T12:36:52.000Z,0.917755,18.56,-1.53,190.67,189.15,185.58
443,2025-10-12T12:37:31.000Z,1.074976,18.58,1.39,189.15,190.54,185.83
444,2025-10-12T22:12:22.000Z,1.019714,18.64,0.37,190.54,190.91,186.40
445,2025-10-13T11:59:16.000Z,0.981761,18.70,-0.34,190.91,190.57,187.01
446,2025-10-13T14:13:11.000Z,0.982841,18.76,-0.32,190.57,190.24,187.65
447,2025-10-13T16:37:35.000Z,0.940250,18.83,-1.12,190.24,189.12,188.25
448,2025-10-13T21:28:52.000Z,1.216268,18.88,4.08,189.12,193.20,188.80
449,2025-10-13T22:32:55.000Z,0.980198,18.99,-0.38,193.20,192.83,189.88
450,2025-10-14T17:39:22.000Z,1.059070,19.03,1.12,192.83,193.95,190.34
451,2025-10-14T17:53:59.000Z,0.792015,19.11,-3.97,193.95,189.98,191.12
452,2025-10-15T00:15:18.000Z,1.015833,19.10,0.30,189.98,190.28,191.05
453,2025-10-15T00:21:59.000Z,0.984694,19.12,-0.29,190.28,189.99,191.16
454,2025-10-15T19:51:36.000Z,0.989818,19.11,-0.19,189.99,189.79,191.11
455,2025-10-15T19:56:03.000Z,1.030639,19.10,0.59,189.79,190.38,190.99
456,2025-10-15T20:09:05.000Z,1.006787,19.10,0.13,190.38,190.51,190.98
457,2025-10-16T09:13:07.000Z,1.121521,19.10,2.32,190.51,192.83,191.00
458,2025-10-17T14:25:39.000Z,0.957708,19.14,-0.81,192.83,192.02,191.37
459,2025-10-18T07:59:44.000Z,0.864093,19.13,-2.60,192.02,189.42,191.25
460,2025-10-18T11:21:23.000Z,1.018818,19.09,0.36,189.42,189.78,190.91
461,2025-10-18T13:44:33.000Z,0.998028,19.05,-0.04,189.78,189.74,190.50
462,2025-10-18T15:10:26.000Z,0.792015,19.05,-3.96,189.74,185.78,190.47
463,2025-10-19T08:45:52.000Z,0.980198,19.00,-0.38,185.78,185.40,190.02
464,2025-10-19T13:12:33.000Z,1.025956,18.96,0.49,185.40,185.89,189.56
465,2025-10-20T08:05:58.000Z,0.892781,18.92,-2.03,185.89,183.87,189.17
466,2025-10-20T22:21:19.000Z,0.975900,18.85,-0.45,183.87,183.41,188.52
467,2025-10-21T15:44:31.000Z,0.984940,18.78,-0.28,183.41,183.13,187.81
468,2025-10-21T16:57:17.000Z,0.906490,18.68,-1.75,183.13,181.38,186.84
469,2025-10-21T18:50:53.000Z,1.049474,18.58,0.92,181.38,182.30,185.78
470,2025-10-22T06:30:57.000Z,0.878241,18.51,-2.25,182.30,180.05,185.07
471,2025-10-22T09:25:20.000Z,0.980198,18.41,-0.36,180.05,179.68,184.10
472,2025-10-22T10:28:54.000Z,0.980331,18.31,-0.36,179.68,179.32,183.09
473,2025-10-22T12:21:59.000Z,0.960133,18.24,-0.73,179.32,178.60,182.44
474,2025-10-22T16:34:47.000Z,0.980198,18.18,-0.36,178.60,178.24,181.76
475,2025-10-23T15:11:28.000Z,0.938511,18.10,-1.11,178.24,177.12,181.00
476,2025-10-23T17:14:29.000Z,0.845501,18.03,-2.79,177.12,174.34,180.32
477,2025-10-24T02:27:39.000Z,0.982452,17.94,-0.31,174.34,174.02,179.42
478,2025-10-24T11:15:00.000Z,0.975152,17.85,-0.44,174.02,173.58,178.50
479,2025-10-25T16:39:31.000Z,1.003255,17.77,0.06,173.58,173.64,177.72
480,2025-10-26T19:35:04.000Z,0.931945,17.69,-1.20,173.64,172.43,176.86
481,2025-10-26T21:00:04.000Z,0.905678,17.61,-1.66,172.43,170.77,176.10
482,2025-10-27T00:38:11.000Z,1.079208,17.52,1.39,170.77,172.16,175.21
483,2025-10-27T07:48:06.000Z,0.798671,17.45,-3.51,172.16,168.65,174.49
484,2025-10-27T09:04:46.000Z,0.924153,17.35,-1.32,168.65,167.33,173.49
485,2025-10-27T13:39:12.000Z,1.209581,17.24,3.61,167.33,170.94,172.40
486,2025-10-27T16:28:45.000Z,0.908050,17.18,-1.58,170.94,169.36,171.79
487,2025-10-27T21:15:01.000Z,0.985393,17.13,-0.25,169.36,169.11,171.29
488,2025-10-27T21:17:30.000Z,0.925717,17.08,-1.27,169.11,167.85,170.80
489,2025-10-27T21:17:46.000Z,1.076555,17.02,1.30,167.85,169.15,170.22
490,2025-10-27T21:20:01.000Z,0.792015,16.98,-3.53,169.15,165.62,169.78
491,2025-10-28T17:19:56.000Z,1.091749,16.91,1.55,165.62,167.17,169.09
492,2025-10-29T07:33:49.000Z,1.086758,16.87,1.46,167.17,168.63,168.73
493,2025-10-29T13:45:29.000Z,0.970592,16.84,-0.50,168.63,168.14,168.38
494,2025-10-29T23:45:20.000Z,1.296075,16.83,4.98,168.14,173.12,168.33
495,2025-10-30T08:57:07.000Z,0.806571,16.89,-3.27,173.12,169.85,168.91
496,2025-10-30T11:10:35.000Z,0.880086,16.88,-2.02,169.85,167.83,168.80
497,2025-10-30T16:43:50.000Z,1.211888,16.86,3.57,167.83,171.40,168.65
498,2025-10-30T19:39:11.000Z,0.860426,16.89,-2.36,171.40,169.05,168.88
499,2025-10-31T15:51:22.000Z,0.940419,16.90,-1.01,169.05,168.04,169.00
500,2025-10-31T16:36:07.000Z,0.980198,16.89,-0.33,168.04,167.70,168.89
501,2025-10-31T21:47:54.000Z,0.827294,16.91,-2.92,167.70,164.78,169.09
502,2025-10-31T23:49:38.000Z,0.930184,16.89,-1.18,164.78,163.61,168.86
503,2025-11-01T10:01:26.000Z,0.942500,16.84,-0.97,163.61,162.64,168.35
504,2025-11-01T11:18:15.000Z,1.140890,16.78,2.36,162.64,165.00,167.80
505,2025-11-02T23:34:58.000Z,0.977025,16.70,-0.38,165.00,164.62,166.99
