Strategy,TotalTrades,WinRate,AvgPnlPerTrade,FinalPortfolio,CompoundFactor,MaxDrawdown,MaxDrawdownPct,StdDevReturns,RiskAdjustedScore,AvgPerTradeMaxDrawdown,AvgRiskRatio,SharpeRatio,LossClampEnabled,MinPnlFloor
PT1.5_SL20_ExitCross_KijunSL_Clamp80,403,41.19,1.29,153.22,1.5322,32.80,20.20,21.17,0.0251,4.86,20.30,0.9701,Yes,0.8
PT2-3_SL25_ExitCross_KijunSL_NoClamp,403,41.19,1.32,152.85,1.5285,29.99,17.51,22.89,0.0231,5.04,20.37,0.9166,No,0.8
PT1.5-2_SL25_ExitCross_KijunSL_NoClamp,403,41.44,1.23,148.43,1.4843,32.09,19.94,21.49,0.0225,5.03,20.39,0.9053,No,0.8
PT1.5_SL25_ExitCross_KijunSL_NoClamp,403,41.44,1.20,147.70,1.4770,33.32,21.15,21.43,0.0223,5.03,20.39,0.8913,No,0.8
PT2_SL25_ExitCross_KijunSL_NoClamp,403,41.19,1.23,147.44,1.4744,31.39,18.99,22.50,0.0211,5.04,20.37,0.8644,No,0.8
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,403,33.50,1.38,144.21,1.4421,66.06,36.62,29.82,0.0148,9.81,4.00,0.7347,No,0.8
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,403,33.50,1.30,141.21,1.4121,65.15,36.88,28.81,0.0143,9.81,4.00,0.7175,No,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,403,20.84,1.40,137.50,1.3750,75.45,36.58,32.39,0.0116,8.72,3.99,0.6848,Yes,0.85
PT2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,403,26.80,1.09,130.92,1.3092,56.16,36.20,28.47,0.0109,8.16,3.74,0.6082,No,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,403,26.80,1.09,130.92,1.3092,56.16,36.20,28.47,0.0109,8.16,3.74,0.6082,Yes,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,403,26.80,1.09,130.92,1.3092,56.16,36.20,28.47,0.0109,8.16,3.74,0.6082,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,403,20.84,1.18,129.36,1.2936,79.86,41.50,30.41,0.0097,8.72,3.99,0.6145,Yes,0.85
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,403,26.80,0.89,122.58,1.2258,56.16,38.67,26.77,0.0084,8.16,3.74,0.5277,No,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,403,26.80,0.89,122.58,1.2258,56.16,38.67,26.77,0.0084,8.16,3.74,0.5277,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,403,26.80,0.89,122.58,1.2258,56.16,38.67,26.77,0.0084,8.16,3.74,0.5277,Yes,0.85
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,403,26.80,0.51,106.90,1.0690,56.90,44.52,25.82,0.0027,8.16,3.74,0.3164,Yes,0.85
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,403,26.80,0.51,106.90,1.0690,56.90,44.52,25.82,0.0027,8.16,3.74,0.3164,No,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,403,26.80,0.51,106.90,1.0690,56.90,44.52,25.82,0.0027,8.16,3.74,0.3164,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,403,26.80,0.46,105.53,1.0553,56.07,43.75,24.76,0.0022,8.16,3.74,0.2952,No,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,403,26.80,0.46,105.53,1.0553,56.07,43.75,24.76,0.0022,8.16,3.74,0.2952,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,403,26.80,0.46,105.53,1.0553,56.07,43.75,24.76,0.0022,8.16,3.74,0.2952,Yes,0.85
PT2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,403,29.53,0.49,100.07,1.0007,69.42,54.08,29.79,0.0000,9.47,3.82,0.2622,Yes,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,403,29.53,0.49,100.07,1.0007,69.42,54.08,29.79,0.0000,9.47,3.82,0.2622,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,403,29.53,0.29,93.68,0.9368,70.33,54.80,28.16,-0.0022,9.47,3.82,0.1641,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,403,29.53,0.29,93.68,0.9368,70.33,54.80,28.16,-0.0022,9.47,3.82,0.1641,Yes,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp85,403,20.84,0.09,83.82,0.8382,78.39,52.48,30.68,-0.0053,8.72,3.99,0.0447,Yes,0.85
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,403,29.53,-0.08,81.62,0.8162,73.21,57.49,27.25,-0.0067,9.47,3.82,-0.0490,Yes,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,403,29.53,-0.08,81.62,0.8162,73.21,57.49,27.25,-0.0067,9.47,3.82,-0.0490,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,403,29.53,-0.14,80.56,0.8056,74.24,58.14,26.25,-0.0074,9.47,3.82,-0.0837,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,403,29.53,-0.14,80.56,0.8056,74.24,58.14,26.25,-0.0074,9.47,3.82,-0.0837,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,403,16.38,0.12,79.80,0.7980,85.46,54.60,35.94,-0.0056,9.25,4.26,0.0544,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,403,20.84,0.15,77.56,0.7756,87.26,60.61,36.88,-0.0061,10.69,3.84,0.0645,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp85,403,16.38,-0.12,73.99,0.7399,88.49,56.53,34.00,-0.0077,9.25,4.26,-0.0558,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,403,19.11,-0.30,73.09,0.7309,84.08,54.68,29.67,-0.0091,8.73,10.29,-0.1590,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,403,20.84,-0.22,69.41,0.6941,90.00,62.51,34.21,-0.0089,10.69,3.84,-0.1010,Yes,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,403,20.84,-0.57,60.91,0.6091,85.30,62.37,33.46,-0.0117,10.69,3.84,-0.2709,Yes,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,403,20.84,-0.79,57.29,0.5729,89.60,63.75,31.53,-0.0135,10.69,3.84,-0.3981,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,403,16.87,-0.75,55.94,0.5594,80.99,61.27,33.83,-0.0130,9.40,3.78,-0.3510,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,403,16.87,-1.11,50.12,0.5012,83.78,63.38,30.90,-0.0161,9.40,3.78,-0.5725,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,403,16.87,-1.40,44.72,0.4472,86.75,65.99,30.50,-0.0181,9.40,3.78,-0.7311,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,403,16.87,-1.62,42.12,0.4212,89.88,68.09,28.36,-0.0204,9.40,3.78,-0.9091,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,403,20.84,-1.58,37.46,0.3746,100.82,73.99,37.89,-0.0165,12.42,3.75,-0.6639,No,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp80,403,20.84,-1.88,36.95,0.3695,101.72,73.35,31.72,-0.0199,10.69,3.84,-0.9416,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp85,403,16.38,-2.23,34.84,0.3484,104.40,74.98,26.45,-0.0246,9.25,4.26,-1.3362,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,403,16.38,-1.95,33.74,0.3374,112.21,76.88,36.88,-0.0180,11.32,4.09,-0.8386,Yes,0.8
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,403,20.84,-1.95,33.50,0.3350,102.76,75.41,35.28,-0.0188,12.42,3.75,-0.8783,No,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,403,19.11,-2.27,32.20,0.3220,108.81,77.16,30.72,-0.0221,10.69,10.14,-1.1705,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp80,403,16.38,-2.19,31.26,0.3126,114.69,78.58,34.98,-0.0197,11.32,4.09,-0.9943,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,403,14.89,-2.27,30.63,0.3063,96.30,76.46,32.22,-0.0215,9.76,3.63,-1.1162,No,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,403,14.89,-2.27,30.63,0.3063,96.30,76.46,32.22,-0.0215,9.76,3.63,-1.1162,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,403,14.89,-2.27,30.63,0.3063,96.30,76.46,32.22,-0.0215,9.76,3.63,-1.1162,Yes,0.85
PT1.5-2_SL25_ExitCross_FixedSL_Clamp85,403,19.11,-2.72,30.19,0.3019,100.38,76.88,20.86,-0.0335,8.73,10.29,-2.0670,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,403,20.84,-2.31,29.34,0.2934,103.50,77.91,34.53,-0.0205,12.42,3.75,-1.0598,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,403,14.89,-2.61,27.63,0.2763,98.32,78.07,29.23,-0.0248,9.76,3.63,-1.4186,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,403,14.89,-2.61,27.63,0.2763,98.32,78.07,29.23,-0.0248,9.76,3.63,-1.4186,Yes,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,403,14.89,-2.61,27.63,0.2763,98.32,78.07,29.23,-0.0248,9.76,3.63,-1.4186,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,403,20.84,-2.53,27.59,0.2759,107.18,79.53,32.66,-0.0222,12.42,3.75,-1.2274,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp85,403,16.87,-2.74,26.97,0.2697,106.13,79.74,28.10,-0.0260,9.40,3.78,-1.5474,Yes,0.85
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,403,14.89,-2.86,24.94,0.2494,101.30,80.24,29.03,-0.0259,9.76,3.63,-1.5652,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,403,14.89,-2.86,24.94,0.2494,101.30,80.24,29.03,-0.0259,9.76,3.63,-1.5652,Yes,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,403,14.89,-2.86,24.94,0.2494,101.30,80.24,29.03,-0.0259,9.76,3.63,-1.5652,Yes,0.85
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,403,14.89,-3.05,23.77,0.2377,102.65,81.20,26.92,-0.0283,9.76,3.63,-1.7981,Yes,0.85
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,403,14.89,-3.05,23.77,0.2377,102.65,81.20,26.92,-0.0283,9.76,3.63,-1.7981,No,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,403,14.89,-3.05,23.77,0.2377,102.65,81.20,26.92,-0.0283,9.76,3.63,-1.7981,Yes,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,403,13.40,-2.98,23.44,0.2344,112.27,82.73,32.17,-0.0238,9.81,4.03,-1.4723,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,403,16.87,-3.18,23.02,0.2302,110.52,82.76,26.46,-0.0291,9.40,3.78,-1.9103,Yes,0.85
PT1.5_SL25_ExitCross_FixedSL_Clamp85,403,20.84,-3.47,22.64,0.2264,99.68,81.49,17.99,-0.0430,8.72,3.99,-3.0628,Yes,0.85
PT2_SL25_ExitCross_FixedSL_Clamp85,403,16.38,-3.43,22.23,0.2223,105.57,82.61,22.27,-0.0349,9.25,4.26,-2.4479,Yes,0.85
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,403,16.87,-3.01,21.53,0.2153,106.12,83.13,34.86,-0.0225,11.67,3.62,-1.3728,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,403,16.87,-3.01,21.53,0.2153,106.12,83.13,34.86,-0.0225,11.67,3.62,-1.3728,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp85,403,13.40,-3.26,21.46,0.2146,114.24,84.18,29.79,-0.0264,9.81,4.03,-1.7386,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,403,16.87,-3.38,19.28,0.1928,108.38,84.90,31.99,-0.0252,11.67,3.62,-1.6775,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,403,16.87,-3.38,19.28,0.1928,108.38,84.90,31.99,-0.0252,11.67,3.62,-1.6775,No,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_NoClamp,403,20.84,-3.62,17.73,0.1773,120.27,87.15,32.79,-0.0251,12.42,3.75,-1.7510,No,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,403,16.87,-3.67,17.16,0.1716,109.83,86.49,31.59,-0.0262,11.67,3.62,-1.8447,Yes,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,403,16.87,-3.67,17.16,0.1716,109.83,86.49,31.59,-0.0262,11.67,3.62,-1.8447,No,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_NoClamp,403,14.89,-4.00,16.16,0.1616,114.40,87.62,26.75,-0.0313,9.76,3.63,-2.3749,No,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp80,403,14.89,-4.00,16.16,0.1616,114.40,87.62,26.75,-0.0313,9.76,3.63,-2.3749,Yes,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp85,403,14.89,-4.00,16.16,0.1616,114.40,87.62,26.75,-0.0313,9.76,3.63,-2.3749,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,403,16.87,-3.89,16.16,0.1616,111.33,87.33,29.52,-0.0284,11.67,3.62,-2.0925,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,403,16.87,-3.89,16.16,0.1616,111.33,87.33,29.52,-0.0284,11.67,3.62,-2.0925,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,403,16.38,-3.78,15.58,0.1558,129.69,89.28,37.84,-0.0223,13.16,3.99,-1.5852,No,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,403,19.11,-4.00,15.45,0.1545,124.89,88.99,31.80,-0.0266,12.43,10.06,-1.9969,No,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp80,403,16.38,-4.30,14.60,0.1460,121.07,89.24,27.54,-0.0310,11.32,4.09,-2.4774,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_NoClamp,403,16.38,-4.02,14.42,0.1442,130.84,90.07,35.98,-0.0238,13.16,3.99,-1.7743,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,403,14.89,-4.42,13.98,0.1398,117.21,89.35,24.99,-0.0344,9.76,3.63,-2.8058,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,403,14.89,-4.42,13.98,0.1398,117.21,89.35,24.99,-0.0344,9.76,3.63,-2.8058,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,403,14.89,-4.42,13.98,0.1398,117.21,89.35,24.99,-0.0344,9.76,3.63,-2.8058,Yes,0.85
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,403,11.91,-4.30,13.85,0.1385,120.79,89.71,30.43,-0.0283,10.16,3.82,-2.2439,Yes,0.85
PT2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,403,11.91,-4.30,13.85,0.1385,120.79,89.71,30.43,-0.0283,10.16,3.82,-2.2439,No,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,403,11.91,-4.30,13.85,0.1385,120.79,89.71,30.43,-0.0283,10.16,3.82,-2.2439,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_Clamp80,403,19.11,-4.68,13.18,0.1318,115.11,89.73,22.12,-0.0392,10.69,10.14,-3.3614,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_NoClamp,403,11.91,-4.57,12.72,0.1272,121.93,90.55,27.94,-0.0312,10.16,3.82,-2.5978,No,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp80,403,11.91,-4.57,12.72,0.1272,121.93,90.55,27.94,-0.0312,10.16,3.82,-2.5978,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp85,403,11.91,-4.57,12.72,0.1272,121.93,90.55,27.94,-0.0312,10.16,3.82,-2.5978,Yes,0.85
PT2-3_SL20_ExitCross_FixedSL_Clamp85,403,13.40,-4.78,12.48,0.1248,118.10,90.45,22.88,-0.0383,9.81,4.03,-3.3139,Yes,0.85
PT1.5-2_SL20_ExitCross_FixedSL_Clamp85,403,16.87,-5.05,11.61,0.1161,110.92,90.52,18.11,-0.0488,9.40,3.78,-4.4248,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_FixedSL_NoClamp,403,16.87,-5.01,10.29,0.1029,119.01,92.04,29.18,-0.0307,11.67,3.62,-2.7235,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp80,403,16.87,-5.01,10.29,0.1029,119.01,92.04,29.18,-0.0307,11.67,3.62,-2.7235,Yes,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp80,403,20.84,-5.44,9.85,0.0985,110.49,91.82,19.36,-0.0466,10.69,3.84,-4.4592,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp85,403,16.87,-5.48,9.83,0.0983,107.29,91.61,16.06,-0.0562,9.40,3.78,-5.4179,Yes,0.85
PT2_SL25_ExitCross_FixedSL_Clamp80,403,16.38,-5.51,9.26,0.0926,117.86,92.72,23.45,-0.0387,11.32,4.09,-3.7271,Yes,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,403,16.87,-5.45,8.74,0.0874,121.16,93.27,27.57,-0.0331,11.67,3.62,-3.1389,Yes,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,403,16.87,-5.45,8.74,0.0874,121.16,93.27,27.57,-0.0331,11.67,3.62,-3.1389,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp85,403,13.40,-5.72,8.68,0.0868,110.98,92.75,19.08,-0.0479,9.81,4.03,-4.7617,Yes,0.85
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,403,13.40,-5.34,8.57,0.0857,124.74,93.57,33.13,-0.0276,12.17,3.86,-2.5580,Yes,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,403,13.40,-5.34,8.57,0.0857,124.74,93.57,33.13,-0.0276,12.17,3.86,-2.5580,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp80,403,13.40,-5.62,7.71,0.0771,125.59,94.22,30.80,-0.0300,12.17,3.86,-2.8950,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_NoClamp,403,13.40,-5.62,7.71,0.0771,125.59,94.22,30.80,-0.0300,12.17,3.86,-2.8950,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp85,403,14.89,-6.05,7.41,0.0741,113.81,93.88,16.95,-0.0546,9.76,3.63,-5.6674,Yes,0.85
PT1.5-2_SL15_ExitCross_FixedSL_NoClamp,403,14.89,-6.05,7.41,0.0741,113.81,93.88,16.95,-0.0546,9.76,3.63,-5.6674,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp80,403,14.89,-6.05,7.41,0.0741,113.81,93.88,16.95,-0.0546,9.76,3.63,-5.6674,Yes,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp85,403,11.91,-5.97,7.40,0.0740,118.72,94.13,20.99,-0.0441,10.16,3.82,-4.5177,Yes,0.85
PT2-3_SL15_ExitCross_FixedSL_NoClamp,403,11.91,-5.97,7.40,0.0740,118.72,94.13,20.99,-0.0441,10.16,3.82,-4.5177,No,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp80,403,11.91,-5.97,7.40,0.0740,118.72,94.13,20.99,-0.0441,10.16,3.82,-4.5177,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_NoClamp,403,16.38,-6.13,6.14,0.0614,126.81,95.38,28.66,-0.0327,13.16,3.99,-3.3939,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp85,403,14.89,-6.41,6.06,0.0606,110.04,94.78,15.15,-0.0620,9.76,3.63,-6.7133,Yes,0.85
PT1.5_SL15_ExitCross_FixedSL_NoClamp,403,14.89,-6.41,6.06,0.0606,110.04,94.78,15.15,-0.0620,9.76,3.63,-6.7133,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp80,403,14.89,-6.41,6.06,0.0606,110.04,94.78,15.15,-0.0620,9.76,3.63,-6.7133,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_NoClamp,403,19.11,-6.42,5.52,0.0552,122.15,95.68,23.41,-0.0404,12.43,10.06,-4.3521,No,0.8
PT2_SL15_ExitCross_FixedSL_NoClamp,403,11.91,-6.71,4.75,0.0475,115.20,96.04,17.84,-0.0534,10.16,3.82,-5.9701,No,0.8
PT2_SL15_ExitCross_FixedSL_Clamp80,403,11.91,-6.71,4.75,0.0475,115.20,96.04,17.84,-0.0534,10.16,3.82,-5.9701,Yes,0.8
PT2_SL15_ExitCross_FixedSL_Clamp85,403,11.91,-6.71,4.75,0.0475,115.20,96.04,17.84,-0.0534,10.16,3.82,-5.9701,Yes,0.85
PT1.5_SL25_ExitCross_FixedSL_NoClamp,403,20.84,-7.17,2.72,0.0272,117.02,97.73,20.76,-0.0469,12.42,3.75,-5.4848,No,0.8
PT2-3_SL20_ExitCross_FixedSL_NoClamp,403,13.40,-7.13,2.47,0.0247,124.16,98.05,24.04,-0.0406,12.17,3.86,-4.7095,No,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp80,403,13.40,-7.13,2.47,0.0247,124.16,98.05,24.04,-0.0406,12.17,3.86,-4.7095,Yes,0.8
PT1.5-2_SL20_ExitCross_FixedSL_Clamp80,403,16.87,-7.32,2.08,0.0208,117.73,98.26,19.48,-0.0503,11.67,3.62,-5.9626,Yes,0.8
PT1.5-2_SL20_ExitCross_FixedSL_NoClamp,403,16.87,-7.32,2.08,0.0208,117.73,98.26,19.48,-0.0503,11.67,3.62,-5.9626,No,0.8
PT2_SL25_ExitCross_FixedSL_NoClamp,403,16.38,-7.34,1.83,0.0183,124.67,98.55,24.67,-0.0398,13.16,3.99,-4.7203,No,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp80,403,16.87,-7.75,0.57,0.0057,114.08,99.50,17.52,-0.0567,11.67,3.62,-7.0173,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_NoClamp,403,16.87,-7.75,0.57,0.0057,114.08,99.50,17.52,-0.0567,11.67,3.62,-7.0173,No,0.8
PT2_SL20_ExitCross_FixedSL_NoClamp,403,13.40,-8.08,0.00,0.0000,118.42,100.00,20.35,-0.0491,12.17,3.86,-6.3031,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp80,403,13.40,-8.08,0.00,0.0000,118.42,100.00,20.35,-0.0491,12.17,3.86,-6.3031,Yes,0.8
