Strategy,TokenAddress,AlertTime,EntryTime,ExitTime,EntryPrice,PnL,PnLPercent,MaxReached,MaxGainPercent,TokenMaxDrawdownPercent,HoldDurationHours
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,5Tr7EC7GyzEg5AKrMYPHa61uGEFwMo5V1fRtnqpxpump,2025-08-26T21:33:37.000Z,2025-08-27T16:00:00.000+10:00,2025-08-27T17:00:00.000+10:00,0.00000496,0.9888,-1.12,1.0710,7.10,1.12,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,7oLWGMuGbBm9uwDmffSdxLE98YChFAH1UdY5XpKYLff8,2025-08-27T00:59:48.000Z,2025-08-28T05:00:00.000+10:00,2025-08-28T07:00:00.000+10:00,0.00726028,0.9751,-2.49,1.1044,10.44,2.49,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,DxiYSR3KTArNUyQWSXJKAxbu73NUKds64EG9dQNEpump,2025-08-27T01:13:01.000Z,2025-08-27T19:00:00.000+10:00,2025-08-27T20:00:00.000+10:00,0.00068990,1.3100,31.00,1.4556,45.56,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EPVXXm1NH7z9pxtuRff3LHt8bkY8Ui4BXT5eVTUS7EA3,2025-08-27T09:04:03.000Z,2025-08-28T04:00:00.000+10:00,2025-08-28T05:00:00.000+10:00,0.00029686,0.9569,-4.31,1.1136,11.36,4.31,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,B3zWuNcVQK9YVHngeDH7UFwsmudWnNhFn89T1AQcpump,2025-08-27T14:59:14.000Z,2025-08-28T14:00:00.000+10:00,2025-08-28T15:00:00.000+10:00,0.00030420,1.1767,17.67,1.1399,13.99,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,CDnLCT7tNSubuQKdLwQjsKJQVsTS7YFfusHXDFQupump,2025-08-27T20:53:32.000Z,2025-08-29T00:00:00.000+10:00,2025-08-29T01:00:00.000+10:00,0.00000797,1.0952,9.52,1.0049,0.49,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,51Yc9NkkNKMbo31XePni6ZFKMFz4d6H273M8CRhCpump,2025-08-27T21:43:55.000Z,2025-08-28T14:00:00.000+10:00,2025-08-28T15:00:00.000+10:00,0.00120257,0.9112,-8.88,1.0494,4.94,8.88,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Ba8JAE3h9YUQnkMFEDdX261Zu8nWpYN7zhad7pYKdaos,2025-08-27T23:04:05.000Z,2025-08-28T18:00:00.000+10:00,2025-08-28T19:00:00.000+10:00,0.00050621,1.0338,3.38,1.1472,14.72,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,6cyNW42LiScbpQAQfFMFJ3s4z4zcqXdPpSRKsjRJ8Lhv,2025-08-28T10:48:14.000Z,2025-08-29T08:00:00.000+10:00,2025-08-29T09:00:00.000+10:00,0.00003390,1.5668,56.68,1.7409,74.09,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FvbZG7ApFyjM9tq4waRpANCws2qqPZCfb46qMqTDYtLw,2025-08-29T09:02:49.000Z,2025-08-30T02:00:00.000+10:00,2025-08-30T03:00:00.000+10:00,0.00062710,1.2377,23.77,1.3752,37.52,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,7oLWGMuGbBm9uwDmffSdxLE98YChFAH1UdY5XpKYLff8,2025-08-29T11:24:18.000Z,2025-08-31T10:00:00.000+10:00,2025-08-31T11:00:00.000+10:00,0.00615525,0.9712,-2.88,1.0445,4.45,2.88,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EqGEH6P8BwcHN1xiErPMwWf4QT6f8ZHH58QcWif9pump,2025-08-29T16:14:11.000Z,2025-08-30T10:00:00.000+10:00,2025-08-30T11:00:00.000+10:00,0.00003517,1.2432,24.32,1.1597,15.97,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Hcn43x1SnXZrRD9f6tuzv94qT51QoRHhaG7ALK7wMGF,2025-08-30T18:54:07.000Z,2025-08-31T11:00:00.000+10:00,2025-08-31T12:00:00.000+10:00,0.00005851,0.8500,-15.00,1.0000,0.00,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,3sEE9zj79Tzrm7T8geAkzTQDdG4Me637d1aMi9fUpump,2025-08-31T02:38:25.000Z,2025-09-02T13:00:00.000+10:00,2025-09-02T17:00:00.000+10:00,0.00000564,1.0132,1.32,1.0299,2.99,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EuzDfT3XVdWXXDV3xfzpUkCsajm3yexr2KyQjsN3pump,2025-09-01T05:48:25.000Z,2025-09-02T00:00:00.000+10:00,2025-09-02T01:00:00.000+10:00,0.00005143,1.2681,26.81,1.4090,40.90,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,51YWtFnA97ERyvbxhV6Qoxmkqe3H4g5DCr7P5MUpWiFE,2025-09-01T12:06:14.000Z,2025-09-02T09:00:00.000+10:00,2025-09-02T10:00:00.000+10:00,0.00089063,0.9645,-3.55,1.0182,1.82,3.55,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,HMcQvSj8hEqdkbyPbEUmiU6mnu5k2Ki5y5J65ebpump,2025-09-02T12:26:24.000Z,2025-09-03T08:00:00.000+10:00,2025-09-03T09:00:00.000+10:00,0.00002116,2.2168,121.68,2.7041,170.41,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,GGnJAYezJw5MhUg8u7RWnv1dqe7tj2rVrJJ1AmL8pump,2025-09-02T18:54:49.000Z,2025-09-03T20:00:00.000+10:00,2025-09-03T21:00:00.000+10:00,0.00003303,1.0757,7.57,1.0914,9.14,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,2025-09-02T21:28:54.000Z,2025-09-03T16:00:00.000+10:00,2025-09-03T17:00:00.000+10:00,0.00976741,0.9876,-1.24,1.0173,1.73,1.24,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FDEF2U9geiWS7sdGPCUo2r1wGswkJr2mmVTECiH6pump,2025-09-02T22:13:33.000Z,2025-09-03T16:00:00.000+10:00,2025-09-03T17:00:00.000+10:00,0.02593162,1.0055,0.55,1.1926,19.26,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,2025-09-03T06:14:54.000Z,2025-09-04T03:00:00.000+10:00,2025-09-04T05:00:00.000+10:00,0.00042828,1.1930,19.30,1.3255,32.55,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,7oLWGMuGbBm9uwDmffSdxLE98YChFAH1UdY5XpKYLff8,2025-09-03T06:30:12.000Z,2025-09-04T01:00:00.000+10:00,2025-09-04T02:00:00.000+10:00,0.00524837,0.9513,-4.87,1.0000,0.00,4.87,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,dh1yPPKTsqR25aVVpbp24rHTjc7VbyhFPGiQyrypump,2025-09-03T21:12:38.000Z,2025-09-04T16:00:00.000+10:00,2025-09-04T17:00:00.000+10:00,0.00056453,0.9162,-8.38,1.0772,7.72,8.38,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FdpEvMwXM99WsCr5zwrQ5BqgQTSLULpewpXjfs7ABAGS,2025-09-04T11:14:05.000Z,2025-09-05T06:00:00.000+10:00,2025-09-05T08:00:00.000+10:00,0.00143643,0.8823,-11.77,1.0416,4.16,11.77,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FfptCUbN78XmFB9A51Q9v4KGXJHiSkHV36dUfjVmpump,2025-09-04T12:35:04.000Z,2025-09-05T10:25:00.000+10:00,2025-09-05T10:40:00.000+10:00,0.00058921,0.9803,-1.97,1.0000,0.00,1.97,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,BFhwU8vyK4v1bm3uva4TXrrhN1md1eSpx75ah245oxSr,2025-09-04T12:52:07.000Z,2025-09-05T11:00:00.000+10:00,2025-09-05T12:00:00.000+10:00,0.00022000,1.3419,34.19,1.4910,49.10,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,82knoLRwHvWQr3tBo2ExUumVCNMsY6Pi51UvRzmEpump,2025-09-04T12:55:14.000Z,2025-09-06T11:00:00.000+10:00,2025-09-06T12:00:00.000+10:00,0.00000479,1.0012,0.12,1.0000,0.00,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,8nr9vtxmaRz6hc68wmr7kvVQe2iFYqJJnK6SykLXpump,2025-09-04T18:23:26.000Z,2025-09-05T22:00:00.000+10:00,2025-09-05T23:00:00.000+10:00,0.00001474,1.0348,3.48,1.0183,1.83,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,GBUxQFRXQjSPjkxymAUKPfbUbSpRY8Ui7az1HCxtpump,2025-09-06T11:48:38.000Z,2025-09-07T19:00:00.000+10:00,2025-09-07T20:00:00.000+10:00,0.00042600,0.8500,-15.00,1.1393,13.93,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,BV3PUxYhLs1X859A8ev7QaGnQLESnqY7kTaak3Aepump,2025-09-06T13:58:27.000Z,2025-09-07T06:05:00.000+10:00,2025-09-07T06:45:00.000+10:00,0.00001323,0.9593,-4.07,1.0906,9.06,4.07,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FRsV3m924aGpLMuEekoo3JkkMt1oopaM4JY9ki5YLXrp,2025-09-07T09:30:51.000Z,2025-09-09T07:00:00.000+10:00,2025-09-09T09:00:00.000+10:00,0.03412837,1.1677,16.77,1.0083,0.83,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Cph1zxsCUz18v6aa2hiUYwfVkSV7BSFHmCaJLqQspump,2025-09-07T12:12:32.000Z,2025-09-08T14:00:00.000+10:00,2025-09-08T18:00:00.000+10:00,0.00068033,0.9094,-9.06,1.1367,13.67,9.06,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,DTu9Q27rgmVPuiA4F73dQydzfvYpyoPgds3GxDo8hREV,2025-09-07T23:39:58.000Z,2025-09-08T16:00:00.000+10:00,2025-09-08T18:00:00.000+10:00,0.00006433,1.1925,19.25,1.3250,32.50,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2025-09-08T12:57:05.000Z,2025-09-11T07:00:00.000+10:00,2025-09-12T23:00:00.000+10:00,0.23683216,1.0906,9.06,1.1817,18.17,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,4GjbDFgZW6JwDSEAbbJaaeDwFc434GjqkDsNRBixpump,2025-09-08T16:41:47.000Z,2025-09-09T14:00:00.000+10:00,2025-09-09T16:00:00.000+10:00,0.00002864,0.9592,-4.08,1.0066,0.66,4.08,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,HfVnabiJCByE8ko6DWZvKKLUKMVRVs2chTKUeyEqpump,2025-09-09T04:38:55.000Z,2025-09-09T21:40:00.000+10:00,2025-09-09T21:55:00.000+10:00,0.00045274,0.9495,-5.05,1.0034,0.34,5.05,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,BKmYE8w1GEQ6khhLkvMj4ULvV4Gq7zLfJZSgsHE5pump,2025-09-10T13:47:29.000Z,2025-09-11T11:00:00.000+10:00,2025-09-11T12:00:00.000+10:00,0.00109256,0.9766,-2.34,1.0382,3.82,2.34,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,b8mCYh9psBHCw5L5YZZTJgRuVcaDBd1zZD8TK1Cpump,2025-09-10T13:55:43.000Z,2025-09-11T15:00:00.000+10:00,2025-09-11T16:00:00.000+10:00,0.00166011,0.8500,-15.00,1.1688,16.88,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2LsescRjhcxoUwEQLpcsd3Gh6AHUyqEHANDakkoSpump,2025-09-10T14:26:36.000Z,2025-09-17T09:00:00.000+10:00,2025-09-17T12:00:00.000+10:00,0.00083608,0.8500,-15.00,1.0050,0.50,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2Zwa3HKmVd1h7T7gUiwdr1ZSCrgfxxXv2tLTWovgpump,2025-09-10T14:48:45.000Z,2025-09-11T16:00:00.000+10:00,2025-09-11T17:00:00.000+10:00,0.00002326,1.0236,2.36,1.1021,10.21,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,2025-09-10T19:09:11.000Z,2025-09-11T12:00:00.000+10:00,2025-09-11T14:00:00.000+10:00,0.00752212,0.8661,-13.39,1.1090,10.90,13.39,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,8ZhE5cAiiRRsTctLAHf7zzjMYahFzikMABMHh5W5pump,2025-09-10T19:49:53.000Z,2025-09-11T16:00:00.000+10:00,2025-09-11T19:00:00.000+10:00,0.00000646,0.9190,-8.10,1.0084,0.84,8.10,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,2025-09-10T20:26:19.000Z,2025-09-13T14:00:00.000+10:00,2025-09-13T16:00:00.000+10:00,0.00494099,0.9684,-3.16,1.0058,0.58,3.16,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,2025-09-10T23:16:51.000Z,2025-09-13T14:00:00.000+10:00,2025-09-13T16:00:00.000+10:00,0.00494099,0.9684,-3.16,1.0058,0.58,3.16,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,2025-09-11T01:22:33.000Z,2025-09-13T23:00:00.000+10:00,2025-09-14T02:00:00.000+10:00,0.00544456,0.8717,-12.83,1.1683,16.83,12.83,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,rnMLBLnUueJveGpLCS2BGsY3McJGRXZ8bqQ8eBWbonk,2025-09-11T17:02:14.000Z,2025-09-15T23:00:00.000+10:00,2025-09-16T01:00:00.000+10:00,0.00215495,1.0508,5.08,1.0118,1.18,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Hwui6yPX8iPWxs1bD95zaiwrEJ3md2tksweVADsmpump,2025-09-11T17:03:15.000Z,2025-09-12T20:00:00.000+10:00,2025-09-12T21:00:00.000+10:00,0.00012544,0.8500,-15.00,1.0983,9.83,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,6d2Wze1KMUxQ28sFLrH9DKfgBXpUJSJYZaRbufucvBLV,2025-09-11T21:23:07.000Z,2025-09-12T20:00:00.000+10:00,2025-09-12T21:00:00.000+10:00,0.00192069,0.9993,-0.07,1.0388,3.88,0.07,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,UmTt1cGStKwAQFXbQWELJzyjNFrdwV2JrFW6pcEpump,2025-09-11T21:41:27.000Z,2025-09-12T21:00:00.000+10:00,2025-09-13T00:00:00.000+10:00,0.00034638,0.9319,-6.81,1.0679,6.79,6.81,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2oFymDJhPxzjPwLk4RBMpjosVoxaLFM8oj1K8rpepump,2025-09-12T07:56:39.000Z,2025-09-13T04:00:00.000+10:00,2025-09-13T05:00:00.000+10:00,0.00074665,1.2709,27.09,1.3178,31.78,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,CKW8P1A72umtcbC35shqvuDUPf5N9P6LDkGUwkB1pump,2025-09-12T13:53:58.000Z,2025-09-13T17:00:00.000+10:00,2025-09-13T18:00:00.000+10:00,0.00005511,0.8500,-15.00,1.0069,0.69,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,CKW8P1A72umtcbC35shqvuDUPf5N9P6LDkGUwkB1pump,2025-09-12T14:07:17.000Z,2025-09-13T17:00:00.000+10:00,2025-09-13T18:00:00.000+10:00,0.00005511,0.8500,-15.00,1.0069,0.69,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,AjgSvYmJLhvt3FteiyTqQf8XBj1SVs6T6AmSUfkHpump,2025-09-12T19:23:14.000Z,2025-09-15T16:00:00.000+10:00,2025-09-15T20:00:00.000+10:00,0.00126826,0.9062,-9.38,1.1225,12.25,9.38,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EhwhYhMJp434kqQeFRRBCwCVPkgdjrYFcBXGozxVpump,2025-09-12T19:37:41.000Z,2025-09-14T03:00:00.000+10:00,2025-09-14T05:00:00.000+10:00,0.00117424,0.9511,-4.89,1.0753,7.53,4.89,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2QsU1pxiCErihgK8bU7dfsgXcRUcFoWp5KcbBVg4pump,2025-09-13T05:49:23.000Z,2025-09-14T11:00:00.000+10:00,2025-09-14T12:00:00.000+10:00,0.00001328,1.1090,10.90,1.0641,6.41,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2YMTGyWoGGPpaHt81QFTpfkom99hbT1yPHbAZs6ppump,2025-09-13T06:48:24.000Z,2025-09-15T04:00:00.000+10:00,2025-09-15T07:00:00.000+10:00,0.00000613,0.9893,-1.07,1.0000,0.00,1.07,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,2YMTGyWoGGPpaHt81QFTpfkom99hbT1yPHbAZs6ppump,2025-09-13T06:56:51.000Z,2025-09-15T04:00:00.000+10:00,2025-09-15T07:00:00.000+10:00,0.00000613,0.9893,-1.07,1.0000,0.00,1.07,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EXoMAHnw2Gw5fXJTektedLJDVn9vn8tLTEQX7gHccQKR,2025-09-13T09:16:11.000Z,2025-09-14T07:05:00.000+10:00,2025-09-14T08:10:00.000+10:00,8.46552962,1.0849,8.49,1.0871,8.71,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EXoMAHnw2Gw5fXJTektedLJDVn9vn8tLTEQX7gHccQKR,2025-09-13T10:05:08.000Z,2025-09-14T07:05:00.000+10:00,2025-09-14T08:10:00.000+10:00,8.46552962,1.0849,8.49,1.0871,8.71,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,2025-09-13T19:17:33.000Z,2025-09-14T12:00:00.000+10:00,2025-09-14T13:00:00.000+10:00,0.02619824,1.3103,31.03,1.4559,45.59,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EXoMAHnw2Gw5fXJTektedLJDVn9vn8tLTEQX7gHccQKR,2025-09-13T20:19:17.000Z,2025-09-14T14:00:00.000+10:00,2025-09-14T15:00:00.000+10:00,6.54463561,1.0895,8.95,1.2323,23.23,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,Hnm13jN2hNuJ4Za1p2Xd7fdyR6pKKDcJibR9NYiXpump,2025-09-14T08:21:32.000Z,2025-09-15T05:00:00.000+10:00,2025-09-15T06:00:00.000+10:00,0.00061514,0.8500,-15.00,1.0000,0.00,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,2025-09-14T09:05:09.000Z,2025-09-15T13:00:00.000+10:00,2025-09-15T14:00:00.000+10:00,0.00376290,0.9633,-3.67,1.0365,3.65,3.67,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,2025-09-14T09:07:40.000Z,2025-09-15T05:00:00.000+10:00,2025-09-15T07:00:00.000+10:00,0.04765506,0.8500,-15.00,1.0784,7.84,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,9LjLmk78kDbpsR18kYcdbEJe9yWALwkkSWaXA76Epump,2025-09-14T09:59:02.000Z,2025-09-15T12:00:00.000+10:00,2025-09-15T13:00:00.000+10:00,0.00351546,0.8536,-14.64,1.0493,4.93,14.64,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,9LjLmk78kDbpsR18kYcdbEJe9yWALwkkSWaXA76Epump,2025-09-14T11:01:55.000Z,2025-09-15T12:00:00.000+10:00,2025-09-15T13:00:00.000+10:00,0.00351546,0.8536,-14.64,1.0493,4.93,14.64,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,3PGdDLidBipCWYzzH11SsdMtucjS8M8RfdT5UDALpump,2025-09-14T11:16:37.000Z,2025-09-15T16:00:00.000+10:00,2025-09-15T18:00:00.000+10:00,0.00005964,1.3447,34.47,1.4942,49.42,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,6XfSrY8UP1mUfRimA9QuxgYDdwV3hF75m3ajX7g6YNUS,2025-09-14T13:51:10.000Z,2025-09-15T06:00:00.000+10:00,2025-09-15T08:00:00.000+10:00,0.00041147,0.9198,-8.02,1.1724,17.24,8.02,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,5UB6vnMU7b6khnUjCoPqWbXCdmJWssWREJDwH147pump,2025-09-14T15:01:17.000Z,2025-09-15T14:00:00.000+10:00,2025-09-15T15:00:00.000+10:00,0.00095717,0.8500,-15.00,1.1725,17.25,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EUuQTUrnEWkXmYEiChCfSSBM68eAmN5G3WM9iyhHpump,2025-09-14T19:53:33.000Z,2025-09-15T21:00:00.000+10:00,2025-09-15T22:00:00.000+10:00,0.00008814,0.8500,-15.00,1.0000,0.00,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FyB8VxxYAaVVchAgbB1kvjWdw26ovaD4ipwV1j8epump,2025-09-15T10:51:29.000Z,2025-09-16T03:00:00.000+10:00,2025-09-16T04:00:00.000+10:00,0.00140375,0.8542,-14.58,1.0000,0.00,14.58,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,986j8mhmidrcbx3wf1XJxsQFvWBMXg7gnDi3mejsr8H8,2025-09-15T15:04:41.000Z,2025-09-16T22:00:00.000+10:00,2025-09-17T00:00:00.000+10:00,0.00692509,0.8551,-14.49,1.0902,9.02,14.49,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,EXoMAHnw2Gw5fXJTektedLJDVn9vn8tLTEQX7gHccQKR,2025-09-15T19:37:08.000Z,2025-09-16T12:00:00.000+10:00,2025-09-16T14:00:00.000+10:00,5.02181919,0.9768,-2.32,1.2168,21.68,2.32,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,8cQynx5ZaJKwdHsuXmSn3Y16RXta7ZTyTS1hW55Gpump,2025-09-16T07:47:01.000Z,2025-09-17T00:00:00.000+10:00,2025-09-17T01:00:00.000+10:00,0.00095140,0.8500,-15.00,1.1028,10.28,15.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,FyB8VxxYAaVVchAgbB1kvjWdw26ovaD4ipwV1j8epump,2025-09-16T09:27:06.000Z,2025-09-17T04:00:00.000+10:00,2025-09-17T05:00:00.000+10:00,0.00410583,1.2208,22.08,1.3564,35.64,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,PRTLSwfLzpVGSAQiUfXEenJkq1cwTsEcsn1hPL9zwwg,2025-09-16T12:16:03.000Z,2025-09-17T08:00:00.000+10:00,2025-09-17T09:00:00.000+10:00,0.26369965,0.9213,-7.87,1.0276,2.76,7.87,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,8cQynx5ZaJKwdHsuXmSn3Y16RXta7ZTyTS1hW55Gpump,2025-09-16T14:58:33.000Z,2025-09-17T09:00:00.000+10:00,2025-09-17T10:00:00.000+10:00,0.00069646,1.3255,32.55,1.1438,14.38,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,96hj47MzSpZgVcT1v4nwpbQNEU59f6ys48PArGivpump,2025-09-17T01:04:11.000Z,2025-09-17T21:00:00.000+10:00,2025-09-18T00:00:00.000+10:00,0.00236208,0.9370,-6.30,1.0490,4.90,6.30,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,5PpWbYsDosMGEre1PThdXhHjN85S1RX7fsLMDRi3pump,2025-09-17T15:52:47.000Z,2025-09-18T12:15:00.000+10:00,2025-09-18T13:20:00.000+10:00,0.00032329,1.0366,3.66,1.0365,3.65,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,5PpWbYsDosMGEre1PThdXhHjN85S1RX7fsLMDRi3pump,2025-09-17T22:18:34.000Z,2025-09-19T09:00:00.000+10:00,2025-09-19T10:00:00.000+10:00,0.00002741,1.2339,23.39,1.3710,37.10,0.00,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,2025-09-18T17:36:06.000Z,2025-09-21T14:00:00.000+10:00,2025-09-21T16:00:00.000+10:00,0.00862438,0.9918,-0.82,1.0304,3.04,0.82,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,2025-09-18T17:39:41.000Z,2025-09-21T14:00:00.000+10:00,2025-09-21T16:00:00.000+10:00,0.00862438,0.9918,-0.82,1.0304,3.04,0.82,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,2025-09-18T17:39:58.000Z,2025-09-21T14:00:00.000+10:00,2025-09-21T16:00:00.000+10:00,0.00862438,0.9918,-0.82,1.0304,3.04,0.82,0.00
PT2_SL20_TS10@1.3_NoExitCross_KijunSL_Clamp85,xr6TRFpam3hf28iuMqRMpCXu15G8TYz4Wsj4vTapump,2025-09-19T08:26:44.000Z,2025-09-20T04:00:00.000+10:00,2025-09-20T05:00:00.000+10:00,0.00005171,1.0419,4.19,1.1027,10.27,0.00,0.00
