Trade#,TokenAddress,TokenSymbol,TokenName,Chain,Caller,AlertTime,EntryPrice,ExitPrice,PnL_Multiplier,PnL_Percent,Max_Multiplier_Reached,HoldDuration_Minutes,TimeToAth_Minutes,CandlesCount
353,G5UtMcE2ZUtJrNQ1ZxKYg2QtjG7Dn2p5QwjsKU2epump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T08:29:50.000Z,0.00027250,0.00016350,0.6000,-40.00,1.3712,10050,10,234
354,3hFEAFfPBgquhPcuQYJWufENYg9pjMDvgEEsv4jxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T08:42:38.000Z,0.00020935,0.00036691,1.7526,75.26,8.6150,10035,6675,1170
355,98grnXKE6oaymTBUnhkurXzXUYfFbkzzzVwEzFxSpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T12:07:42.000Z,0.00002876,0.00001725,0.6000,-40.00,1.9037,10070,185,702
356,6Hi2PPiqkwYBY2vxbn1oasbTknvsWRZvNL3PjKZnpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T12:27:06.000Z,0.00405962,0.00243577,0.6000,-40.00,1.3387,10050,50,1393
357,76DnkLw7i9X8HvZb4cvFwA1GXYhthp2GLownMr6ppump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T17:17:16.000Z,0.00006943,0.00004166,0.6000,-40.00,1.2097,10060,10,694
358,EaDVr42iPXmaWYeZ4zoGfPhw7r449FymN9vfGntDpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T18:37:43.000Z,0.00003865,0.00002319,0.6000,-40.00,1.0015,10040,0,1872
359,66LPmREAYBqPeyidL7LMW7RaJjKbfADbuUMsqatkpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T20:23:27.000Z,0.00067132,0.00068475,1.0200,2.00,8.7615,10055,1715,702
360,6LDme2ynYfvHYFqZedJk9f9CN9iSNW1UKZFfKRqwpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T20:44:22.000Z,0.00012241,0.00013423,1.0966,9.66,2.3011,10035,1755,702
361,CGdaM7nVe8nbhGoUwuYhYJenYEqg1PM3Nn4oX52Zpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T22:56:49.000Z,0.00098799,0.00059279,0.6000,-40.00,1.3813,10020,50,234
362,A7CBQGYvZ3JhBCrHEhVkSBpyyooCygw91tZbcV2gpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T01:15:59.000Z,0.00013728,0.00014003,1.0200,2.00,7.8736,10060,175,468
363,8D9CZBsMocuJ8bdnpegGE8auHdFQ1Ez5F66wWAFv3WcN,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T10:09:49.000Z,0.00066706,0.00041385,0.6204,-37.96,1.1372,10070,5,1170
364,6kj8JwRRLVuL6E5y7Tm4zbe3vTPatwyjRhjGPNhmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T11:19:50.000Z,0.00002428,0.00001457,0.6000,-40.00,1.9221,10060,20,465
365,AAMy4NGMoU6GTR2xYFQA48xT2GgjjafnMLRDtiL8GU8e,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T12:12:17.000Z,0.00005665,0.00005778,1.0200,2.00,2.4099,10065,70,468
366,Eh7vnqZzkBrv688m2b8eGp7gEnkHFcWUSVNBS4anpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T14:35:20.000Z,0.00001359,0.00000815,0.6000,-40.00,1.6062,10040,0,1404
367,J8EcXP9L3YqGf1VWkXhRjPHnq4UJ6QHRaQEZayBciaxT,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T15:21:53.000Z,0.00031998,0.00032638,1.0200,2.00,2.8507,10055,115,699
368,EG6WeiR2DymUVVjNHEU4MEJXmWnzXJhk3JerRy4gpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T19:51:44.000Z,0.00151143,0.00090686,0.6000,-40.00,1.7952,10025,1865,1791
369,2FQbc2Y8WXbsv2mC6xX74EUiiQUrGQge8W3oNkvfpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T21:06:52.000Z,0.00010948,0.00006569,0.6000,-40.00,1.2642,10070,0,936
370,26bq9wxGUyVRQWNbviGhppMSCEqqK2PksNMAm1cnpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T21:16:06.000Z,0.00022224,0.00022668,1.0200,2.00,2.2398,10060,200,699
371,9w5Sfd1ikajRPZW7w33B1K3qMr1MSZwRFD6s1Gb2pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-17T22:17:01.000Z,0.00012727,0.00007636,0.6000,-40.00,1.5801,10060,15,468
372,GGQnvZju6xqvgGU5BN3rnKnQ5H4LyKRLBy25LGeDpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T02:55:26.000Z,0.00005606,0.00003364,0.6000,-40.00,1.6470,10020,5,1170
373,6FknfUzrhGUpx4DXhJmzxedXgASJ39dwPi64uTpvjupx,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T11:17:40.000Z,0.00001621,0.00001584,0.9774,-2.26,1.0570,10060,0,468
374,fobQwFRq5M8TfLTCwzoeAUJzaeCub25jALpEsRdpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T13:32:02.000Z,0.00019745,0.00011847,0.6000,-40.00,1.1002,10045,5,933
375,87oz9ZwVdvTE3ZqiKJmwERshkAfsSPbPakoN6bcWbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T15:11:27.000Z,0.00011372,0.00006823,0.6000,-40.00,1.1825,10065,5,1170
376,BTnGqtiV1N3TLdqrSCy9biiu7g83GfEwtm8GHke58TLQ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T16:55:13.000Z,0.00005836,0.00005953,1.0200,2.00,2.3899,10020,0,468
377,3cgkqU2A6GJfnNbUkCdjY5oEp7BxbAhSiE1LZ2mphXGN,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T17:04:11.000Z,0.00023889,0.00014334,0.6000,-40.00,1.5330,10075,0,234
378,14TGkkYQQeNj5pAKKZf8VGJQJfDagdX1t4QX4Rc3bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-18T19:56:35.000Z,0.04641757,0.02785054,0.6000,-40.00,1.3643,10020,70,936
379,FvemkE2rFrsk1Mr1tq7dXk44pdh6nmGN9X8LAxVRpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T02:23:36.000Z,0.00016615,0.00009969,0.6000,-40.00,1.5259,10055,75,468
380,8MZcB7tA1eyLU22X5WY1VJnM2gYGx3v8xKHP7ztLpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T04:07:16.000Z,0.00016890,0.00010134,0.6000,-40.00,1.7962,10070,0,702
381,9TGYqp1eTAPc6wN68ib6ky52rfbfNJ88uoZkmnekpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T09:04:36.000Z,0.00014302,0.00008581,0.6000,-40.00,1.1262,10075,5,234
382,FAWf5eRCAujR6jG5HKPCGKovugT7LSu5DTAske7cpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T11:21:22.000Z,0.00006242,0.00003745,0.6000,-40.00,1.2036,10055,0,468
383,GaHG6sfZT1YzGfsqrEMM3MJoVzXVKmHZrg2YRzrya777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T11:46:11.000Z,0.00003168,0.00003232,1.0200,2.00,4.7725,10030,225,702
384,CuPrcDMz7CmzMeH8oGpmPXCTQfDmit2pgEE9UM1Dpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T11:59:22.000Z,0.00013059,0.00049356,3.7794,277.94,31.7007,10020,1560,702
385,HhJ5gsWi1nvDFza5MNxNvjjx6bsx1mPUdRvpMCtzL777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T14:18:41.000Z,0.00015405,0.00009243,0.6000,-40.00,1.7524,10060,265,466
386,bEJTJ4pstQVsrFnkyeEmJAGhnSWoMKHo9zpY9q2pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T16:36:43.000Z,0.00004846,0.00002908,0.6000,-40.00,1.2452,10040,0,702
387,4LRePMApBS2HFfX4ZDZK61n87CJ7rAMuN8ZHNQQXjupx,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T19:15:57.000Z,0.00019143,0.00047900,2.5022,150.22,3.5463,10060,7000,468
388,Co4692bPPQXAqqxSLAeTTvF1bnhY26FUWt2YuWQPBgfU,UNKNOWN,Unknown Token,solana,Unknown,2025-08-19T23:24:45.000Z,0.00078323,0.00075664,0.9661,-3.39,1.9260,10055,5075,1316
389,24qzXUpDCU1dvdX64x2pGoVzeUv8w3jn5by7yZ59bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T00:01:19.000Z,0.00036031,0.00036751,1.0200,2.00,2.1518,10075,50,702
390,FFo34yFDwVnWkpUfncaSitw35VWscbET6tKfZJYRn777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T06:56:40.000Z,0.00007658,0.00004595,0.6000,-40.00,1.2037,10020,2160,702
391,HsZvkLneVfn3HVEdg649osbjicUEpVFdNZgYH9Mxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T08:48:31.000Z,0.00031042,0.00018625,0.6000,-40.00,1.5890,10030,135,1848
392,4raipeHt1RgCHay17Go697RQcpiC25XSqBzP9seNpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T09:24:12.000Z,0.00002221,0.00001332,0.6000,-40.00,1.3609,10055,10,702
393,5SmTatunpUm5ob6CKa1qx3bE5xJo8bpavno7iqokpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T11:51:46.000Z,0.00004948,0.00002969,0.6000,-40.00,1.1540,10025,105,2106
394,5exX2YZUgHBGAAP4LT5Lj4v7XvcvGGFYQpcGxG5PBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T12:56:36.000Z,0.00045742,0.00027445,0.6000,-40.00,1.0598,10020,0,702
395,6XfcSDmRXm8EipmbygHJi2tWwUdCCKEGjEsKQeL9pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T13:15:34.000Z,0.00022280,0.00013368,0.6000,-40.00,1.7626,10060,0,1638
396,6ANQH45dMWP3LiJxAZz2L1tnramJCks9D3L2UidYM777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T13:32:07.000Z,0.00007550,0.00007701,1.0200,2.00,4.3074,10045,50,702
397,F8nWrsDrgk2sANrHjmryGf98gBkLoyAumATc3HLVoH1D,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T13:45:46.000Z,0.00006945,0.00007084,1.0200,2.00,2.6886,10030,15,701
398,HX5E9Vifj8MFtwAg9KeFqJDymHKiSE3MyEiGGJtzz2Wy,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T14:02:38.000Z,0.00002001,0.00002041,1.0200,2.00,7.4317,10075,40,468
399,6pvtv14ye2nvxqCR8fc8y7TTU6SkLGyaSVnVNS9V6777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T16:49:50.000Z,0.00514319,0.00308592,0.6000,-40.00,1.5689,10030,670,1404
400,AfKwVFsSAdRopxafnxVxHGUNUcieYBudxin3fHdvpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T17:29:46.000Z,0.00003307,0.00001984,0.6000,-40.00,1.9090,10050,15,702
401,HcTwgEvBYzopr3LYXqikFpf37XhtPYVwkibCqvM3H8sV,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T17:33:38.000Z,0.00006083,0.00008459,1.3906,39.06,13.7078,10045,85,1636
402,4hPn7KMF8CT6dDWVMC8adPW4hXqTgdtRtnmqcqSM4777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T18:22:43.000Z,0.00017726,0.00010635,0.6000,-40.00,1.0188,10055,5,1872
403,FcVwWjagTtLcioVp53jJ5jEQMDkhmZyZhw1vwigxbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T18:35:20.000Z,0.00000392,0.00000357,0.9110,-8.90,1.0271,10040,4940,234
404,9Xw3areGS4XkLi16WJWTSdvLXxvv57An9czTwZBfpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T18:40:07.000Z,0.00010108,0.00018750,1.8549,85.49,3.0176,10035,120,2106
405,i1f1o1sxUeqizm8pGTnvcF859QdvwPEAQnA935fpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-20T18:40:30.000Z,0.00032355,0.00019413,0.6000,-40.00,1.4234,10035,15,2106
406,EwEJ5R1im54MowvsGwYUkyfWRMV1qcRL21PumVd4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T00:36:15.000Z,0.00006206,0.00006330,1.0200,2.00,2.7446,10040,20,702
407,139MhRAbVZP2b5gSrrhsJuyar36EU5YbAv61n6NHcook,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T06:30:58.000Z,0.00003328,0.00003395,1.0200,2.00,6.3207,10045,25,234
408,H4hxVVYb5oYKjqt9ndKtwdfkcYknWPDSdkWeJ8wFEHUg,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T07:11:51.000Z,0.00005887,0.00003532,0.6000,-40.00,1.9150,10065,0,936
409,BxkysY3NjB5Xqjv26x4j7wPojVKqgmK2fsAq2GUyBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T07:40:59.000Z,0.00008151,0.00004891,0.6000,-40.00,1.1838,10035,30,702
410,2gZcjozCdghULQXFoR6rUBbid7C3FfH4ofNMaKYmk777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T11:24:17.000Z,0.00017244,0.00017589,1.0200,2.00,10.3780,10055,180,468
411,HGcz4EWSk9gi3vJWbpDVcydw245fsqLvZZ3Q9v44pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T14:15:21.000Z,0.00004008,0.00002405,0.6000,-40.00,1.1909,10060,80,234
412,A9vQwSKYMvz5GRZ939GAuBZgN35fGD4mjTp2hXTaDyoD,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T16:27:56.000Z,0.00001374,0.00000939,0.6834,-31.66,1.9364,10050,1410,702
413,44fkmrMVoFGuRjQuM3ehSyG14BDBcbrFgo94KGwopump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T18:46:01.000Z,0.00002184,0.00001311,0.6000,-40.00,1.5244,10030,355,702
414,265hjz8cttBqrdqbkdPoERbxBrajAXfetdXZcCJdpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T20:06:43.000Z,0.00020298,0.00012179,0.6000,-40.00,1.2016,10070,0,468
415,7ckiuL4ryYfpZE6RuEw8TayWkEiWb1dBbuGLJQVMpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-21T20:11:35.000Z,0.00013417,0.00013685,1.0200,2.00,2.2468,10065,255,234
416,5b6APSxi45LoARCaPKDeE7z6DCG3cBrCtcKMq4kMpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T08:53:33.000Z,0.00011877,0.00007126,0.6000,-40.00,1.5603,10025,20,936
417,J8uYNJ94JTgCtN3cbmtNt4PgS3p174oYVgbXBQbipump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T10:25:03.000Z,0.00016890,0.00010134,0.6000,-40.00,1.0787,10050,0,468
418,znv3FZt2HFAvzYf5LxzVyryh3mBXWuTRRng25gEZAjh,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T12:36:15.000Z,0.00370675,0.00316229,0.8531,-14.69,1.1492,10040,980,702
419,EQASBjej7mAM1pDYg1x3QcCQTmXegbEeumk66Gtipump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T13:14:08.000Z,0.00016097,0.00009658,0.6000,-40.00,1.9722,10065,10,1170
420,6d2Wze1KMUxQ28sFLrH9DKfgBXpUJSJYZaRbufucvBLV,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T13:45:04.000Z,0.00063454,0.00137336,2.1644,116.44,2.9529,10030,7750,936
421,97B5LdjdeqfAY7gPPt428GdpYFEJuxWgG83QgZpNpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T15:10:27.000Z,0.00027970,0.00028530,1.0200,2.00,2.2424,10065,155,1170
422,bS3Y8KCfYmMC93sSc4qQMivQzTu48qnZqjuYbUopump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T20:49:08.000Z,0.00105014,0.00063008,0.6000,-40.00,1.5392,10030,260,1404
423,9mbmaj8v5oJ36pwjmUVKYMgfwUkshapNZcH3A9hpFcqv,UNKNOWN,Unknown Token,solana,Unknown,2025-08-22T20:49:56.000Z,0.00018494,0.00011096,0.6000,-40.00,1.2979,10030,5,702
424,G5s6GQt4JsnViXmgLS3SdJcoTP15VZDEGUe31dTvpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T07:13:38.000Z,0.00005728,0.00003437,0.6000,-40.00,1.9166,10065,15,936
425,FsZgW2kzAgDQQd7PGHGQiD79gZC4UWTzRVzTFWiZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T11:11:53.000Z,0.00003762,0.00003838,1.0200,2.00,3.4368,10065,305,466
426,7nsbGjYk85fkDk1uNFqVCyLZYtXxiZoLZncfLLC7pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T11:51:57.000Z,0.00016780,0.00010068,0.6000,-40.00,1.6457,10025,255,2105
427,rWqaZ3KaJaiKtVEQo4nuEsxKKr2tHtoeYMf1vVveDjS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T15:10:56.000Z,0.00035824,0.00036541,1.0200,2.00,2.7824,10065,1305,1364
428,Pn2C81NENQJ1TFnw37x9H21yhLcyNsnVdkucQjDpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T17:19:27.000Z,0.00007155,0.00004293,0.6000,-40.00,1.1588,10060,0,468
429,ooPKiXjyNhhosfVqriFv1KiktVsxx2ujd4pZc3Xpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T21:15:03.000Z,0.00011839,0.00007103,0.6000,-40.00,1.1837,10060,0,850
430,7Jj1D6JHjMxfkiHTMPbZKcAbeH3Qw77zKp3NCWRnM6TT,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T21:45:42.000Z,0.00020546,0.00012328,0.6000,-40.00,1.4516,10030,0,468
431,4Hmd8w67ZdQHJqqkhbThVVZoWdcbyLP2p9sLoi43DgLC,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T22:56:25.000Z,0.00010198,0.00010402,1.0200,2.00,10.1015,10020,480,468
432,5akGtjBD5gX6LyHxiAUoD3Pv9nbyaibniw2oGNcapump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-23T22:56:48.000Z,0.00002095,0.00002137,1.0200,2.00,2.1432,10020,0,936
433,ZsdJD9Vyo36LSbqD8DnZqH7iFG2JWa4y32Ndmkgpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T10:57:49.000Z,0.00020765,0.00012459,0.6000,-40.00,1.0638,10020,10,1170
434,BnszRWbs9LxSzsCUUS57HMTNNtyDHFsnmZ1mVhAYdaos,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T11:13:46.000Z,0.00805999,0.00822119,1.0200,2.00,3.0620,10065,1665,665
435,7rtBjwTxT6UkatpwKQE5xVm2ZhNtSuMdUxYjSmJPpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T11:24:29.000Z,0.00009418,0.00005651,0.6000,-40.00,1.2676,10055,0,468
436,5ryWMZbrfyjzrBKFYxAvon26FEwJZrtPiHQwb1jH8777,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T14:39:56.000Z,0.00040332,0.00024199,0.6000,-40.00,1.2258,10040,380,1638
437,314maDmQEb16rn1YdUMNoPBYWK43sy2B6vdv9bhepump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T15:03:30.000Z,0.00004603,0.00004695,1.0200,2.00,2.7514,10075,55,702
438,EJRs2ephB8kZX1w196DBt7q3uvLAVqs6LEVgXEwhpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T15:35:39.000Z,0.00129936,0.00077962,0.6000,-40.00,1.6729,10040,110,936
439,7woPKwozDM1mFeJAiJcEU8Fd3CvbYXVfwnC3W56RndFi,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T17:29:25.000Z,0.00485306,0.00291184,0.6000,-40.00,1.3472,10050,105,1638
440,54zCo58WndTqFqiN7fB47LdRU8fdyC1aPLJE2utWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T18:33:45.000Z,0.00017452,0.00010471,0.6000,-40.00,1.3958,10045,35,234
441,BeMn2NsTi9Pg34MAihvWfqAq2vkBtGAkpQMs5knppump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T22:47:38.000Z,0.00071822,0.00073258,1.0200,2.00,2.5588,10030,790,1170
442,HeHzXrdq9mutDFJ2LEGu2fKp7jsnT2toCKfuPswypump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T23:47:55.000Z,0.00019638,0.00020030,1.0200,2.00,2.3827,10030,430,702
443,cFXwo8FqJxZeYNwrUf5xSABJZoCHnrtKiS7DaFyCoiN,UNKNOWN,Unknown Token,solana,Unknown,2025-08-24T23:48:07.000Z,0.29075626,0.38947342,1.3395,33.95,33.5160,10030,1090,918
444,FFgQ6kvsHKR4BVLohpmCA9MXeXPtxa7QaNWKpYjzpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T07:32:29.000Z,0.00002694,0.00002748,1.0200,2.00,4.2112,10045,110,1170
445,GEgsZXGhMGJbb9k6b7SaPss7wRW5WHwB12mLAjbdpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T09:06:01.000Z,0.00010709,0.00006425,0.6000,-40.00,1.3988,10070,50,936
446,rrenNYT2dFQaHQU3Lmw5MExXUxDkHsDFjhNN3Aipump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T14:57:27.000Z,0.00037027,0.00022216,0.6000,-40.00,1.0868,10020,0,468
447,EgTeVJaui6hKQKhkrHDj4zz9dCQDhtMbiCfWpGX5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T16:28:12.000Z,0.00012076,0.00012318,1.0200,2.00,3.6565,10050,390,234
448,ATfVVL4r1P6kDjzuoTwPbSccW4kstRb9qHUU6W72rFRm,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T17:12:44.000Z,0.00003723,0.00002234,0.6000,-40.00,1.5887,10065,5,468
449,J7CSUzsM2VfBUaeaer5aGVVLzzUoizBWF1vQX2NLpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T21:02:26.000Z,0.00029991,0.00030590,1.0200,2.00,11.9982,10075,1135,1404
450,5EkcKr582FkAPVnRmaDdnkekTtnNRzNNSxmQxqrFpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-25T23:08:36.000Z,0.00020454,0.00033938,1.6592,65.92,4.0053,10070,890,921
451,DAmNP6jHSkAHdW2RA6JqngcvRwZUkWC9swhtsnzkpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T00:13:00.000Z,0.00000615,0.00000648,1.0534,5.34,3.3567,10065,0,702
452,44sVpouhWHXzADVsVUo863tvgmaw6LNQo25fYRs1pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T00:43:03.000Z,0.00083097,0.00049858,0.6000,-40.00,1.7896,10035,5,2090
453,kLxcxtkxsrTXQnffM6QQBgv6SX3gYMVx9w14LZZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T01:06:04.000Z,0.00019012,0.00011407,0.6000,-40.00,1.5250,10070,275,468
454,GAJAfL8QKhvasFJwhBZEbS46ydauenL6tHX3BGvZtnf5,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T01:12:20.000Z,0.00000412,0.00000549,1.3336,33.36,1.9932,10065,1845,936
455,9uDHmr4h2R6h6mTdhdzXGsT6abRMfx8N3rQxRB2Fpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T06:53:33.000Z,0.00047101,0.00048043,1.0200,2.00,5.2879,10025,330,929
456,3rHKk548vhsKHHHdX4nQJ85qCpquzSdxwf9oHCvdpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T07:02:18.000Z,0.00001384,0.00000830,0.6000,-40.00,1.2511,10075,0,702
457,8f2Kwh2GqvHDCwTjfrDE8hXAYewuFn73ZHLUsWXVpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T07:02:53.000Z,0.00005222,0.00003133,0.6000,-40.00,1.3084,10075,0,702
458,3SaNDe1yLG4Q7UTDgXin9SPeNjDZ5abc6c7ecmd5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T07:06:07.000Z,0.00002026,0.00001216,0.6000,-40.00,1.0473,10070,0,234
459,6jktmPBMDgdzzHUQL6R9BUu9BY96qH2PxRtuqG3PZSFY,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T07:23:16.000Z,0.00008986,0.00009166,1.0200,2.00,4.9411,10055,7835,468
460,GdJ7eTwCrtwrTP1w1nkSWUHE1X5e8Sdc9jfW9Eznpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T09:49:59.000Z,0.00577919,0.00346751,0.6000,-40.00,1.2444,10030,110,234
461,ErRfNVFQn182QcfjtU7zpQgWjFxCsAvuada6emNspump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T12:42:13.000Z,0.00018615,0.00011169,0.6000,-40.00,1.3515,10035,0,468
462,2zexJj3UTA31KyhG5DSta2c5fVLqCov1nBY5NdGqpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T15:05:38.000Z,0.00010993,0.00006596,0.6000,-40.00,1.4332,10070,5,702
463,CXbypcjnbV7A5b6XqfkUCUkLiD3czHXoxAsWBYa4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T15:15:18.000Z,0.00048920,0.00029352,0.6000,-40.00,1.5557,10060,125,702
464,9am6SZQqUM5hMomurts3iuUQULEwqsSEdQSkVc9Vpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T15:34:57.000Z,0.00022437,0.00013462,0.6000,-40.00,1.2766,10045,0,1170
465,9qDB8H9AFjk1G7ED5rGfK5HfRaD1ePZqZB4KMphipump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T17:49:17.000Z,0.00006064,0.00003638,0.6000,-40.00,1.8196,10030,0,702
466,381DKLVozWy8gkxQqXeo1BabnGeYZpnCgDhWEU6Lq4Cm,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T21:09:25.000Z,0.00033957,0.00020374,0.6000,-40.00,1.1394,10070,0,234
467,5Tr7EC7GyzEg5AKrMYPHa61uGEFwMo5V1fRtnqpxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-26T21:33:37.000Z,0.00000492,0.00000431,0.8756,-12.44,1.4487,10045,9805,1404
468,CroMfJ82YWJ2CpzGBwQwVDnE8v7JkpsgLZLUU2SFBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T01:00:15.000Z,0.00024762,0.00025258,1.0200,2.00,3.8618,10075,1315,702
469,ChycjbdTNVX3N538Xir7YY4gh49c4gupMSxJCgpcpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T01:02:38.000Z,0.00007902,0.00008060,1.0200,2.00,2.2124,10075,20,468
470,DxiYSR3KTArNUyQWSXJKAxbu73NUKds64EG9dQNEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T01:13:01.000Z,0.00181908,0.00109145,0.6000,-40.00,1.2805,10065,0,1394
