Strategy,TotalTrades,WinRate,AvgPnlPerTrade,FinalPortfolio,CompoundFactor,MaxDrawdown,MaxDrawdownPct,StdDevReturns,RiskAdjustedScore,AvgPerTradeMaxDrawdown,AvgRiskRatio,SharpeRatio,LossClampEnabled,MinPnlFloor
PT2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,666,28.08,2.24,331.57,3.3157,105.37,24.12,28.54,0.0811,7.77,2.88,1.2433,No,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,666,28.08,2.24,331.57,3.3157,105.37,24.12,28.54,0.0811,7.77,2.88,1.2433,Yes,0.8
PT2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,666,28.08,2.24,331.57,3.3157,105.37,24.12,28.54,0.0811,7.77,2.88,1.2433,Yes,0.85
PT2_SL25_ExitCross_KijunSL_NoClamp,666,43.09,2.00,309.21,3.0921,64.66,17.79,22.43,0.0933,4.83,14.28,1.4137,No,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,666,28.08,2.08,304.36,3.0436,96.73,24.12,27.31,0.0748,7.77,2.88,1.2075,No,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,666,28.08,2.08,304.36,3.0436,96.73,24.12,27.31,0.0748,7.77,2.88,1.2075,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,666,28.08,2.08,304.36,3.0436,96.73,24.12,27.31,0.0748,7.77,2.88,1.2075,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,666,22.67,2.24,296.25,2.9625,105.51,26.26,31.68,0.0619,8.29,3.18,1.1219,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,666,33.93,2.05,287.55,2.8755,68.87,19.32,29.64,0.0633,9.61,3.02,1.0953,No,0.8
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,666,33.93,1.98,279.44,2.7944,65.08,18.89,28.91,0.0621,9.61,3.02,1.0886,No,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,666,22.67,2.02,266.09,2.6609,103.79,28.06,30.59,0.0543,8.29,3.18,1.0467,Yes,0.85
PT2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,666,30.93,1.84,245.72,2.4572,93.20,27.50,29.98,0.0486,9.03,2.92,0.9765,No,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,666,30.93,1.84,245.72,2.4572,93.20,27.50,29.98,0.0486,9.03,2.92,0.9765,Yes,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,666,28.08,1.68,241.08,2.4108,76.88,24.18,25.98,0.0543,7.77,2.88,1.0251,Yes,0.85
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,666,28.08,1.68,241.08,2.4108,76.88,24.18,25.98,0.0543,7.77,2.88,1.0251,No,0.8
PT1.5_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,666,28.08,1.68,241.08,2.4108,76.88,24.18,25.98,0.0543,7.77,2.88,1.0251,Yes,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,666,22.67,1.80,237.59,2.3759,88.53,27.15,29.14,0.0472,8.29,3.18,0.9832,Yes,0.85
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,666,28.08,1.63,235.84,2.3584,75.09,24.15,25.20,0.0539,7.77,2.88,1.0248,No,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,666,28.08,1.63,235.84,2.3584,75.09,24.15,25.20,0.0539,7.77,2.88,1.0248,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,666,28.08,1.63,235.84,2.3584,75.09,24.15,25.20,0.0539,7.77,2.88,1.0248,Yes,0.85
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,666,30.93,1.69,225.36,2.2536,85.48,27.50,28.80,0.0435,9.03,2.92,0.9291,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,666,30.93,1.69,225.36,2.2536,85.48,27.50,28.80,0.0435,9.03,2.92,0.9291,Yes,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,666,30.93,1.30,180.45,1.8045,68.52,27.52,27.57,0.0292,9.03,2.92,0.7501,Yes,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,666,30.93,1.30,180.45,1.8045,68.52,27.52,27.57,0.0292,9.03,2.92,0.7501,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,666,30.93,1.25,175.76,1.7576,66.71,27.51,26.83,0.0282,9.03,2.92,0.7376,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,666,30.93,1.25,175.76,1.7576,66.71,27.51,26.83,0.0282,9.03,2.92,0.7376,Yes,0.8
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,666,22.67,0.59,92.24,0.9224,106.07,69.67,34.65,-0.0022,10.20,3.04,0.2700,Yes,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp85,666,22.67,0.26,88.00,0.8800,94.19,58.55,28.61,-0.0042,8.29,3.18,0.1429,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,666,22.67,0.33,80.74,0.8074,108.57,71.31,32.79,-0.0059,10.20,3.04,0.1609,Yes,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,666,22.67,0.11,72.48,0.7248,100.32,70.53,31.72,-0.0087,10.20,3.04,0.0552,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,666,19.37,0.12,72.10,0.7210,73.53,58.75,31.93,-0.0087,8.87,3.03,0.0584,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,666,22.67,-0.10,64.67,0.6467,108.28,72.98,30.31,-0.0117,10.20,3.04,-0.0532,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,666,19.37,-0.14,63.18,0.6318,76.07,62.88,29.90,-0.0123,8.87,3.03,-0.0737,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,666,19.97,-0.26,62.92,0.6292,114.14,67.72,28.16,-0.0132,8.30,12.97,-0.1469,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,666,19.37,-0.30,58.21,0.5821,78.00,64.20,29.10,-0.0144,8.87,3.03,-0.1626,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,666,16.22,-0.26,55.62,0.5562,129.67,74.54,33.82,-0.0131,9.07,3.84,-0.1222,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,666,19.37,-0.52,51.58,0.5158,80.59,66.27,27.51,-0.0176,8.87,3.03,-0.3027,Yes,0.85
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp85,666,16.22,-0.42,51.06,0.5106,130.94,75.27,32.53,-0.0150,9.07,3.84,-0.2050,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,666,22.67,-1.08,28.88,0.2888,116.46,86.41,35.71,-0.0199,11.87,2.96,-0.4816,No,0.8
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,666,22.67,-1.34,25.26,0.2526,117.46,87.15,33.89,-0.0221,11.87,2.96,-0.6279,No,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp80,666,22.67,-1.65,23.76,0.2376,112.20,82.94,29.70,-0.0257,10.20,3.04,-0.8813,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,666,16.82,-1.65,23.33,0.2333,102.22,86.34,30.04,-0.0255,9.29,2.91,-0.8727,No,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,666,16.82,-1.65,23.33,0.2333,102.22,86.34,30.04,-0.0255,9.29,2.91,-0.8727,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,666,16.82,-1.65,23.33,0.2333,102.22,86.34,30.04,-0.0255,9.29,2.91,-0.8727,Yes,0.85
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,666,22.67,-1.56,22.66,0.2266,112.30,87.10,32.85,-0.0235,11.87,2.96,-0.7550,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp85,666,19.37,-1.84,22.11,0.2211,103.34,82.38,26.84,-0.0290,8.87,3.03,-1.0900,Yes,0.85
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,666,16.82,-1.88,20.71,0.2071,102.89,86.90,27.99,-0.0283,9.29,2.91,-1.0677,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,666,16.82,-1.88,20.71,0.2071,102.89,86.90,27.99,-0.0283,9.29,2.91,-1.0677,Yes,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,666,16.82,-1.88,20.71,0.2071,102.89,86.90,27.99,-0.0283,9.29,2.91,-1.0677,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,666,22.67,-1.77,20.20,0.2020,116.25,87.97,31.48,-0.0253,11.87,2.96,-0.8948,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,666,16.82,-2.06,18.70,0.1870,103.35,87.42,27.32,-0.0298,9.29,2.91,-1.1965,Yes,0.85
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,666,16.82,-2.06,18.70,0.1870,103.35,87.42,27.32,-0.0298,9.29,2.91,-1.1965,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,666,16.82,-2.06,18.70,0.1870,103.35,87.42,27.32,-0.0298,9.29,2.91,-1.1965,Yes,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,666,16.82,-2.22,17.18,0.1718,103.77,87.74,25.84,-0.0320,9.29,2.91,-1.3665,No,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,666,16.82,-2.22,17.18,0.1718,103.77,87.74,25.84,-0.0320,9.29,2.91,-1.3665,Yes,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,666,16.82,-2.22,17.18,0.1718,103.77,87.74,25.84,-0.0320,9.29,2.91,-1.3665,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,666,19.97,-2.17,16.95,0.1695,121.80,87.78,29.24,-0.0284,10.21,12.83,-1.1764,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,666,19.37,-2.04,16.22,0.1622,99.50,87.15,33.03,-0.0254,11.03,2.88,-0.9804,Yes,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,666,19.37,-2.04,16.22,0.1622,99.50,87.15,33.03,-0.0254,11.03,2.88,-0.9804,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,666,19.37,-2.36,15.96,0.1596,109.82,87.31,25.93,-0.0324,8.87,3.03,-1.4444,Yes,0.85
PT2-3_SL25_ExitCross_FixedSL_Clamp85,666,16.22,-2.41,15.63,0.1563,127.14,89.05,25.61,-0.0329,9.07,3.84,-1.4925,Yes,0.85
PT1.5-2_SL25_ExitCross_FixedSL_Clamp85,666,19.97,-2.58,15.34,0.1534,115.18,88.25,19.94,-0.0425,8.30,12.97,-2.0518,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,666,19.37,-2.30,14.20,0.1420,100.29,87.84,31.05,-0.0276,11.03,2.88,-1.1740,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,666,19.37,-2.30,14.20,0.1420,100.29,87.84,31.05,-0.0276,11.03,2.88,-1.1740,No,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,666,14.11,-2.47,13.48,0.1348,115.54,89.55,31.14,-0.0278,9.49,3.63,-1.2600,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,666,16.22,-2.34,13.33,0.1333,131.08,90.77,34.80,-0.0249,11.14,3.66,-1.0655,Yes,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,666,19.37,-2.46,13.06,0.1306,100.52,88.50,30.27,-0.0287,11.03,2.88,-1.2876,Yes,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,666,19.37,-2.46,13.06,0.1306,100.52,88.50,30.27,-0.0287,11.03,2.88,-1.2876,No,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp80,666,16.22,-2.50,12.23,0.1223,132.18,91.53,33.53,-0.0262,11.14,3.66,-1.1815,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp85,666,14.11,-2.65,12.22,0.1222,116.80,90.53,29.61,-0.0296,9.49,3.63,-1.4225,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,666,19.37,-2.68,11.56,0.1156,102.47,89.86,28.73,-0.0308,11.03,2.88,-1.4822,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,666,19.37,-2.68,11.56,0.1156,102.47,89.86,28.73,-0.0308,11.03,2.88,-1.4822,Yes,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp85,666,22.67,-3.15,10.79,0.1079,106.55,90.80,17.13,-0.0521,8.29,3.18,-2.9190,Yes,0.85
PT1.5_SL15_TS20@2_ExitCross_FixedSL_NoClamp,666,16.82,-3.40,8.01,0.0801,115.06,93.49,25.09,-0.0367,9.29,2.91,-2.1515,No,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp80,666,16.82,-3.40,8.01,0.0801,115.06,93.49,25.09,-0.0367,9.29,2.91,-2.1515,Yes,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp85,666,16.82,-3.40,8.01,0.0801,115.06,93.49,25.09,-0.0367,9.29,2.91,-2.1515,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_FixedSL_NoClamp,666,22.67,-3.32,7.24,0.0724,122.96,94.44,30.81,-0.0301,11.87,2.96,-1.7116,No,0.8
PT2_SL25_ExitCross_FixedSL_Clamp85,666,16.22,-3.67,6.79,0.0679,119.80,94.64,21.09,-0.0442,9.07,3.84,-2.7597,Yes,0.85
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,666,16.82,-3.87,5.36,0.0536,116.46,95.60,24.02,-0.0394,9.29,2.91,-2.5605,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,666,16.82,-3.87,5.36,0.0536,116.46,95.60,24.02,-0.0394,9.29,2.91,-2.5605,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,666,16.82,-3.87,5.36,0.0536,116.46,95.60,24.02,-0.0394,9.29,2.91,-2.5605,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,666,19.97,-3.84,4.26,0.0426,128.09,96.78,30.34,-0.0316,11.88,12.75,-2.0093,No,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,666,12.16,-4.11,3.90,0.0390,119.42,96.84,28.82,-0.0333,9.89,3.41,-2.2638,No,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,666,12.16,-4.11,3.90,0.0390,119.42,96.84,28.82,-0.0333,9.89,3.41,-2.2638,Yes,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,666,12.16,-4.11,3.90,0.0390,119.42,96.84,28.82,-0.0333,9.89,3.41,-2.2638,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp80,666,19.37,-4.00,3.65,0.0365,113.80,96.89,27.99,-0.0344,11.03,2.88,-2.2692,Yes,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_NoClamp,666,19.37,-4.00,3.65,0.0365,113.80,96.89,27.99,-0.0344,11.03,2.88,-2.2692,No,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp85,666,14.11,-4.21,3.31,0.0331,120.82,97.34,23.25,-0.0416,9.49,3.63,-2.8731,Yes,0.85
PT1.5-2_SL20_ExitCross_FixedSL_Clamp85,666,19.37,-4.29,3.18,0.0318,110.08,97.19,18.05,-0.0536,8.87,3.03,-3.7683,Yes,0.85
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp85,666,12.16,-4.28,2.96,0.0296,120.36,97.60,27.20,-0.0357,9.89,3.41,-2.4982,Yes,0.85
PT2-3_SL15_TS20@2_ExitCross_FixedSL_NoClamp,666,12.16,-4.28,2.96,0.0296,120.36,97.60,27.20,-0.0357,9.89,3.41,-2.4982,No,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp80,666,12.16,-4.28,2.96,0.0296,120.36,97.60,27.20,-0.0357,9.89,3.41,-2.4982,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,666,16.22,-4.16,1.91,0.0191,134.85,98.60,35.80,-0.0274,12.97,3.56,-1.8446,No,0.8
PT1.5-2_SL25_ExitCross_FixedSL_Clamp80,666,19.97,-4.48,1.64,0.0164,119.89,98.65,21.23,-0.0463,10.21,12.83,-3.3527,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp80,666,16.22,-4.48,1.17,0.0117,131.87,99.12,26.72,-0.0370,11.14,3.66,-2.6635,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_NoClamp,666,16.22,-4.32,1.07,0.0107,135.69,99.21,34.55,-0.0286,12.97,3.56,-1.9843,No,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp85,666,19.37,-4.68,0.88,0.0088,106.52,99.18,15.85,-0.0625,8.87,3.03,-4.6829,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,666,19.37,-4.52,0.84,0.0084,116.92,99.29,27.08,-0.0366,11.03,2.88,-2.6484,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,666,19.37,-4.52,0.84,0.0084,116.92,99.29,27.08,-0.0366,11.03,2.88,-2.6484,Yes,0.8
PT1.5_SL15_ExitCross_FixedSL_NoClamp,666,16.82,-5.67,0.00,0.0000,106.77,100.00,15.10,-0.0662,9.29,2.91,-5.9612,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp80,666,16.82,-5.67,0.00,0.0000,106.77,100.00,15.10,-0.0662,9.29,2.91,-5.9612,Yes,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp85,666,16.82,-5.67,0.00,0.0000,106.77,100.00,15.10,-0.0662,9.29,2.91,-5.9612,Yes,0.85
PT1.5_SL20_ExitCross_FixedSL_NoClamp,666,19.37,-6.83,0.00,0.0000,102.36,100.00,17.37,-0.0576,11.03,2.88,-6.2444,No,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp80,666,19.37,-6.83,0.00,0.0000,102.36,100.00,17.37,-0.0576,11.03,2.88,-6.2444,Yes,0.8
PT1.5_SL25_ExitCross_FixedSL_NoClamp,666,22.67,-6.73,0.00,0.0000,110.19,100.00,19.99,-0.0500,11.87,2.96,-5.3424,No,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp80,666,22.67,-5.06,0.00,0.0000,113.04,100.00,18.55,-0.0539,10.20,3.04,-4.3257,Yes,0.8
PT2_SL15_ExitCross_FixedSL_NoClamp,666,12.16,-6.38,0.00,0.0000,107.03,100.00,17.66,-0.0566,9.89,3.41,-5.7331,No,0.8
PT2_SL15_ExitCross_FixedSL_Clamp80,666,12.16,-6.38,0.00,0.0000,107.03,100.00,17.66,-0.0566,9.89,3.41,-5.7331,Yes,0.8
PT2_SL15_ExitCross_FixedSL_Clamp85,666,12.16,-6.38,0.00,0.0000,107.03,100.00,17.66,-0.0566,9.89,3.41,-5.7331,Yes,0.85
PT2_SL20_ExitCross_FixedSL_NoClamp,666,14.11,-7.61,0.00,0.0000,102.90,100.00,20.15,-0.0496,11.79,3.45,-5.9929,No,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,666,14.11,-4.77,0.00,0.0000,120.19,100.00,32.15,-0.0311,11.79,3.45,-2.3570,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp80,666,14.11,-7.61,0.00,0.0000,102.90,100.00,20.15,-0.0496,11.79,3.45,-5.9929,Yes,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,666,14.11,-4.77,0.00,0.0000,120.19,100.00,32.15,-0.0311,11.79,3.45,-2.3570,Yes,0.8
PT2_SL20_ExitCross_FixedSL_Clamp85,666,14.11,-5.30,0.00,0.0000,110.63,100.00,18.85,-0.0531,9.49,3.63,-4.4676,Yes,0.85
PT2_SL25_ExitCross_FixedSL_NoClamp,666,16.22,-7.57,0.00,0.0000,114.80,100.00,23.57,-0.0424,12.97,3.56,-5.0957,No,0.8
PT2_SL25_ExitCross_FixedSL_Clamp80,666,16.22,-5.74,0.00,0.0000,118.99,100.00,22.31,-0.0448,11.14,3.66,-4.0856,Yes,0.8
PT1.5-2_SL15_ExitCross_FixedSL_NoClamp,666,16.82,-5.42,0.00,0.0000,110.45,100.00,16.91,-0.0591,9.29,2.91,-5.0859,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp80,666,16.82,-5.42,0.00,0.0000,110.45,100.00,16.91,-0.0591,9.29,2.91,-5.0859,Yes,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp85,666,16.82,-5.42,0.00,0.0000,110.45,100.00,16.91,-0.0591,9.29,2.91,-5.0859,Yes,0.85
PT1.5-2_SL20_ExitCross_FixedSL_NoClamp,666,19.37,-6.44,0.00,0.0000,105.93,100.00,19.45,-0.0514,11.03,2.88,-5.2596,No,0.8
PT1.5-2_SL20_ExitCross_FixedSL_Clamp80,666,19.37,-6.44,0.00,0.0000,105.93,100.00,19.45,-0.0514,11.03,2.88,-5.2596,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_NoClamp,666,19.97,-6.16,0.00,0.0000,118.46,100.00,22.54,-0.0444,11.88,12.75,-4.3357,No,0.8
PT2-3_SL15_ExitCross_FixedSL_NoClamp,666,12.16,-5.58,0.00,0.0000,115.50,100.00,21.27,-0.0470,9.89,3.41,-4.1642,No,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp80,666,12.16,-5.58,0.00,0.0000,115.50,100.00,21.27,-0.0470,9.89,3.41,-4.1642,Yes,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp85,666,12.16,-5.58,0.00,0.0000,115.50,100.00,21.27,-0.0470,9.89,3.41,-4.1642,Yes,0.85
PT2-3_SL20_ExitCross_FixedSL_NoClamp,666,14.11,-6.51,0.00,0.0000,115.56,100.00,24.42,-0.0410,11.79,3.45,-4.2318,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_NoClamp,666,14.11,-4.96,0.00,0.0000,120.19,100.00,30.65,-0.0326,11.79,3.45,-2.5660,No,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp80,666,14.11,-6.51,0.00,0.0000,115.56,100.00,24.42,-0.0410,11.79,3.45,-4.2318,Yes,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp80,666,14.11,-4.96,0.00,0.0000,120.19,100.00,30.65,-0.0326,11.79,3.45,-2.5660,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_NoClamp,666,16.22,-6.31,0.00,0.0000,125.88,100.00,27.86,-0.0359,12.97,3.56,-3.5933,No,0.8
