Strategy,TotalTrades,WinRate,AvgPnlPerTrade,FinalPortfolio,CompoundFactor,MaxDrawdown,MaxDrawdownPct,StdDevReturns,RiskAdjustedScore,AvgPerTradeMaxDrawdown,AvgRiskRatio,SharpeRatio,LossClampEnabled,MinPnlFloor
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,70,24.29,2.41,112.51,1.1251,20.51,15.42,35.69,0.0035,7.91,0.72,1.0704,Yes,0.8
PT2-3_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,70,24.29,2.41,112.51,1.1251,20.51,15.42,35.69,0.0035,7.91,0.72,1.0704,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,70,28.57,2.22,109.86,1.0986,23.39,17.77,40.25,0.0024,9.19,0.71,0.8738,Yes,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,70,27.14,2.42,109.83,1.0983,29.28,21.30,44.09,0.0022,9.53,0.68,0.8698,No,0.8
PT2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,70,27.14,2.42,109.83,1.0983,29.28,21.30,44.09,0.0022,9.53,0.68,0.8698,Yes,0.8
PT2-3_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,70,28.57,2.14,109.67,1.0967,23.80,18.05,36.87,0.0026,9.19,0.71,0.9203,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_NoClamp,70,24.29,1.90,109.23,1.0923,19.63,15.23,34.07,0.0027,7.91,0.72,0.8873,No,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp80,70,24.29,1.90,109.23,1.0923,19.63,15.23,34.07,0.0027,7.91,0.72,0.8873,Yes,0.8
PT1.5-2_SL15_TS10@1.3_ExitCross_FixedSL_Clamp85,70,24.29,1.90,109.23,1.0923,19.63,15.23,34.07,0.0027,7.91,0.72,0.8873,Yes,0.85
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_Clamp80,70,28.57,1.64,106.49,1.0649,22.82,17.86,35.30,0.0018,9.19,0.71,0.7354,Yes,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,70,27.14,1.39,103.66,1.0366,27.21,21.03,40.18,0.0009,9.53,0.68,0.5497,No,0.8
PT1.5_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,70,27.14,1.39,103.66,1.0366,27.21,21.03,40.18,0.0009,9.53,0.68,0.5497,Yes,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,70,27.14,1.31,103.48,1.0348,27.59,21.30,36.79,0.0009,9.53,0.68,0.5667,No,0.8
PT2-3_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,70,27.14,1.31,103.48,1.0348,27.59,21.30,36.79,0.0009,9.53,0.68,0.5667,Yes,0.8
PT2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,70,28.57,1.50,102.46,1.0246,31.67,23.88,45.12,0.0005,10.93,0.66,0.5273,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_NoClamp,70,27.14,0.81,100.48,1.0048,26.52,21.12,35.20,0.0001,9.53,0.68,0.3656,No,0.8
PT1.5-2_SL20_TS10@1.3_ExitCross_FixedSL_Clamp80,70,27.14,0.81,100.48,1.0048,26.52,21.12,35.20,0.0001,9.53,0.68,0.3656,Yes,0.8
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,70,17.14,0.85,99.65,0.9965,32.16,24.40,41.22,-0.0001,8.93,1.08,0.3280,Yes,0.85
PT1.5_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,70,28.57,0.47,96.69,0.9669,29.47,23.63,41.28,-0.0008,10.93,0.66,0.1824,No,0.8
PT2-3_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,70,28.57,0.40,96.51,0.9651,29.83,23.88,37.99,-0.0009,10.93,0.66,0.1656,No,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,70,17.14,0.14,95.83,0.9583,29.81,23.73,37.54,-0.0011,8.93,1.08,0.0603,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,70,17.14,-0.13,94.52,0.9452,30.51,24.40,34.58,-0.0016,8.93,1.08,-0.0596,Yes,0.85
PT1.5-2_SL25_TS10@1.3_ExitCross_FixedSL_NoClamp,70,28.57,-0.11,93.71,0.9371,28.70,23.72,36.44,-0.0017,10.93,0.66,-0.0462,No,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp85,70,17.14,-0.42,93.00,0.9300,29.30,23.96,33.02,-0.0021,8.93,1.08,-0.2006,Yes,0.85
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-0.15,92.59,0.9259,39.22,29.75,40.73,-0.0018,9.14,1.06,-0.0594,Yes,0.85
PT2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-0.21,92.21,0.9221,39.60,30.05,40.75,-0.0019,9.20,0.93,-0.0806,No,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-0.21,92.21,0.9221,39.60,30.05,40.75,-0.0019,9.20,0.93,-0.0806,Yes,0.8
PT2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-0.21,92.21,0.9221,39.60,30.05,40.75,-0.0019,9.20,0.93,-0.0806,Yes,0.85
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,70,14.29,-0.12,92.12,0.9212,36.98,28.64,40.63,-0.0019,9.36,1.17,-0.0482,Yes,0.85
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp85,70,17.14,-0.84,89.35,0.8935,32.71,26.80,35.39,-0.0030,8.93,1.08,-0.3790,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-0.82,89.28,0.8928,36.36,28.94,37.04,-0.0029,9.14,1.06,-0.3531,Yes,0.85
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-0.88,88.91,0.8891,36.73,29.24,37.05,-0.0030,9.20,0.93,-0.3763,No,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-0.88,88.91,0.8891,36.73,29.24,37.05,-0.0030,9.20,0.93,-0.3763,Yes,0.8
PT1.5_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-0.88,88.91,0.8891,36.73,29.24,37.05,-0.0030,9.20,0.93,-0.3763,Yes,0.85
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp85,70,14.29,-0.98,88.04,0.8804,35.34,28.64,35.07,-0.0034,9.36,1.17,-0.4454,Yes,0.85
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-1.13,87.83,0.8783,37.20,29.75,33.97,-0.0036,9.14,1.06,-0.5299,Yes,0.85
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-1.19,87.46,0.8746,37.57,30.05,33.99,-0.0037,9.20,0.93,-0.5551,Yes,0.85
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-1.19,87.46,0.8746,37.57,30.05,33.99,-0.0037,9.20,0.93,-0.5551,No,0.8
PT2-3_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-1.19,87.46,0.8746,37.57,30.05,33.99,-0.0037,9.20,0.93,-0.5551,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp85,70,14.29,-1.27,87.14,0.8714,32.77,27.33,32.27,-0.0040,8.94,8.47,-0.6243,Yes,0.85
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-1.40,86.56,0.8656,35.73,29.22,32.41,-0.0041,9.14,1.06,-0.6840,Yes,0.85
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-1.45,86.20,0.8620,36.09,29.51,32.43,-0.0043,9.20,0.93,-0.7103,No,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-1.45,86.20,0.8620,36.09,29.51,32.43,-0.0043,9.20,0.93,-0.7103,Yes,0.8
PT1.5-2_SL15_TS15@1.5_ExitCross_FixedSL_Clamp85,70,15.71,-1.45,86.20,0.8620,36.09,29.51,32.43,-0.0043,9.20,0.93,-0.7103,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,70,17.14,-1.57,83.57,0.8357,40.95,32.89,42.23,-0.0039,11.35,0.92,-0.5894,Yes,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp85,70,15.71,-1.82,83.16,0.8316,39.49,32.20,34.74,-0.0048,9.20,0.93,-0.8329,Yes,0.85
PT1.5_SL15_TS20@2_ExitCross_FixedSL_NoClamp,70,15.71,-1.82,83.16,0.8316,39.49,32.20,34.74,-0.0048,9.20,0.93,-0.8329,No,0.8
PT1.5_SL15_TS20@2_ExitCross_FixedSL_Clamp80,70,15.71,-1.82,83.16,0.8316,39.49,32.20,34.74,-0.0048,9.20,0.93,-0.8329,Yes,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,70,12.86,-1.55,83.13,0.8313,45.96,35.60,39.34,-0.0043,9.57,1.14,-0.6242,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp85,70,15.71,-1.84,83.08,0.8308,39.27,32.10,34.69,-0.0049,9.14,1.06,-0.8419,Yes,0.85
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,70,12.86,-1.60,82.79,0.8279,46.31,35.87,39.36,-0.0044,9.63,1.02,-0.6459,Yes,0.85
PT2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,70,12.86,-1.60,82.79,0.8279,46.31,35.87,39.36,-0.0044,9.63,1.02,-0.6459,No,0.8
PT2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,70,12.86,-1.60,82.79,0.8279,46.31,35.87,39.36,-0.0044,9.63,1.02,-0.6459,Yes,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,70,17.14,-2.28,80.35,0.8035,38.30,32.28,38.60,-0.0051,11.35,0.92,-0.9365,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_NoClamp,70,15.71,-2.39,80.31,0.8031,40.37,33.45,31.08,-0.0063,9.20,0.93,-1.2209,No,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp80,70,15.71,-2.39,80.31,0.8031,40.37,33.45,31.08,-0.0063,9.20,0.93,-1.2209,Yes,0.8
PT1.5-2_SL15_TS20@2_ExitCross_FixedSL_Clamp85,70,15.71,-2.39,80.31,0.8031,40.37,33.45,31.08,-0.0063,9.20,0.93,-1.2209,Yes,0.85
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp85,70,15.71,-2.43,80.09,0.8009,40.20,33.42,31.04,-0.0064,9.14,1.06,-1.2436,Yes,0.85
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp85,70,12.86,-2.41,79.46,0.7946,43.93,35.60,33.54,-0.0061,9.57,1.14,-1.1396,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,70,17.14,-2.55,79.24,0.7924,38.83,32.89,35.71,-0.0058,11.35,0.92,-1.1332,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_NoClamp,70,12.86,-2.46,79.13,0.7913,44.26,35.87,33.55,-0.0062,9.63,1.02,-1.1648,No,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp80,70,12.86,-2.46,79.13,0.7913,44.26,35.87,33.55,-0.0062,9.63,1.02,-1.1648,Yes,0.8
PT2-3_SL15_TS20@2_ExitCross_FixedSL_Clamp85,70,12.86,-2.46,79.13,0.7913,44.26,35.87,33.55,-0.0062,9.63,1.02,-1.1648,Yes,0.85
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_Clamp80,70,17.14,-2.84,77.96,0.7796,37.52,32.49,34.18,-0.0064,11.35,0.92,-1.3176,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp85,70,14.29,-3.08,77.75,0.7775,29.73,27.66,27.14,-0.0082,9.36,1.17,-1.7990,Yes,0.85
PT2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-2.70,76.85,0.7685,47.22,38.06,41.74,-0.0055,11.69,0.89,-1.0253,No,0.8
PT2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-2.70,76.85,0.7685,47.22,38.06,41.74,-0.0055,11.69,0.89,-1.0253,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,70,14.29,-2.69,76.27,0.7627,45.07,37.15,41.65,-0.0057,11.92,0.98,-1.0238,Yes,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_Clamp80,70,17.14,-3.26,74.82,0.7482,40.44,35.09,36.44,-0.0069,11.35,0.92,-1.4221,Yes,0.8
PT1.5-2_SL25_ExitCross_FixedSL_Clamp85,70,14.29,-3.79,74.72,0.7472,28.95,27.92,21.40,-0.0118,8.94,8.47,-2.8121,Yes,0.85
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-3.37,74.09,0.7409,44.14,37.33,38.09,-0.0068,11.69,0.89,-1.4031,No,0.8
PT1.5_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-3.37,74.09,0.7409,44.14,37.33,38.09,-0.0068,11.69,0.89,-1.4031,Yes,0.8
PT2_SL25_ExitCross_FixedSL_Clamp85,70,14.29,-3.83,73.99,0.7399,32.15,30.29,23.96,-0.0109,9.36,1.17,-2.5396,Yes,0.85
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_Clamp80,70,14.29,-3.69,72.93,0.7293,40.28,35.58,33.39,-0.0081,11.35,8.31,-1.7536,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_Clamp80,70,14.29,-3.55,72.88,0.7288,43.07,37.14,36.18,-0.0075,11.92,0.98,-1.5560,Yes,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-3.68,72.87,0.7287,44.78,38.06,35.09,-0.0077,11.69,0.89,-1.6633,No,0.8
PT2-3_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-3.68,72.87,0.7287,44.78,38.06,35.09,-0.0077,11.69,0.89,-1.6633,Yes,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_NoClamp,70,15.71,-3.94,71.82,0.7182,43.24,37.58,33.57,-0.0084,11.69,0.89,-1.8632,No,0.8
PT1.5-2_SL20_TS15@1.5_ExitCross_FixedSL_Clamp80,70,15.71,-3.94,71.82,0.7182,43.24,37.58,33.57,-0.0084,11.69,0.89,-1.8632,Yes,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp85,70,17.14,-4.55,71.19,0.7119,28.81,28.81,18.92,-0.0152,8.93,1.08,-3.8213,Yes,0.85
PT2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,70,17.14,-3.81,70.79,0.7079,47.76,40.29,43.28,-0.0067,13.59,0.82,-1.3971,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_NoClamp,70,15.71,-4.76,69.63,0.6963,35.08,33.50,19.94,-0.0152,9.20,0.93,-3.7873,No,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp80,70,15.71,-4.76,69.63,0.6963,35.08,33.50,19.94,-0.0152,9.20,0.93,-3.7873,Yes,0.8
PT1.5-2_SL15_ExitCross_FixedSL_Clamp85,70,15.71,-4.76,69.63,0.6963,35.08,33.50,19.94,-0.0152,9.20,0.93,-3.7873,Yes,0.85
PT1.5-2_SL20_ExitCross_FixedSL_Clamp85,70,15.71,-4.82,69.31,0.6931,34.87,33.47,19.81,-0.0155,9.14,1.06,-3.8646,Yes,0.85
PT1.5_SL20_TS20@2_ExitCross_FixedSL_NoClamp,70,15.71,-4.38,68.85,0.6885,46.28,40.19,35.74,-0.0087,11.69,0.89,-1.9467,No,0.8
PT1.5_SL20_TS20@2_ExitCross_FixedSL_Clamp80,70,15.71,-4.38,68.85,0.6885,46.28,40.19,35.74,-0.0087,11.69,0.89,-1.9467,Yes,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp85,70,12.86,-4.85,68.52,0.6852,38.95,36.24,23.39,-0.0135,9.57,1.14,-3.2923,Yes,0.85
PT2-3_SL15_ExitCross_FixedSL_NoClamp,70,12.86,-4.87,68.41,0.6841,39.07,36.35,23.48,-0.0135,9.63,1.02,-3.2923,No,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp80,70,12.86,-4.87,68.41,0.6841,39.07,36.35,23.48,-0.0135,9.63,1.02,-3.2923,Yes,0.8
PT2-3_SL15_ExitCross_FixedSL_Clamp85,70,12.86,-4.87,68.41,0.6841,39.07,36.35,23.48,-0.0135,9.63,1.02,-3.2923,Yes,0.85
PT2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,70,12.86,-4.23,68.10,0.6810,52.82,43.68,40.34,-0.0079,12.26,0.95,-1.6657,No,0.8
PT2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,70,12.86,-4.23,68.10,0.6810,52.82,43.68,40.34,-0.0079,12.26,0.95,-1.6657,Yes,0.8
PT1.5_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,70,17.14,-4.52,68.06,0.6806,44.88,39.74,39.70,-0.0080,13.59,0.82,-1.8065,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp85,70,12.86,-5.06,67.67,0.6767,38.47,36.25,22.14,-0.0146,9.57,1.14,-3.6295,Yes,0.85
PT2_SL15_ExitCross_FixedSL_NoClamp,70,12.86,-5.08,67.56,0.6756,38.58,36.35,22.24,-0.0146,9.63,1.02,-3.6273,No,0.8
PT2_SL15_ExitCross_FixedSL_Clamp80,70,12.86,-5.08,67.56,0.6756,38.58,36.35,22.24,-0.0146,9.63,1.02,-3.6273,Yes,0.8
PT2_SL15_ExitCross_FixedSL_Clamp85,70,12.86,-5.08,67.56,0.6756,38.58,36.35,22.24,-0.0146,9.63,1.02,-3.6273,Yes,0.85
PT1.5_SL15_ExitCross_FixedSL_Clamp85,70,15.71,-5.30,67.35,0.6735,32.65,32.65,18.09,-0.0180,9.20,0.93,-4.6526,Yes,0.85
PT1.5_SL15_ExitCross_FixedSL_NoClamp,70,15.71,-5.30,67.35,0.6735,32.65,32.65,18.09,-0.0180,9.20,0.93,-4.6526,No,0.8
PT1.5_SL15_ExitCross_FixedSL_Clamp80,70,15.71,-5.30,67.35,0.6735,32.65,32.65,18.09,-0.0180,9.20,0.93,-4.6526,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp85,70,15.71,-5.36,67.11,0.6711,32.89,32.89,17.94,-0.0183,9.14,1.06,-4.7391,Yes,0.85
PT2-3_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,70,17.14,-4.79,67.11,0.6711,45.27,40.29,36.89,-0.0089,13.59,0.82,-2.0616,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_NoClamp,70,15.71,-4.97,66.33,0.6633,46.84,41.39,32.16,-0.0105,11.69,0.89,-2.4553,No,0.8
PT1.5-2_SL20_TS20@2_ExitCross_FixedSL_Clamp80,70,15.71,-4.97,66.33,0.6633,46.84,41.39,32.16,-0.0105,11.69,0.89,-2.4553,Yes,0.8
PT1.5-2_SL25_TS15@1.5_ExitCross_FixedSL_NoClamp,70,17.14,-5.08,66.02,0.6602,43.88,39.92,35.39,-0.0096,13.59,0.82,-2.2780,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_NoClamp,70,12.86,-5.09,65.06,0.6506,50.47,43.68,34.63,-0.0101,12.26,0.95,-2.3346,No,0.8
PT2-3_SL20_TS20@2_ExitCross_FixedSL_Clamp80,70,12.86,-5.09,65.06,0.6506,50.47,43.68,34.63,-0.0101,12.26,0.95,-2.3346,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_Clamp80,70,14.29,-5.64,64.29,0.6429,38.13,37.23,28.37,-0.0126,11.92,0.98,-3.1550,Yes,0.8
PT2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,70,14.29,-5.07,63.74,0.6374,51.19,44.54,42.71,-0.0085,14.30,0.87,-1.8843,No,0.8
PT1.5_SL25_TS20@2_ExitCross_FixedSL_NoClamp,70,17.14,-5.51,63.27,0.6327,46.42,42.32,37.55,-0.0098,13.59,0.82,-2.3275,No,0.8
PT1.5-2_SL25_ExitCross_FixedSL_Clamp80,70,14.29,-6.21,62.46,0.6246,37.54,37.54,22.79,-0.0165,11.35,8.31,-4.3267,Yes,0.8
PT1.5-2_SL25_TS20@2_ExitCross_FixedSL_NoClamp,70,14.29,-5.93,61.65,0.6165,46.08,42.77,34.57,-0.0111,13.60,8.22,-2.7228,No,0.8
PT2_SL25_ExitCross_FixedSL_Clamp80,70,14.29,-6.40,61.14,0.6114,40.00,39.55,25.26,-0.0154,11.92,0.98,-4.0186,Yes,0.8
PT2-3_SL25_TS20@2_ExitCross_FixedSL_NoClamp,70,14.29,-5.93,60.89,0.6089,48.90,44.54,37.35,-0.0105,14.30,0.87,-2.5207,No,0.8
PT1.5_SL25_ExitCross_FixedSL_Clamp80,70,17.14,-6.97,59.50,0.5950,40.50,40.50,20.38,-0.0199,11.35,0.92,-5.4318,Yes,0.8
PT1.5-2_SL20_ExitCross_FixedSL_NoClamp,70,15.71,-7.37,57.33,0.5733,42.67,42.67,21.24,-0.0201,11.69,0.89,-5.5048,No,0.8
PT1.5-2_SL20_ExitCross_FixedSL_Clamp80,70,15.71,-7.37,57.33,0.5733,42.67,42.67,21.24,-0.0201,11.69,0.89,-5.5048,Yes,0.8
PT2-3_SL20_ExitCross_FixedSL_NoClamp,70,12.86,-7.54,56.02,0.5602,46.02,45.10,24.67,-0.0178,12.26,0.95,-4.8497,No,0.8
PT2-3_SL20_ExitCross_FixedSL_Clamp80,70,12.86,-7.54,56.02,0.5602,46.02,45.10,24.67,-0.0178,12.26,0.95,-4.8497,Yes,0.8
PT1.5_SL20_ExitCross_FixedSL_NoClamp,70,15.71,-7.90,55.51,0.5551,44.49,44.49,19.44,-0.0229,11.69,0.89,-6.4507,No,0.8
PT1.5_SL20_ExitCross_FixedSL_Clamp80,70,15.71,-7.90,55.51,0.5551,44.49,44.49,19.44,-0.0229,11.69,0.89,-6.4507,Yes,0.8
PT2_SL20_ExitCross_FixedSL_NoClamp,70,12.86,-7.75,55.32,0.5532,45.44,45.10,23.47,-0.0190,12.26,0.95,-5.2418,No,0.8
PT2_SL20_ExitCross_FixedSL_Clamp80,70,12.86,-7.75,55.32,0.5532,45.44,45.10,23.47,-0.0190,12.26,0.95,-5.2418,Yes,0.8
PT2-3_SL25_ExitCross_FixedSL_NoClamp,70,14.29,-8.02,53.66,0.5366,46.34,46.34,29.67,-0.0156,14.30,0.87,-4.2919,No,0.8
PT1.5-2_SL25_ExitCross_FixedSL_NoClamp,70,14.29,-8.45,52.73,0.5273,47.27,47.27,24.25,-0.0195,13.60,8.22,-5.5329,No,0.8
PT2_SL25_ExitCross_FixedSL_NoClamp,70,14.29,-8.78,50.99,0.5099,49.01,49.01,26.65,-0.0184,14.30,0.87,-5.2298,No,0.8
PT1.5_SL25_ExitCross_FixedSL_NoClamp,70,17.14,-9.21,50.22,0.5022,49.78,49.78,21.92,-0.0227,13.59,0.82,-6.6719,No,0.8
